,neighborhood,current_cases,cases_per_100k,ds,ds_3_days_ago,new_cases_last_3_days,lat,long,region
275,Vermont Knolls,217.0,1261.63,2020-06-11,2020-06-08,20.0,33.9293,-118.2893,South L.A.
276,Vermont Square,102.0,1332.11,2020-06-11,2020-06-08,9.0,34.0037,-118.3002,South L.A.
277,Vermont Vista,483.0,1172.73,2020-06-11,2020-06-08,40.0,33.9465,-118.2826,South L.A.
278,Vernon,4.0,1913.88,2020-06-11,2020-06-08,-17.0,,,
279,Vernon Central,855.0,1644.29,2020-06-11,2020-06-08,76.0,34.0043,-118.257,South L.A.
280,Victoria Park,66.0,785.81,2020-06-11,2020-06-08,2.0,34.047,-118.3319,Central L.A.
281,View Heights,11.0,297.78,2020-06-11,2020-06-08,1.0,33.9844,-118.3477,South L.A.
282,View Park/Windsor Hills,39.0,335.2,2020-06-11,2020-06-08,0.0,33.9943,-118.3447,South L.A.
283,Walnut,56.0,183.41,2020-06-11,2020-06-08,1.0,34.0203,-117.8653,San Gabriel Valley
284,Walnut Park,176.0,1090.26,2020-06-11,2020-06-08,20.0,33.9689,-118.2224,Southeast
285,Watts,430.0,1007.64,2020-06-11,2020-06-08,35.0,33.9386,-118.238,South L.A.
286,Wellington Square,32.0,651.07,2020-06-11,2020-06-08,3.0,34.0392,-118.3343,Central L.A.
287,West Adams,292.0,1056.82,2020-06-11,2020-06-08,7.0,34.0342,-118.3623,Central L.A.
288,West Antelope Valley,2.0,132.36,2020-06-11,2020-06-08,0.0,,,
289,West Carson,121.0,547.86,2020-06-11,2020-06-08,6.0,33.8206,-118.2934,Harbor
290,West Chatsworth,0.0,0.0,2020-06-11,2020-06-08,0.0,,,
291,West Covina,490.0,452.72,2020-06-11,2020-06-08,29.0,34.0686,-117.939,San Gabriel Valley
292,West Hills,171.0,421.75,2020-06-11,2020-06-08,13.0,34.1973,-118.64399999999999,San Fernando Valley
293,West Hollywood,198.0,535.84,2020-06-11,2020-06-08,9.0,34.0907,-118.38600000000001,Central L.A.
294,West LA,24.0,2521.01,2020-06-11,2020-06-08,0.0,,,
295,West Los Angeles,96.0,255.07,2020-06-11,2020-06-08,5.0,34.0399,-118.4422,Westside
296,West Puente Valley,54.0,549.06,2020-06-11,2020-06-08,3.0,34.0561,-117.9685,San Gabriel Valley
297,West Rancho Dominguez,10.0,735.84,2020-06-11,2020-06-08,0.0,,,
298,West Vernon,635.0,1183.73,2020-06-11,2020-06-08,46.0,34.0039,-118.2301,Southeast
299,West Whittier/Los Nietos,221.0,820.8,2020-06-11,2020-06-08,18.0,33.976,-118.0691,Southeast
300,Westchester,115.0,222.86,2020-06-11,2020-06-08,5.0,33.9597,-118.4006,South Bay
301,Westfield/Academy Hills,0.0,0.0,2020-06-11,2020-06-08,0.0,,,
302,Westhills,0.0,0.0,2020-06-11,2020-06-08,0.0,,,
303,Westlake,976.0,1644.34,2020-06-11,2020-06-08,59.0,34.1458,-118.8056,Santa Monica Mountains
304,Westlake Village,7.0,83.73,2020-06-11,2020-06-08,1.0,34.1466,-118.8074,Santa Monica Mountains
305,Westwood,86.0,158.94,2020-06-11,2020-06-08,6.0,34.0561,-118.4297,Westside
306,White Fence Farms,8.0,217.21,2020-06-11,2020-06-08,1.0,,,
307,Whittier,430.0,474.65,2020-06-11,2020-06-08,30.0,33.9679,-118.0189,San Gabriel Valley
308,Whittier Narrows,0.0,0.0,2020-06-11,2020-06-08,0.0,,,
309,Wholesale District,965.0,2670.98,2020-06-11,2020-06-08,-160.0,34.03,-118.2452,Central L.A.
310,Willowbrook,342.0,979.58,2020-06-11,2020-06-08,31.0,33.917,-118.2551,South L.A.
311,Wilmington,365.0,646.17,2020-06-11,2020-06-08,24.0,33.78,-118.2617,Harbor
312,Wilshire Center,308.0,613.91,2020-06-11,2020-06-08,23.0,34.0642,-118.2984,Central L.A.
313,Winnetka,356.0,687.44,2020-06-11,2020-06-08,19.0,34.2059,-118.5754,San Fernando Valley
314,Wiseburn,21.0,348.43,2020-06-11,2020-06-08,1.0,,,
315,Woodland Hills,197.0,289.47,2020-06-11,2020-06-08,11.0,34.1659,-118.6104,San Fernando Valley
23191,Long Beach,2436.0,,2020-06-11,2020-06-08,209.0,33.7701,-118.1937,Harbor
23192,Pasadena,1015.0,,2020-06-11,2020-06-08,28.0,34.1561,-118.1319,Verdugos
