,neighborhood,current_cases,cases_per_100k,ds,ds_3_days_ago,new_cases_last_3_days,lat,long,region
1331,Downtown,137.0,498.06,2020-05-28,2020-05-25,10.0,34.0422,-118.2488,Central L.A.
1332,Duarte,131.0,526.89,2020-05-28,2020-05-25,8.0,34.1607,-117.9504,San Gabriel Valley
1333,Eagle Rock,172.0,434.46,2020-05-28,2020-05-25,7.0,34.1322,-118.2117,Northeast L.A.
1334,East Covina,0.0,0.0,2020-05-28,2020-05-25,0.0,,,
1335,East Hollywood,221.0,754.6,2020-05-28,2020-05-25,9.0,34.0948,-118.291,Central L.A.
1336,East La Mirada,16.0,302.34,2020-05-28,2020-05-25,2.0,,,
1337,East Lancaster,0.0,0.0,2020-05-28,2020-05-25,0.0,,,
1338,East Los Angeles,865.0,690.51,2020-05-28,2020-05-25,111.0,34.0316,-118.1724,Eastside
1339,East Pasadena,3.0,46.85,2020-05-28,2020-05-25,0.0,,,
1340,East Rancho Dominguez,47.0,307.03,2020-05-28,2020-05-25,4.0,33.898070000000004,-118.19535,Southeast
1341,East Whittier,9.0,169.62,2020-05-28,2020-05-25,0.0,,,
1342,Echo Park,44.0,308.64,2020-05-28,2020-05-25,2.0,34.0782,-118.2606,Central L.A.
1343,El Camino Village,32.0,364.01,2020-05-28,2020-05-25,9.0,33.8895,-118.3309,South Bay
1344,El Monte,492.0,419.55,2020-05-28,2020-05-25,66.0,34.0733,-118.0275,San Gabriel Valley
1345,El Segundo,34.0,202.55,2020-05-28,2020-05-25,2.0,33.9192,-118.4165,South Bay
1346,El Sereno,160.0,382.7,2020-05-28,2020-05-25,13.0,34.0875,-118.1715,Eastside
1347,Elizabeth Lake,3.0,180.61,2020-05-28,2020-05-25,0.0,,,
1348,Elysian Park,16.0,280.11,2020-05-28,2020-05-25,0.0,34.0838,-118.2366,Central L.A.
1349,Elysian Valley,55.0,540.75,2020-05-28,2020-05-25,10.0,34.0967,-118.2427,Central L.A.
1350,Encino,124.0,274.51,2020-05-28,2020-05-25,7.0,34.1517,-118.5214,San Fernando Valley
1351,Exposition,9.0,270.6,2020-05-28,2020-05-25,1.0,,,
1352,Exposition Park,240.0,534.32,2020-05-28,2020-05-25,12.0,34.0147,-118.2872,South L.A.
1353,Faircrest Heights,4.0,111.11,2020-05-28,2020-05-25,0.0,,,
1354,Figueroa Park Square,37.0,424.26,2020-05-28,2020-05-25,1.0,33.9602,-118.28399999999999,South L.A.
1355,Florence-Firestone,933.0,868.56,2020-05-28,2020-05-25,109.0,33.9632,-118.2426,South L.A.
1356,Franklin Canyon,0.0,0.0,2020-05-28,2020-05-25,0.0,,,
1357,Gardena,257.0,419.18,2020-05-28,2020-05-25,11.0,33.8938,-118.30799999999999,South Bay
1358,Glassell Park,181.0,572.71,2020-05-28,2020-05-25,8.0,34.1161,-118.229,Northeast L.A.
1359,Glendale,960.0,464.91,2020-05-28,2020-05-25,36.0,34.1425,-118.2551,Verdugos
1360,Glendora,141.0,303.03,2020-05-28,2020-05-25,9.0,34.1361,-117.8653,San Gabriel Valley
1361,Gramercy Place,66.0,613.15,2020-05-28,2020-05-25,10.0,34.0468,-118.3127,Central L.A.
1362,Granada Hills,312.0,536.17,2020-05-28,2020-05-25,36.0,34.2794,-118.5022,San Fernando Valley
1363,Green Meadows,157.0,730.06,2020-05-28,2020-05-25,16.0,33.9556,-118.2694,South L.A.
1364,Hacienda Heights,134.0,239.6,2020-05-28,2020-05-25,12.0,33.9931,-117.9687,San Gabriel Valley
1365,Hancock Park,79.0,463.64,2020-05-28,2020-05-25,3.0,34.0745,-118.3304,Central L.A.
1366,Harbor City,93.0,319.92,2020-05-28,2020-05-25,12.0,33.79,-118.2978,Harbor
1367,Harbor Gateway,131.0,300.46,2020-05-28,2020-05-25,11.0,33.8501,-118.2991,Harbor
1368,Harbor Pines,9.0,373.6,2020-05-28,2020-05-25,0.0,,,
1369,Harvard Heights,130.0,720.82,2020-05-28,2020-05-25,6.0,34.044000000000004,-118.3042,Central L.A.
1370,Harvard Park,293.0,772.37,2020-05-28,2020-05-25,31.0,33.9841,-118.3042,South L.A.
1371,Hawaiian Gardens,50.0,340.69,2020-05-28,2020-05-25,7.0,33.8314,-118.0728,Harbor
1372,Hawthorne,388.0,431.37,2020-05-28,2020-05-25,20.0,33.9194,-118.354,South Bay
1373,Hermosa Beach,29.0,147.43,2020-05-28,2020-05-25,1.0,33.8621,-118.4,South Bay
1374,Hi Vista,1.0,91.07,2020-05-28,2020-05-25,0.0,,,
1375,Hidden Hills,1.0,52.91,2020-05-28,2020-05-25,0.0,,,
1376,Highland Park,194.0,400.9,2020-05-28,2020-05-25,25.0,34.1145,-118.1842,Northeast L.A.
1377,Historic Filipinotown,131.0,944.48,2020-05-28,2020-05-25,7.0,34.0703,-118.26799999999999,Central L.A.
1378,Hollywood,268.0,392.65,2020-05-28,2020-05-25,13.0,34.1016,-118.3337,Central L.A.
1379,Hollywood Hills,81.0,275.19,2020-05-28,2020-05-25,3.0,34.1341,-118.3215,Central L.A.
1380,Huntington Park,448.0,753.14,2020-05-28,2020-05-25,70.0,33.9849,-118.2278,Southeast
1381,Hyde Park,141.0,494.03,2020-05-28,2020-05-25,10.0,33.9819,-118.3309,South L.A.
1382,Industry,10.0,2288.33,2020-05-28,2020-05-25,0.0,,,
1383,Inglewood,568.0,500.08,2020-05-28,2020-05-25,25.0,33.961,-118.3554,South Bay
1384,Irwindale,4.0,274.16,2020-05-28,2020-05-25,0.0,,,
1385,Jefferson Park,38.0,470.7,2020-05-28,2020-05-25,3.0,34.0272,-118.3176,South L.A.
1386,Kagel/Lopez Canyons,7.0,495.75,2020-05-28,2020-05-25,1.0,,,
1387,Koreatown,265.0,512.64,2020-05-28,2020-05-25,11.0,34.0578,-118.3009,Central L.A.
1388,La Canada Flintridge,50.0,241.63,2020-05-28,2020-05-25,2.0,34.2091,-118.2001,Verdugos
1389,La Crescenta-Montrose,29.0,146.46,2020-05-28,2020-05-25,3.0,34.2288,-118.2351,Verdugos
1390,La Habra Heights,8.0,146.65,2020-05-28,2020-05-25,0.0,,,
1391,La Mirada,161.0,324.6,2020-05-28,2020-05-25,6.0,33.919000000000004,-118.0105,Southeast
1392,La Puente,112.0,275.2,2020-05-28,2020-05-25,21.0,34.02,-117.9495,San Gabriel Valley
1393,La Rambla,9.0,433.73,2020-05-28,2020-05-25,0.0,33.744119,-118.301353,Harbor
1394,La Verne,34.0,196.08,2020-05-28,2020-05-25,4.0,34.1202,-117.7704,Pomona Valley
1395,Ladera Heights,20.0,282.85,2020-05-28,2020-05-25,1.0,33.9878,-118.3704,Westside
1396,Lafayette Square,18.0,394.82,2020-05-28,2020-05-25,1.0,34.0431,-118.3319,Central L.A.
1397,Lake Balboa,197.0,466.76,2020-05-28,2020-05-25,12.0,34.1839,-118.4954,San Fernando Valley
1398,Lake Hughes,1.0,149.7,2020-05-28,2020-05-25,0.0,,,
1399,Lake Los Angeles,28.0,215.48,2020-05-28,2020-05-25,0.0,34.6125,-117.8281,Antelope Valley
1400,Lake Manor,4.0,243.46,2020-05-28,2020-05-25,0.0,,,
1401,Lakeview Terrace,108.0,822.36,2020-05-28,2020-05-25,7.0,34.2764,-118.3612,San Fernando Valley
1402,Lakewood,173.0,215.28,2020-05-28,2020-05-25,19.0,33.8536,-118.134,Harbor
1403,Lancaster,558.0,345.36,2020-05-28,2020-05-25,20.0,34.6868,-118.1542,Antelope Valley
1404,Lawndale,116.0,345.09,2020-05-28,2020-05-25,9.0,33.8881,-118.3535,South Bay
1405,Leimert Park,56.0,367.57,2020-05-28,2020-05-25,4.0,34.0118,-118.3234,South L.A.
1406,Lennox,93.0,412.56,2020-05-28,2020-05-25,4.0,33.9397,-118.3529,South Bay
1407,Leona Valley,2.0,114.22,2020-05-28,2020-05-25,0.0,,,
1408,Lincoln Heights,231.0,708.65,2020-05-28,2020-05-25,20.0,34.0706,-118.2051,Eastside
1409,Little Armenia,191.0,2380.06,2020-05-28,2020-05-25,4.0,34.0981,-118.3005,Central L.A.
1410,Little Bangladesh,129.0,455.14,2020-05-28,2020-05-25,16.0,34.0691,-118.2956,Central L.A.
1411,Little Tokyo,17.0,542.61,2020-05-28,2020-05-25,0.0,34.0523,-118.2395,Central L.A.
1412,Littlerock,13.0,323.3,2020-05-28,2020-05-25,-2.0,,,
1413,Littlerock/Juniper Hills,2.0,154.2,2020-05-28,2020-05-25,0.0,,,
1414,Littlerock/Pearblossom,20.0,560.38,2020-05-28,2020-05-25,0.0,34.5211,-117.9837,Antelope Valley
1415,Llano,1.0,114.03,2020-05-28,2020-05-25,0.0,,,
1416,Lomita,50.0,241.21,2020-05-28,2020-05-25,2.0,33.7922,-118.3151,South Bay
1417,Longwood,21.0,487.92,2020-05-28,2020-05-25,0.0,34.055296000000006,-118.33941499999999,Central L.A.
1418,Los Feliz,51.0,236.02,2020-05-28,2020-05-25,5.0,34.1124,-118.2851,Central L.A.
1419,Lynwood,552.0,766.17,2020-05-28,2020-05-25,78.0,33.9293,-118.2139,Southeast
1420,Malibu,35.0,270.04,2020-05-28,2020-05-25,0.0,34.0259,-118.7798,Santa Monica Mountains
1421,Manchester Square,19.0,222.59,2020-05-28,2020-05-25,0.0,33.8993,-118.2977,South Bay
1422,Mandeville Canyon,1.0,32.01,2020-05-28,2020-05-25,0.0,,,
1423,Manhattan Beach,77.0,213.89,2020-05-28,2020-05-25,0.0,33.8812,-118.4072,South Bay
1424,Mar Vista,80.0,188.36,2020-05-28,2020-05-25,2.0,34.0037,-118.469,Westside
1425,Marina Peninsula,12.0,275.23,2020-05-28,2020-05-25,0.0,33.9797,-118.4657,Westside
1426,Marina del Rey,14.0,148.76,2020-05-28,2020-05-25,0.0,33.9803,-118.4517,Westside
1427,Maywood,252.0,898.43,2020-05-28,2020-05-25,33.0,33.9885,-118.1874,Southeast
1428,Melrose,545.0,701.45,2020-05-28,2020-05-25,28.0,34.0837,-118.3366,Central L.A.
1429,Mid-city,56.0,372.59,2020-05-28,2020-05-25,4.0,34.0429,-118.3344,Central L.A.
1430,Miracle Mile,41.0,227.97,2020-05-28,2020-05-25,0.0,34.0597,-118.35,Central L.A.
1431,Mission Hills,144.0,596.92,2020-05-28,2020-05-25,8.0,34.2723,-118.4689,San Fernando Valley
1432,Monrovia,174.0,515.33,2020-05-28,2020-05-25,9.0,34.1481,-117.999,San Gabriel Valley
1433,Montebello,362.0,562.33,2020-05-28,2020-05-25,42.0,34.0095,-118.1054,Southeast
1434,Monterey Park,147.0,236.1,2020-05-28,2020-05-25,17.0,34.0625,-118.1228,San Gabriel Valley
1435,Mt. Washington,102.0,422.45,2020-05-28,2020-05-25,18.0,34.1003,-118.2097,Northeast L.A.
1436,Newhall,1.0,454.55,2020-05-28,2020-05-25,0.0,,,
1437,North Hills,433.0,703.21,2020-05-28,2020-05-25,32.0,34.2362,-118.4851,San Fernando Valley
1438,North Hollywood,669.0,441.81,2020-05-28,2020-05-25,43.0,34.187,-118.3813,San Fernando Valley
1439,North Lancaster,5.0,417.36,2020-05-28,2020-05-25,0.0,,,
1440,North Whittier,12.0,143.54,2020-05-28,2020-05-25,1.0,34.0396,-117.9991,San Gabriel Valley
1441,Northeast San Gabriel,53.0,220.5,2020-05-28,2020-05-25,8.0,34.0961,-118.1058,San Gabriel Valley
1442,Northridge,321.0,459.91,2020-05-28,2020-05-25,21.0,34.2379,-118.5302,San Fernando Valley
1443,Norwalk,395.0,367.03,2020-05-28,2020-05-25,37.0,33.9022,-118.0817,Southeast
1444,Pacific Palisades,55.0,258.33,2020-05-28,2020-05-25,6.0,34.0481,-118.5265,Westside
1445,Pacoima,686.0,891.15,2020-05-28,2020-05-25,53.0,34.2625,-118.427,San Fernando Valley
1446,Palisades Highlands,3.0,78.0,2020-05-28,2020-05-25,0.0,,,
1447,Palmdale,693.0,475.06,2020-05-28,2020-05-25,44.0,34.5794,-118.1093,Antelope Valley
1448,Palms,188.0,428.47,2020-05-28,2020-05-25,9.0,34.0237,-118.4151,Westside
1449,Palos Verdes Estates,42.0,310.6,2020-05-28,2020-05-25,1.0,33.7871,-118.3976,South Bay
1450,Palos Verdes Peninsula,0.0,0.0,2020-05-28,2020-05-25,0.0,,,
1451,Panorama City,731.0,971.43,2020-05-28,2020-05-25,73.0,34.2247,-118.4498,San Fernando Valley
1452,Paramount,304.0,542.63,2020-05-28,2020-05-25,28.0,33.8895,-118.1598,Southeast
1453,Park La Brea,19.0,139.91,2020-05-28,2020-05-25,0.0,34.0702,-118.3497,Central L.A.
1454,Pearblossom/Llano,2.0,102.25,2020-05-28,2020-05-25,0.0,,,
1455,Pellissier Village,1.0,161.55,2020-05-28,2020-05-25,1.0,,,
1456,Pico Rivera,473.0,735.8,2020-05-28,2020-05-25,50.0,33.9831,-118.0967,Southeast
1457,Pico-Union,531.0,1269.06,2020-05-28,2020-05-25,49.0,34.0446,-118.277,Central L.A.
1458,Placerita Canyon,0.0,0.0,2020-05-28,2020-05-25,0.0,,,
1459,Playa Del Rey,3.0,93.87,2020-05-28,2020-05-25,0.0,,,
1460,Playa Vista,23.0,210.1,2020-05-28,2020-05-25,1.0,33.9728,-118.4276,Westside
1461,Pomona,430.0,275.12,2020-05-28,2020-05-25,53.0,34.0551,-117.75,Pomona Valley
1462,Porter Ranch,89.0,250.08,2020-05-28,2020-05-25,0.0,39.4346,-121.0205,
1463,Quartz Hill,43.0,333.18,2020-05-28,2020-05-25,2.0,34.6453,-118.2181,Antelope Valley
1464,Rancho Dominguez,17.0,638.86,2020-05-28,2020-05-25,3.0,33.8508,-118.2249,Harbor
1465,Rancho Palos Verdes,92.0,215.22,2020-05-28,2020-05-25,6.0,33.7445,-118.387,South Bay
1466,Rancho Park,18.0,274.39,2020-05-28,2020-05-25,2.0,34.0454,-118.4207,Westside
1467,Redondo Beach,138.0,200.88,2020-05-28,2020-05-25,0.0,33.8492,-118.3884,South Bay
1468,Regent Square,4.0,143.88,2020-05-28,2020-05-25,1.0,,,
1469,Reseda,544.0,710.03,2020-05-28,2020-05-25,49.0,34.2011,-118.536,San Fernando Valley
1470,Reseda Ranch,31.0,668.68,2020-05-28,2020-05-25,1.0,34.216,-118.5356,San Fernando Valley
1471,Reynier Village,10.0,236.52,2020-05-28,2020-05-25,0.0,34.0368,-118.3856,Central L.A.
1472,Rolling Hills,2.0,103.09,2020-05-28,2020-05-25,0.0,,,
1473,Rolling Hills Estates,14.0,172.56,2020-05-28,2020-05-25,0.0,33.7878,-118.3581,South Bay
1474,Roosevelt,0.0,0.0,2020-05-28,2020-05-25,0.0,,,
1475,Rosemead,91.0,164.41,2020-05-28,2020-05-25,10.0,34.0806,-118.0728,San Gabriel Valley
1476,Rosewood,5.0,388.8,2020-05-28,2020-05-25,0.0,,,
1477,Rosewood/East Gardena,0.0,0.0,2020-05-28,2020-05-25,0.0,,,
1478,Rosewood/West Rancho Dominguez,27.0,803.33,2020-05-28,2020-05-25,7.0,34.0057,-118.4304,Westside
1479,Rowland Heights,126.0,246.95,2020-05-28,2020-05-25,6.0,33.9761,-117.9053,San Gabriel Valley
1480,San Clemente Island,0.0,0.0,2020-05-28,2020-05-25,0.0,,,
1481,San Dimas,52.0,150.65,2020-05-28,2020-05-25,7.0,34.1067,-117.8067,San Gabriel Valley
1482,San Fernando,188.0,763.86,2020-05-28,2020-05-25,8.0,34.2819,-118.439,San Fernando Valley
1483,San Francisquito Canyon/Bouquet Canyon,0.0,0.0,2020-05-28,2020-05-25,0.0,,,
1484,San Gabriel,136.0,332.08,2020-05-28,2020-05-25,9.0,34.0968,-118.1057,San Gabriel Valley
1485,San Jose Hills,58.0,286.83,2020-05-28,2020-05-25,4.0,34.0592,-117.8426,San Gabriel Valley
1486,San Marino,22.0,165.7,2020-05-28,2020-05-25,0.0,34.1214,-118.1065,San Gabriel Valley
1487,San Pasqual,1.0,49.14,2020-05-28,2020-05-25,0.0,,,
1488,San Pedro,893.0,1144.31,2020-05-28,2020-05-25,50.0,33.7361,-118.2922,Harbor
1489,Sand Canyon,0.0,0.0,2020-05-28,2020-05-25,0.0,,,
1490,Santa Catalina Island,2.0,749.06,2020-05-28,2020-05-25,0.0,,,
1491,Santa Clarita,716.0,324.83,2020-05-28,2020-05-25,39.0,34.3917,-118.5426,Northwest County
1492,Santa Fe Springs,56.0,304.94,2020-05-28,2020-05-25,5.0,33.9472,-118.0853,Southeast
1493,Santa Monica,261.0,282.33,2020-05-28,2020-05-25,7.0,34.0242,-118.4965,Westside
1494,Santa Monica Mountains,22.0,118.15,2020-05-28,2020-05-25,2.0,34.1203,-118.9318,
1495,Saugus,4.0,2580.65,2020-05-28,2020-05-25,0.0,,,
1496,Saugus/Canyon Country,0.0,0.0,2020-05-28,2020-05-25,0.0,,,
1497,Shadow Hills,11.0,247.64,2020-05-28,2020-05-25,1.0,34.2575,-118.355,San Fernando Valley
1498,Sherman Oaks,224.0,256.72,2020-05-28,2020-05-25,8.0,34.15,-118.4489,San Fernando Valley
1499,Sierra Madre,10.0,91.0,2020-05-28,2020-05-25,1.0,34.1617,-118.0528,San Gabriel Valley
1500,Signal Hill,25.0,211.92,2020-05-28,2020-05-25,4.0,33.8045,-118.1678,Harbor
1501,Silverlake,176.0,399.25,2020-05-28,2020-05-25,10.0,34.0869,-118.2702,Central L.A.
1502,South Antelope Valley,1.0,219.78,2020-05-28,2020-05-25,0.0,,,
1503,South Carthay,35.0,330.34,2020-05-28,2020-05-25,1.0,34.0561,-118.3734,Central L.A.
1504,South El Monte,86.0,389.97,2020-05-28,2020-05-25,7.0,34.0493,-118.0469,San Gabriel Valley
1505,South Gate,539.0,549.13,2020-05-28,2020-05-25,68.0,33.955999999999996,-118.2113,Southeast
1506,South Park,369.0,972.05,2020-05-28,2020-05-25,53.0,34.0418,-118.2639,Central L.A.
1507,South Pasadena,123.0,472.11,2020-05-28,2020-05-25,3.0,34.1165,-118.1468,San Gabriel Valley
1508,South San Gabriel,30.0,339.06,2020-05-28,2020-05-25,2.0,34.0492,-118.0949,San Gabriel Valley
1509,South Whittier,148.0,249.91,2020-05-28,2020-05-25,10.0,33.9608,-118.0417,San Gabriel Valley
1510,Southeast Antelope Valley,0.0,0.0,2020-05-28,2020-05-25,0.0,,,
1511,St Elmo Village,44.0,959.86,2020-05-28,2020-05-25,2.0,34.0431,-118.34299999999999,Central L.A.
1512,Stevenson Ranch,34.0,162.17,2020-05-28,2020-05-25,1.0,34.3873,-118.5802,Northwest County
1513,Studio City,77.0,343.14,2020-05-28,2020-05-25,2.0,34.1413,-118.3878,San Fernando Valley
1514,Sun Valley,293.0,558.28,2020-05-28,2020-05-25,22.0,34.2274,-118.3811,San Fernando Valley
1515,Sun Village,16.0,265.08,2020-05-28,2020-05-25,2.0,,,
1516,Sunland,146.0,715.41,2020-05-28,2020-05-25,8.0,34.266,-118.3114,Verdugos
1517,Sunrise Village,3.0,231.48,2020-05-28,2020-05-25,0.0,,,
1518,Sycamore Square,1.0,154.56,2020-05-28,2020-05-25,0.0,,,
1519,Sylmar,772.0,936.92,2020-05-28,2020-05-25,45.0,34.3058,-118.4572,San Fernando Valley
1520,Tarzana,160.0,518.2,2020-05-28,2020-05-25,15.0,34.1509,-118.5517,San Fernando Valley
1521,Temple City,155.0,425.18,2020-05-28,2020-05-25,11.0,34.1072,-118.0579,San Gabriel Valley
1522,Temple-Beaudry,312.0,790.23,2020-05-28,2020-05-25,21.0,34.0629,-118.2513,Central L.A.
1523,Thai Town,30.0,305.84,2020-05-28,2020-05-25,2.0,34.1018,-118.3036,Central L.A.
1524,Toluca Lake,19.0,218.29,2020-05-28,2020-05-25,1.0,34.1502,-118.355,San Fernando Valley
1525,Toluca Terrace,6.0,459.42,2020-05-28,2020-05-25,0.0,,,
1526,Toluca Woods,3.0,161.46,2020-05-28,2020-05-25,-1.0,,,
1527,Torrance,363.0,243.19,2020-05-28,2020-05-25,7.0,33.8408,-118.3454,South Bay
1528,Tujunga,121.0,435.1,2020-05-28,2020-05-25,9.0,34.2633,-118.3027,Verdugos
1529,Twin Lakes/Oat Mountain,4.0,241.25,2020-05-28,2020-05-25,0.0,,,
1530,University Hills,11.0,320.79,2020-05-28,2020-05-25,0.0,,,
1531,University Park,180.0,655.59,2020-05-28,2020-05-25,22.0,34.0315,-118.2797,South L.A.
1532,Val Verde,21.0,634.63,2020-05-28,2020-05-25,1.0,,,
1533,Valencia,7.0,227.86,2020-05-28,2020-05-25,0.0,,,
1534,Valinda,87.0,372.26,2020-05-28,2020-05-25,10.0,34.0433,-117.9331,San Gabriel Valley
1535,Valley Glen,127.0,423.11,2020-05-28,2020-05-25,6.0,34.1838,-118.4172,San Fernando Valley
1536,Valley Village,207.0,837.38,2020-05-28,2020-05-25,12.0,34.1633,-118.3842,San Fernando Valley
1537,Van Nuys,674.0,723.22,2020-05-28,2020-05-25,33.0,34.1899,-118.4514,San Fernando Valley
1538,Venice,65.0,191.83,2020-05-28,2020-05-25,1.0,33.9764,-118.4667,
1539,Vermont Knolls,140.0,813.95,2020-05-28,2020-05-25,15.0,33.9293,-118.2893,South L.A.
1540,Vermont Square,84.0,1097.04,2020-05-28,2020-05-25,5.0,34.0037,-118.3002,South L.A.
1541,Vermont Vista,310.0,752.68,2020-05-28,2020-05-25,32.0,33.9465,-118.2826,South L.A.
1542,Vernon,2.0,956.94,2020-05-28,2020-05-25,0.0,,,
1543,Vernon Central,584.0,1123.12,2020-05-28,2020-05-25,66.0,34.0043,-118.257,South L.A.
1544,Victoria Park,57.0,678.65,2020-05-28,2020-05-25,3.0,34.047,-118.3319,Central L.A.
1545,View Heights,9.0,243.64,2020-05-28,2020-05-25,1.0,33.9844,-118.3477,South L.A.
1546,View Park/Windsor Hills,34.0,292.22,2020-05-28,2020-05-25,1.0,33.9943,-118.3447,South L.A.
1547,Walnut,45.0,147.39,2020-05-28,2020-05-25,7.0,34.0203,-117.8653,San Gabriel Valley
1548,Walnut Park,116.0,718.58,2020-05-28,2020-05-25,18.0,33.9689,-118.2224,Southeast
1549,Watts,281.0,658.48,2020-05-28,2020-05-25,40.0,33.9386,-118.238,South L.A.
1550,Wellington Square,21.0,427.26,2020-05-28,2020-05-25,0.0,34.0392,-118.3343,Central L.A.
1551,West Adams,207.0,749.19,2020-05-28,2020-05-25,20.0,34.0342,-118.3623,Central L.A.
1552,West Antelope Valley,2.0,132.36,2020-05-28,2020-05-25,0.0,,,
1553,West Carson,100.0,452.78,2020-05-28,2020-05-25,4.0,33.8206,-118.2934,Harbor
1554,West Chatsworth,0.0,0.0,2020-05-28,2020-05-25,0.0,,,
1555,West Covina,320.0,295.65,2020-05-28,2020-05-25,33.0,34.0686,-117.939,San Gabriel Valley
1556,West Hills,133.0,328.03,2020-05-28,2020-05-25,5.0,34.1973,-118.64399999999999,San Fernando Valley
1557,West Hollywood,179.0,484.43,2020-05-28,2020-05-25,7.0,34.0907,-118.38600000000001,Central L.A.
1558,West LA,23.0,2415.97,2020-05-28,2020-05-25,0.0,,,
1559,West Los Angeles,79.0,209.91,2020-05-28,2020-05-25,5.0,34.0399,-118.4422,Westside
1560,West Puente Valley,43.0,437.21,2020-05-28,2020-05-25,6.0,34.0561,-117.9685,San Gabriel Valley
1561,West Rancho Dominguez,5.0,367.92,2020-05-28,2020-05-25,0.0,,,
1562,West Vernon,441.0,822.09,2020-05-28,2020-05-25,37.0,34.0039,-118.2301,Southeast
1563,West Whittier/Los Nietos,128.0,475.39,2020-05-28,2020-05-25,9.0,33.976,-118.0691,Southeast
1564,Westchester,92.0,178.28,2020-05-28,2020-05-25,1.0,33.9597,-118.4006,South Bay
1565,Westfield/Academy Hills,0.0,0.0,2020-05-28,2020-05-25,0.0,,,
1566,Westhills,0.0,0.0,2020-05-28,2020-05-25,0.0,,,
1567,Westlake,703.0,1184.4,2020-05-28,2020-05-25,66.0,34.1458,-118.8056,Santa Monica Mountains
1568,Westlake Village,6.0,71.77,2020-05-28,2020-05-25,0.0,34.1466,-118.8074,Santa Monica Mountains
1569,Westwood,67.0,123.82,2020-05-28,2020-05-25,2.0,34.0561,-118.4297,Westside
1570,White Fence Farms,5.0,135.76,2020-05-28,2020-05-25,0.0,,,
1571,Whittier,314.0,369.98,2020-05-28,2020-05-25,29.0,33.9679,-118.0189,San Gabriel Valley
1572,Whittier Narrows,0.0,0.0,2020-05-28,2020-05-25,0.0,,,
1573,Wholesale District,661.0,1829.56,2020-05-28,2020-05-25,59.0,34.03,-118.2452,Central L.A.
1574,Willowbrook,200.0,572.85,2020-05-28,2020-05-25,25.0,33.917,-118.2551,South L.A.
1575,Wilmington,231.0,408.94,2020-05-28,2020-05-25,22.0,33.78,-118.2617,Harbor
1576,Wilshire Center,232.0,462.43,2020-05-28,2020-05-25,14.0,34.0642,-118.2984,Central L.A.
1577,Winnetka,283.0,546.48,2020-05-28,2020-05-25,12.0,34.2059,-118.5754,San Fernando Valley
1578,Wiseburn,16.0,265.47,2020-05-28,2020-05-25,1.0,,,
1579,Woodland Hills,157.0,230.7,2020-05-28,2020-05-25,6.0,34.1659,-118.6104,San Fernando Valley
1580,Acton,11.0,138.0,2020-05-27,2020-05-24,0.0,34.47,-118.1967,Antelope Valley
1581,Adams-Normandie,50.0,609.61,2020-05-27,2020-05-24,7.0,34.0343,-118.2993,South L.A.
1582,Agoura Hills,35.0,167.6,2020-05-27,2020-05-24,2.0,34.1364,-118.7745,Santa Monica Mountains
1583,Agua Dulce,7.0,168.35,2020-05-27,2020-05-24,1.0,,,
1584,Alhambra,186.0,214.47,2020-05-27,2020-05-24,13.0,34.0953,-118.12700000000001,San Gabriel Valley
1585,Alsace,47.0,377.66,2020-05-27,2020-05-24,2.0,33.9786,-118.4156,Westside
1586,Altadena,143.0,327.83,2020-05-27,2020-05-24,5.0,34.1902,-118.1313,Verdugos
1587,Anaverde,1.0,66.31,2020-05-27,2020-05-24,0.0,,,
1588,Angeles National Forest,0.0,0.0,2020-05-27,2020-05-24,0.0,,,
1589,Angelino Heights,16.0,639.49,2020-05-27,2020-05-24,0.0,34.0703,-118.2548,Central L.A.
1590,Arcadia,88.0,138.52,2020-05-27,2020-05-24,9.0,34.1397,-118.0353,San Gabriel Valley
1591,Arleta,263.0,765.2,2020-05-27,2020-05-24,15.0,34.2419,-118.4256,San Fernando Valley
1592,Artesia,30.0,178.62,2020-05-27,2020-05-24,4.0,33.8658,-118.0831,Southeast
1593,Athens Village,26.0,530.94,2020-05-27,2020-05-24,4.0,33.92,-118.2812,South L.A.
1594,Athens-Westmont,219.0,516.0,2020-05-27,2020-05-24,20.0,33.9238,-118.3019,South L.A.
1595,Atwater Village,51.0,347.74,2020-05-27,2020-05-24,4.0,34.1173,-118.2614,Northeast L.A.
1596,Avalon,0.0,0.0,2020-05-27,2020-05-24,0.0,,,
1597,Avocado Heights,23.0,339.48,2020-05-27,2020-05-24,3.0,34.0361,-117.9912,San Gabriel Valley
1598,Azusa,217.0,364.25,2020-05-27,2020-05-24,26.0,34.1336,-117.9076,San Gabriel Valley
1599,Baldwin Hills,159.0,510.84,2020-05-27,2020-05-24,13.0,34.0047,-118.3415,South L.A.
1600,Baldwin Park,294.0,382.97,2020-05-27,2020-05-24,33.0,34.0853,-117.9609,San Gabriel Valley
1601,Bassett,81.0,546.67,2020-05-27,2020-05-24,4.0,34.0758,-118.3678,Central L.A.
1602,Bel Air,35.0,415.23,2020-05-27,2020-05-24,1.0,34.0833,-118.4487,Westside
1603,Bell,294.0,809.2,2020-05-27,2020-05-24,37.0,33.9761,-118.1851,Southeast
1604,Bell Gardens,260.0,603.65,2020-05-27,2020-05-24,41.0,33.9653,-118.1515,Southeast
1605,Bellflower,361.0,464.4,2020-05-27,2020-05-24,43.0,33.88221,-118.118,Southeast
