,neighborhood,current_cases,cases_per_100k,ds,ds_3_days_ago,new_cases_last_3_days,lat,long,region
66,Downey,289.0,252.93,2020-05-10,2020-05-07,25.0,33.9451,-118.1281,Southeast
67,Downtown,87.0,316.28,2020-05-10,2020-05-07,5.0,34.0422,-118.2488,Central L.A.
68,Duarte,95.0,386.08,2020-05-10,2020-05-07,4.0,34.1607,-117.9504,San Gabriel Valley
69,Eagle Rock,120.0,303.11,2020-05-10,2020-05-07,14.0,34.1322,-118.2117,Northeast L.A.
70,East Covina,0.0,0.0,2020-05-10,2020-05-07,0.0,,,
71,East Hollywood,164.0,559.98,2020-05-10,2020-05-07,8.0,34.0948,-118.291,Central L.A.
72,East La Mirada,9.0,170.07,2020-05-10,2020-05-07,0.0,,,
73,East Lancaster,0.0,0.0,2020-05-10,2020-05-07,0.0,,,
74,East Los Angeles,476.0,379.98,2020-05-10,2020-05-07,37.0,34.0316,-118.1724,Eastside
75,East Pasadena,0.0,0.0,2020-05-10,2020-05-07,0.0,,,
76,East Rancho Dominguez,25.0,163.31,2020-05-10,2020-05-07,-1.0,33.898070000000004,-118.19535,Southeast
77,East Whittier,5.0,94.23,2020-05-10,2020-05-07,1.0,,,
78,Echo Park,27.0,189.39,2020-05-10,2020-05-07,1.0,34.0782,-118.2606,Central L.A.
79,El Camino Village,13.0,147.88,2020-05-10,2020-05-07,1.0,33.8895,-118.3309,South Bay
80,El Monte,230.0,196.13,2020-05-10,2020-05-07,21.0,34.0733,-118.0275,San Gabriel Valley
81,El Segundo,30.0,178.72,2020-05-10,2020-05-07,0.0,33.9192,-118.4165,South Bay
82,El Sereno,122.0,291.81,2020-05-10,2020-05-07,10.0,34.0875,-118.1715,Eastside
83,Elizabeth Lake,1.0,60.2,2020-05-10,2020-05-07,0.0,,,
84,Elysian Park,11.0,192.58,2020-05-10,2020-05-07,1.0,34.0838,-118.2366,Central L.A.
85,Elysian Valley,27.0,265.46,2020-05-10,2020-05-07,1.0,34.0967,-118.2427,Central L.A.
86,Encino,101.0,223.59,2020-05-10,2020-05-07,5.0,34.1517,-118.5214,San Fernando Valley
87,Exposition,5.0,150.33,2020-05-10,2020-05-07,0.0,,,
88,Exposition Park,163.0,362.89,2020-05-10,2020-05-07,9.0,34.0147,-118.2872,South L.A.
89,Faircrest Heights,4.0,111.11,2020-05-10,2020-05-07,0.0,,,
90,Figueroa Park Square,24.0,275.2,2020-05-10,2020-05-07,1.0,33.9602,-118.28399999999999,South L.A.
91,Florence-Firestone,489.0,460.55,2020-05-10,2020-05-07,40.0,33.9632,-118.2426,South L.A.
92,Franklin Canyon,0.0,0.0,2020-05-10,2020-05-07,0.0,,,
93,Gardena,185.0,301.75,2020-05-10,2020-05-07,8.0,33.8938,-118.30799999999999,South Bay
94,Glassell Park,138.0,436.65,2020-05-10,2020-05-07,13.0,34.1161,-118.229,Northeast L.A.
95,Glendale,724.0,350.62,2020-05-10,2020-05-07,37.0,34.1425,-118.2551,Verdugos
96,Glendora,72.0,303.03,2020-05-10,2020-05-07,7.0,34.1361,-117.8653,San Gabriel Valley
97,Gramercy Place,40.0,371.61,2020-05-10,2020-05-07,0.0,34.0468,-118.3127,Central L.A.
98,Granada Hills,164.0,281.83,2020-05-10,2020-05-07,19.0,34.2794,-118.5022,San Fernando Valley
99,Green Meadows,89.0,413.86,2020-05-10,2020-05-07,3.0,33.9556,-118.2694,South L.A.
100,Hacienda Heights,70.0,125.17,2020-05-10,2020-05-07,8.0,33.9931,-117.9687,San Gabriel Valley
101,Hancock Park,70.0,410.82,2020-05-10,2020-05-07,2.0,34.0745,-118.3304,Central L.A.
102,Harbor City,57.0,196.08,2020-05-10,2020-05-07,0.0,33.79,-118.2978,Harbor
103,Harbor Gateway,84.0,192.66,2020-05-10,2020-05-07,4.0,33.8501,-118.2991,Harbor
104,Harbor Pines,4.0,166.04,2020-05-10,2020-05-07,2.0,,,
105,Harvard Heights,83.0,460.22,2020-05-10,2020-05-07,11.0,34.044000000000004,-118.3042,Central L.A.
106,Harvard Park,174.0,458.68,2020-05-10,2020-05-07,5.0,33.9841,-118.3042,South L.A.
107,Hawaiian Gardens,11.0,74.95,2020-05-10,2020-05-07,0.0,33.8314,-118.0728,Harbor
108,Hawthorne,258.0,286.08,2020-05-10,2020-05-07,19.0,33.9194,-118.354,South Bay
109,Hermosa Beach,25.0,127.1,2020-05-10,2020-05-07,0.0,33.8621,-118.4,South Bay
110,Hi Vista,0.0,0.0,2020-05-10,2020-05-07,0.0,,,
111,Hidden Hills,1.0,52.91,2020-05-10,2020-05-07,1.0,,,
112,Highland Park,109.0,225.25,2020-05-10,2020-05-07,3.0,34.1145,-118.1842,Northeast L.A.
113,Historic Filipinotown,80.0,576.78,2020-05-10,2020-05-07,3.0,34.0703,-118.26799999999999,Central L.A.
114,Hollywood,214.0,313.53,2020-05-10,2020-05-07,8.0,34.1016,-118.3337,Central L.A.
115,Hollywood Hills,70.0,237.82,2020-05-10,2020-05-07,3.0,34.1341,-118.3215,Central L.A.
116,Huntington Park,202.0,339.59,2020-05-10,2020-05-07,20.0,33.9849,-118.2278,Southeast
117,Hyde Park,93.0,325.85,2020-05-10,2020-05-07,5.0,33.9819,-118.3309,South L.A.
118,Industry,7.0,1601.83,2020-05-10,2020-05-07,3.0,,,
119,Inglewood,417.0,367.14,2020-05-10,2020-05-07,9.0,33.961,-118.3554,South Bay
120,Irwindale,3.0,205.62,2020-05-10,2020-05-07,1.0,,,
121,Jefferson Park,24.0,297.29,2020-05-10,2020-05-07,1.0,34.0272,-118.3176,South L.A.
122,Kagel/Lopez Canyons,1.0,70.82,2020-05-10,2020-05-07,0.0,,,
123,Koreatown,178.0,344.34,2020-05-10,2020-05-07,10.0,34.0578,-118.3009,Central L.A.
124,La Canada Flintridge,43.0,207.8,2020-05-10,2020-05-07,2.0,34.2091,-118.2001,Verdugos
125,La Crescenta-Montrose,18.0,90.9,2020-05-10,2020-05-07,1.0,34.2288,-118.2351,Verdugos
126,La Habra Heights,4.0,73.33,2020-05-10,2020-05-07,0.0,,,
127,La Mirada,75.0,151.21,2020-05-10,2020-05-07,2.0,33.919000000000004,-118.0105,Southeast
128,La Puente,54.0,132.69,2020-05-10,2020-05-07,8.0,34.02,-117.9495,San Gabriel Valley
129,La Rambla,6.0,289.16,2020-05-10,2020-05-07,0.0,33.744119,-118.301353,Harbor
130,La Verne,23.0,98.04,2020-05-10,2020-05-07,3.0,34.1202,-117.7704,Pomona Valley
131,Ladera Heights,17.0,240.42,2020-05-10,2020-05-07,0.0,33.9878,-118.3704,Westside
132,Lafayette Square,14.0,307.08,2020-05-10,2020-05-07,0.0,34.0431,-118.3319,Central L.A.
133,Lake Balboa,135.0,319.86,2020-05-10,2020-05-07,6.0,34.1839,-118.4954,San Fernando Valley
134,Lake Hughes,0.0,0.0,2020-05-10,2020-05-07,0.0,,,
135,Lake Los Angeles,25.0,192.4,2020-05-10,2020-05-07,1.0,34.6125,-117.8281,Antelope Valley
136,Lake Manor,3.0,182.59,2020-05-10,2020-05-07,0.0,,,
137,Lakeview Terrace,70.0,533.01,2020-05-10,2020-05-07,4.0,34.2764,-118.3612,San Fernando Valley
138,Lakewood,104.0,129.41,2020-05-10,2020-05-07,9.0,33.8536,-118.134,Harbor
139,Lancaster,411.0,254.38,2020-05-10,2020-05-07,24.0,34.6868,-118.1542,Antelope Valley
140,Lawndale,80.0,238.0,2020-05-10,2020-05-07,5.0,33.8881,-118.3535,South Bay
141,Leimert Park,40.0,262.55,2020-05-10,2020-05-07,4.0,34.0118,-118.3234,South L.A.
142,Lennox,67.0,297.22,2020-05-10,2020-05-07,4.0,33.9397,-118.3529,South Bay
143,Leona Valley,1.0,57.11,2020-05-10,2020-05-07,0.0,,,
144,Lincoln Heights,152.0,466.3,2020-05-10,2020-05-07,4.0,34.0706,-118.2051,Eastside
145,Little Armenia,154.0,1919.0,2020-05-10,2020-05-07,3.0,34.0981,-118.3005,Central L.A.
146,Little Bangladesh,89.0,314.01,2020-05-10,2020-05-07,2.0,34.0691,-118.2956,Central L.A.
147,Little Tokyo,9.0,287.26,2020-05-10,2020-05-07,1.0,34.0523,-118.2395,Central L.A.
148,Littlerock,11.0,273.56,2020-05-10,2020-05-07,0.0,,,
149,Littlerock/Juniper Hills,1.0,77.1,2020-05-10,2020-05-07,0.0,,,
150,Littlerock/Pearblossom,7.0,196.13,2020-05-10,2020-05-07,0.0,34.5211,-117.9837,Antelope Valley
151,Llano,1.0,114.03,2020-05-10,2020-05-07,0.0,,,
152,Lomita,41.0,197.79,2020-05-10,2020-05-07,1.0,33.7922,-118.3151,South Bay
153,Longwood,18.0,418.22,2020-05-10,2020-05-07,2.0,34.055296000000006,-118.33941499999999,Central L.A.
154,Los Feliz,38.0,175.86,2020-05-10,2020-05-07,2.0,34.1124,-118.2851,Central L.A.
155,Lynwood,269.0,373.37,2020-05-10,2020-05-07,29.0,33.9293,-118.2139,Southeast
156,Malibu,32.0,246.89,2020-05-10,2020-05-07,1.0,34.0259,-118.7798,Santa Monica Mountains
157,Manchester Square,16.0,187.44,2020-05-10,2020-05-07,0.0,33.8993,-118.2977,South Bay
158,Mandeville Canyon,1.0,32.01,2020-05-10,2020-05-07,0.0,,,
159,Manhattan Beach,69.0,191.67,2020-05-10,2020-05-07,1.0,33.8812,-118.4072,South Bay
160,Mar Vista,64.0,150.69,2020-05-10,2020-05-07,5.0,34.0037,-118.469,Westside
161,Marina Peninsula,9.0,206.42,2020-05-10,2020-05-07,0.0,33.9797,-118.4657,Westside
162,Marina del Rey,13.0,138.14,2020-05-10,2020-05-07,2.0,33.9803,-118.4517,Westside
163,Maywood,89.0,317.3,2020-05-10,2020-05-07,8.0,33.9885,-118.1874,Southeast
164,Melrose,410.0,527.7,2020-05-10,2020-05-07,10.0,34.0837,-118.3366,Central L.A.
165,Mid-city,43.0,286.09,2020-05-10,2020-05-07,0.0,34.0429,-118.3344,Central L.A.
166,Miracle Mile,37.0,205.73,2020-05-10,2020-05-07,0.0,34.0597,-118.35,Central L.A.
167,Mission Hills,94.0,389.65,2020-05-10,2020-05-07,7.0,34.2723,-118.4689,San Fernando Valley
168,Monrovia,97.0,309.2,2020-05-10,2020-05-07,12.0,34.1481,-117.999,San Gabriel Valley
169,Montebello,214.0,332.43,2020-05-10,2020-05-07,39.0,34.0095,-118.1054,Southeast
170,Monterey Park,106.0,170.25,2020-05-10,2020-05-07,11.0,34.0625,-118.1228,San Gabriel Valley
171,Mt. Washington,64.0,265.07,2020-05-10,2020-05-07,5.0,34.1003,-118.2097,Northeast L.A.
172,Newhall,0.0,0.0,2020-05-10,2020-05-07,0.0,,,
173,North Hills,249.0,404.38,2020-05-10,2020-05-07,25.0,34.2362,-118.4851,San Fernando Valley
174,North Hollywood,481.0,317.66,2020-05-10,2020-05-07,21.0,34.187,-118.3813,San Fernando Valley
175,North Lancaster,4.0,333.89,2020-05-10,2020-05-07,1.0,,,
176,North Whittier,6.0,71.77,2020-05-10,2020-05-07,0.0,34.0396,-117.9991,San Gabriel Valley
177,Northeast San Gabriel,23.0,95.69,2020-05-10,2020-05-07,2.0,34.0961,-118.1058,San Gabriel Valley
178,Northridge,212.0,303.74,2020-05-10,2020-05-07,6.0,34.2379,-118.5302,San Fernando Valley
179,Norwalk,246.0,228.58,2020-05-10,2020-05-07,16.0,33.9022,-118.0817,Southeast
180,Pacific Palisades,39.0,183.18,2020-05-10,2020-05-07,0.0,34.0481,-118.5265,Westside
181,Pacoima,414.0,537.81,2020-05-10,2020-05-07,26.0,34.2625,-118.427,San Fernando Valley
182,Palisades Highlands,3.0,78.0,2020-05-10,2020-05-07,0.0,,,
183,Palmdale,505.0,475.06,2020-05-10,2020-05-07,15.0,34.5794,-118.1093,Antelope Valley
184,Palms,155.0,353.26,2020-05-10,2020-05-07,1.0,34.0237,-118.4151,Westside
185,Palos Verdes Estates,40.0,295.81,2020-05-10,2020-05-07,0.0,33.7871,-118.3976,South Bay
186,Palos Verdes Peninsula,0.0,0.0,2020-05-10,2020-05-07,0.0,,,
187,Panorama City,440.0,584.72,2020-05-10,2020-05-07,47.0,34.2247,-118.4498,San Fernando Valley
188,Paramount,174.0,310.59,2020-05-10,2020-05-07,4.0,33.8895,-118.1598,Southeast
189,Park La Brea,13.0,95.73,2020-05-10,2020-05-07,0.0,34.0702,-118.3497,Central L.A.
190,Pearblossom/Llano,2.0,102.25,2020-05-10,2020-05-07,0.0,,,
191,Pellissier Village,0.0,0.0,2020-05-10,2020-05-07,0.0,,,
192,Pico Rivera,261.0,406.01,2020-05-10,2020-05-07,20.0,33.9831,-118.0967,Southeast
193,Pico-Union,359.0,857.99,2020-05-10,2020-05-07,44.0,34.0446,-118.277,Central L.A.
194,Placerita Canyon,0.0,0.0,2020-05-10,2020-05-07,0.0,,,
195,Playa Del Rey,1.0,31.29,2020-05-10,2020-05-07,0.0,,,
196,Playa Vista,20.0,182.7,2020-05-10,2020-05-07,0.0,33.9728,-118.4276,Westside
197,Pomona,259.0,165.46,2020-05-10,2020-05-07,26.0,34.0551,-117.75,Pomona Valley
198,Porter Ranch,65.0,182.65,2020-05-10,2020-05-07,1.0,39.4346,-121.0205,
199,Quartz Hill,29.0,224.7,2020-05-10,2020-05-07,0.0,34.6453,-118.2181,Antelope Valley
200,Rancho Dominguez,12.0,450.96,2020-05-10,2020-05-07,1.0,33.8508,-118.2249,Harbor
201,Rancho Palos Verdes,75.0,175.45,2020-05-10,2020-05-07,1.0,33.7445,-118.387,South Bay
202,Rancho Park,12.0,182.93,2020-05-10,2020-05-07,0.0,34.0454,-118.4207,Westside
203,Redondo Beach,120.0,174.68,2020-05-10,2020-05-07,4.0,33.8492,-118.3884,South Bay
204,Regent Square,3.0,107.91,2020-05-10,2020-05-07,0.0,,,
205,Reseda,318.0,415.05,2020-05-10,2020-05-07,29.0,34.2011,-118.536,San Fernando Valley
206,Reseda Ranch,23.0,496.12,2020-05-10,2020-05-07,0.0,34.216,-118.5356,San Fernando Valley
207,Reynier Village,9.0,212.87,2020-05-10,2020-05-07,0.0,34.0368,-118.3856,Central L.A.
208,Rolling Hills,2.0,103.09,2020-05-10,2020-05-07,0.0,,,
209,Rolling Hills Estates,13.0,160.24,2020-05-10,2020-05-07,0.0,33.7878,-118.3581,South Bay
210,Roosevelt,0.0,0.0,2020-05-10,2020-05-07,0.0,,,
211,Rosemead,52.0,93.95,2020-05-10,2020-05-07,5.0,34.0806,-118.0728,San Gabriel Valley
212,Rosewood,5.0,388.8,2020-05-10,2020-05-07,0.0,,,
213,Rosewood/East Gardena,0.0,0.0,2020-05-10,2020-05-07,0.0,,,
214,Rosewood/West Rancho Dominguez,11.0,327.28,2020-05-10,2020-05-07,0.0,34.0057,-118.4304,Westside
215,Rowland Heights,69.0,135.24,2020-05-10,2020-05-07,4.0,33.9761,-117.9053,San Gabriel Valley
216,San Clemente Island,0.0,0.0,2020-05-10,2020-05-07,0.0,,,
217,San Dimas,33.0,95.61,2020-05-10,2020-05-07,2.0,34.1067,-117.8067,San Gabriel Valley
218,San Fernando,132.0,536.32,2020-05-10,2020-05-07,9.0,34.2819,-118.439,San Fernando Valley
219,San Francisquito Canyon/Bouquet Canyon,0.0,0.0,2020-05-10,2020-05-07,0.0,,,
220,San Gabriel,49.0,119.65,2020-05-10,2020-05-07,7.0,34.0968,-118.1057,San Gabriel Valley
221,San Jose Hills,29.0,143.42,2020-05-10,2020-05-07,2.0,34.0592,-117.8426,San Gabriel Valley
222,San Marino,14.0,105.45,2020-05-10,2020-05-07,2.0,34.1214,-118.1065,San Gabriel Valley
223,San Pasqual,0.0,0.0,2020-05-10,2020-05-07,0.0,,,
224,San Pedro,701.0,898.28,2020-05-10,2020-05-07,71.0,33.7361,-118.2922,Harbor
225,Sand Canyon,0.0,0.0,2020-05-10,2020-05-07,0.0,,,
226,Santa Catalina Island,2.0,749.06,2020-05-10,2020-05-07,0.0,,,
227,Santa Clarita,484.0,219.58,2020-05-10,2020-05-07,22.0,34.3917,-118.5426,Northwest County
228,Santa Fe Springs,31.0,168.81,2020-05-10,2020-05-07,0.0,33.9472,-118.0853,Southeast
229,Santa Monica,206.0,222.83,2020-05-10,2020-05-07,3.0,34.0242,-118.4965,Westside
230,Santa Monica Mountains,19.0,102.04,2020-05-10,2020-05-07,0.0,34.1203,-118.9318,
231,Saugus,4.0,2580.65,2020-05-10,2020-05-07,0.0,,,
232,Saugus/Canyon Country,0.0,0.0,2020-05-10,2020-05-07,0.0,,,
233,Shadow Hills,9.0,202.61,2020-05-10,2020-05-07,0.0,34.2575,-118.355,San Fernando Valley
234,Sherman Oaks,177.0,202.86,2020-05-10,2020-05-07,18.0,34.15,-118.4489,San Fernando Valley
235,Sierra Madre,6.0,54.6,2020-05-10,2020-05-07,1.0,34.1617,-118.0528,San Gabriel Valley
236,Signal Hill,9.0,76.29,2020-05-10,2020-05-07,0.0,33.8045,-118.1678,Harbor
237,Silverlake,138.0,313.05,2020-05-10,2020-05-07,8.0,34.0869,-118.2702,Central L.A.
238,South Antelope Valley,0.0,0.0,2020-05-10,2020-05-07,0.0,,,
239,South Carthay,25.0,235.96,2020-05-10,2020-05-07,0.0,34.0561,-118.3734,Central L.A.
240,South El Monte,42.0,191.53,2020-05-10,2020-05-07,2.0,34.0493,-118.0469,San Gabriel Valley
241,South Gate,310.0,315.83,2020-05-10,2020-05-07,10.0,33.955999999999996,-118.2113,Southeast
242,South Park,168.0,442.56,2020-05-10,2020-05-07,15.0,34.0418,-118.2639,Central L.A.
243,South Pasadena,100.0,383.83,2020-05-10,2020-05-07,0.0,34.1165,-118.1468,San Gabriel Valley
244,South San Gabriel,20.0,226.04,2020-05-10,2020-05-07,6.0,34.0492,-118.0949,San Gabriel Valley
245,South Whittier,84.0,141.84,2020-05-10,2020-05-07,5.0,33.9608,-118.0417,San Gabriel Valley
246,Southeast Antelope Valley,0.0,0.0,2020-05-10,2020-05-07,0.0,,,
247,St Elmo Village,27.0,589.01,2020-05-10,2020-05-07,4.0,34.0431,-118.34299999999999,Central L.A.
248,Stevenson Ranch,23.0,109.7,2020-05-10,2020-05-07,3.0,34.3873,-118.5802,Northwest County
249,Studio City,57.0,254.01,2020-05-10,2020-05-07,0.0,34.1413,-118.3878,San Fernando Valley
250,Sun Valley,189.0,360.12,2020-05-10,2020-05-07,8.0,34.2274,-118.3811,San Fernando Valley
251,Sun Village,7.0,115.97,2020-05-10,2020-05-07,0.0,,,
252,Sunland,111.0,543.9,2020-05-10,2020-05-07,3.0,34.266,-118.3114,Verdugos
253,Sunrise Village,1.0,77.16,2020-05-10,2020-05-07,0.0,,,
254,Sycamore Square,1.0,154.56,2020-05-10,2020-05-07,0.0,,,
255,Sylmar,480.0,582.54,2020-05-10,2020-05-07,25.0,34.3058,-118.4572,San Fernando Valley
256,Tarzana,90.0,291.49,2020-05-10,2020-05-07,5.0,34.1509,-118.5517,San Fernando Valley
257,Temple City,70.0,192.02,2020-05-10,2020-05-07,7.0,34.1072,-118.0579,San Gabriel Valley
258,Temple-Beaudry,200.0,506.56,2020-05-10,2020-05-07,7.0,34.0629,-118.2513,Central L.A.
259,Thai Town,19.0,193.7,2020-05-10,2020-05-07,0.0,34.1018,-118.3036,Central L.A.
260,Toluca Lake,13.0,149.36,2020-05-10,2020-05-07,0.0,34.1502,-118.355,San Fernando Valley
261,Toluca Terrace,3.0,229.71,2020-05-10,2020-05-07,1.0,,,
262,Toluca Woods,3.0,161.46,2020-05-10,2020-05-07,0.0,,,
263,Torrance,315.0,211.03,2020-05-10,2020-05-07,7.0,33.8408,-118.3454,South Bay
264,Tujunga,89.0,320.03,2020-05-10,2020-05-07,3.0,34.2633,-118.3027,Verdugos
265,Twin Lakes/Oat Mountain,4.0,241.25,2020-05-10,2020-05-07,0.0,,,
266,University Hills,8.0,233.3,2020-05-10,2020-05-07,1.0,,,
267,University Park,105.0,382.43,2020-05-10,2020-05-07,4.0,34.0315,-118.2797,South L.A.
268,Val Verde,4.0,120.88,2020-05-10,2020-05-07,-114.0,,,
269,Valencia,6.0,195.31,2020-05-10,2020-05-07,1.0,,,
270,Valinda,35.0,149.76,2020-05-10,2020-05-07,0.0,34.0433,-117.9331,San Gabriel Valley
271,Valley Glen,99.0,329.82,2020-05-10,2020-05-07,6.0,34.1838,-118.4172,San Fernando Valley
272,Valley Village,156.0,631.07,2020-05-10,2020-05-07,14.0,34.1633,-118.3842,San Fernando Valley
273,Van Nuys,442.0,474.28,2020-05-10,2020-05-07,31.0,34.1899,-118.4514,San Fernando Valley
274,Venice,55.0,162.31,2020-05-10,2020-05-07,4.0,33.9764,-118.4667,
275,Vermont Knolls,77.0,447.67,2020-05-10,2020-05-07,4.0,33.9293,-118.2893,South L.A.
276,Vermont Square,62.0,809.72,2020-05-10,2020-05-07,1.0,34.0037,-118.3002,South L.A.
277,Vermont Vista,173.0,420.05,2020-05-10,2020-05-07,9.0,33.9465,-118.2826,South L.A.
278,Vernon,1.0,478.47,2020-05-10,2020-05-07,0.0,,,
