,neighborhood,current_cases,cases_per_100k,ds,ds_3_days_ago,new_cases_last_3_days,lat,long,region
780,Littlerock,14.0,348.17,2020-05-14,2020-05-11,3.0,,,
781,Littlerock/Juniper Hills,2.0,154.2,2020-05-14,2020-05-11,1.0,,,
782,Littlerock/Pearblossom,13.0,364.25,2020-05-14,2020-05-11,3.0,34.5211,-117.9837,Antelope Valley
783,Llano,1.0,114.03,2020-05-14,2020-05-11,0.0,,,
784,Lomita,43.0,207.44,2020-05-14,2020-05-11,2.0,33.7922,-118.3151,South Bay
785,Longwood,17.0,394.98,2020-05-14,2020-05-11,-1.0,34.055296000000006,-118.33941499999999,Central L.A.
786,Los Feliz,44.0,203.63,2020-05-14,2020-05-11,6.0,34.1124,-118.2851,Central L.A.
787,Lynwood,303.0,420.56,2020-05-14,2020-05-11,27.0,33.9293,-118.2139,Southeast
788,Malibu,33.0,254.61,2020-05-14,2020-05-11,1.0,34.0259,-118.7798,Santa Monica Mountains
789,Manchester Square,18.0,210.87,2020-05-14,2020-05-11,1.0,33.8993,-118.2977,South Bay
790,Mandeville Canyon,1.0,32.01,2020-05-14,2020-05-11,0.0,,,
791,Manhattan Beach,72.0,200.01,2020-05-14,2020-05-11,3.0,33.8812,-118.4072,South Bay
792,Mar Vista,67.0,157.75,2020-05-14,2020-05-11,3.0,34.0037,-118.469,Westside
793,Marina Peninsula,9.0,206.42,2020-05-14,2020-05-11,0.0,33.9797,-118.4657,Westside
794,Marina del Rey,13.0,138.14,2020-05-14,2020-05-11,0.0,33.9803,-118.4517,Westside
795,Maywood,115.0,410.0,2020-05-14,2020-05-11,25.0,33.9885,-118.1874,Southeast
796,Melrose,443.0,570.17,2020-05-14,2020-05-11,31.0,34.0837,-118.3366,Central L.A.
797,Mid-city,44.0,292.75,2020-05-14,2020-05-11,1.0,34.0429,-118.3344,Central L.A.
798,Miracle Mile,38.0,211.29,2020-05-14,2020-05-11,1.0,34.0597,-118.35,Central L.A.
799,Mission Hills,109.0,451.83,2020-05-14,2020-05-11,12.0,34.2723,-118.4689,San Fernando Valley
800,Monrovia,123.0,386.5,2020-05-14,2020-05-11,19.0,34.1481,-117.999,San Gabriel Valley
801,Montebello,235.0,365.05,2020-05-14,2020-05-11,20.0,34.0095,-118.1054,Southeast
802,Monterey Park,113.0,181.49,2020-05-14,2020-05-11,5.0,34.0625,-118.1228,San Gabriel Valley
803,Mt. Washington,67.0,277.49,2020-05-14,2020-05-11,2.0,34.1003,-118.2097,Northeast L.A.
804,Newhall,0.0,0.0,2020-05-14,2020-05-11,0.0,,,
805,North Hills,286.0,464.47,2020-05-14,2020-05-11,23.0,34.2362,-118.4851,San Fernando Valley
806,North Hollywood,530.0,350.02,2020-05-14,2020-05-11,41.0,34.187,-118.3813,San Fernando Valley
807,North Lancaster,4.0,333.89,2020-05-14,2020-05-11,0.0,,,
808,North Whittier,7.0,83.73,2020-05-14,2020-05-11,1.0,34.0396,-117.9991,San Gabriel Valley
809,Northeast San Gabriel,24.0,99.85,2020-05-14,2020-05-11,0.0,34.0961,-118.1058,San Gabriel Valley
810,Northridge,235.0,336.69,2020-05-14,2020-05-11,19.0,34.2379,-118.5302,San Fernando Valley
811,Norwalk,274.0,254.59,2020-05-14,2020-05-11,24.0,33.9022,-118.0817,Southeast
812,Pacific Palisades,40.0,187.87,2020-05-14,2020-05-11,1.0,34.0481,-118.5265,Westside
813,Pacoima,467.0,606.66,2020-05-14,2020-05-11,35.0,34.2625,-118.427,San Fernando Valley
814,Palisades Highlands,3.0,78.0,2020-05-14,2020-05-11,0.0,,,
815,Palmdale,541.0,475.06,2020-05-14,2020-05-11,33.0,34.5794,-118.1093,Antelope Valley
816,Palms,163.0,371.49,2020-05-14,2020-05-11,8.0,34.0237,-118.4151,Westside
817,Palos Verdes Estates,40.0,295.81,2020-05-14,2020-05-11,0.0,33.7871,-118.3976,South Bay
818,Palos Verdes Peninsula,0.0,0.0,2020-05-14,2020-05-11,0.0,,,
819,Panorama City,512.0,680.4,2020-05-14,2020-05-11,63.0,34.2247,-118.4498,San Fernando Valley
820,Paramount,192.0,342.72,2020-05-14,2020-05-11,14.0,33.8895,-118.1598,Southeast
821,Park La Brea,14.0,103.09,2020-05-14,2020-05-11,1.0,34.0702,-118.3497,Central L.A.
822,Pearblossom/Llano,2.0,102.25,2020-05-14,2020-05-11,0.0,,,
823,Pellissier Village,0.0,0.0,2020-05-14,2020-05-11,0.0,,,
824,Pico Rivera,294.0,457.35,2020-05-14,2020-05-11,31.0,33.9831,-118.0967,Southeast
825,Pico-Union,403.0,963.15,2020-05-14,2020-05-11,41.0,34.0446,-118.277,Central L.A.
826,Placerita Canyon,0.0,0.0,2020-05-14,2020-05-11,0.0,,,
827,Playa Del Rey,2.0,62.58,2020-05-14,2020-05-11,1.0,,,
828,Playa Vista,22.0,200.97,2020-05-14,2020-05-11,2.0,33.9728,-118.4276,Westside
829,Pomona,284.0,181.49,2020-05-14,2020-05-11,18.0,34.0551,-117.75,Pomona Valley
830,Porter Ranch,67.0,188.27,2020-05-14,2020-05-11,2.0,39.4346,-121.0205,
831,Quartz Hill,29.0,224.7,2020-05-14,2020-05-11,0.0,34.6453,-118.2181,Antelope Valley
832,Rancho Dominguez,13.0,488.54,2020-05-14,2020-05-11,1.0,33.8508,-118.2249,Harbor
833,Rancho Palos Verdes,76.0,177.79,2020-05-14,2020-05-11,1.0,33.7445,-118.387,South Bay
834,Rancho Park,12.0,182.93,2020-05-14,2020-05-11,0.0,34.0454,-118.4207,Westside
835,Redondo Beach,120.0,174.68,2020-05-14,2020-05-11,0.0,33.8492,-118.3884,South Bay
836,Regent Square,3.0,107.91,2020-05-14,2020-05-11,0.0,,,
837,Reseda,360.0,469.87,2020-05-14,2020-05-11,33.0,34.2011,-118.536,San Fernando Valley
838,Reseda Ranch,24.0,517.69,2020-05-14,2020-05-11,1.0,34.216,-118.5356,San Fernando Valley
839,Reynier Village,9.0,212.87,2020-05-14,2020-05-11,0.0,34.0368,-118.3856,Central L.A.
840,Rolling Hills,2.0,103.09,2020-05-14,2020-05-11,0.0,,,
841,Rolling Hills Estates,13.0,160.24,2020-05-14,2020-05-11,0.0,33.7878,-118.3581,South Bay
842,Roosevelt,0.0,0.0,2020-05-14,2020-05-11,0.0,,,
843,Rosemead,62.0,112.01,2020-05-14,2020-05-11,7.0,34.0806,-118.0728,San Gabriel Valley
844,Rosewood,5.0,388.8,2020-05-14,2020-05-11,0.0,,,
845,Rosewood/East Gardena,0.0,0.0,2020-05-14,2020-05-11,0.0,,,
846,Rosewood/West Rancho Dominguez,15.0,446.3,2020-05-14,2020-05-11,4.0,34.0057,-118.4304,Westside
847,Rowland Heights,79.0,154.84,2020-05-14,2020-05-11,9.0,33.9761,-117.9053,San Gabriel Valley
848,San Clemente Island,0.0,0.0,2020-05-14,2020-05-11,0.0,,,
849,San Dimas,38.0,110.09,2020-05-14,2020-05-11,3.0,34.1067,-117.8067,San Gabriel Valley
850,San Fernando,144.0,585.08,2020-05-14,2020-05-11,12.0,34.2819,-118.439,San Fernando Valley
851,San Francisquito Canyon/Bouquet Canyon,0.0,0.0,2020-05-14,2020-05-11,0.0,,,
852,San Gabriel,80.0,195.34,2020-05-14,2020-05-11,26.0,34.0968,-118.1057,San Gabriel Valley
853,San Jose Hills,36.0,178.03,2020-05-14,2020-05-11,6.0,34.0592,-117.8426,San Gabriel Valley
854,San Marino,18.0,135.57,2020-05-14,2020-05-11,3.0,34.1214,-118.1065,San Gabriel Valley
855,San Pasqual,1.0,49.14,2020-05-14,2020-05-11,1.0,,,
856,San Pedro,772.0,989.26,2020-05-14,2020-05-11,38.0,33.7361,-118.2922,Harbor
857,Sand Canyon,0.0,0.0,2020-05-14,2020-05-11,0.0,,,
858,Santa Catalina Island,2.0,749.06,2020-05-14,2020-05-11,0.0,,,
859,Santa Clarita,549.0,249.07,2020-05-14,2020-05-11,53.0,34.3917,-118.5426,Northwest County
860,Santa Fe Springs,35.0,190.59,2020-05-14,2020-05-11,4.0,33.9472,-118.0853,Southeast
861,Santa Monica,224.0,242.3,2020-05-14,2020-05-11,15.0,34.0242,-118.4965,Westside
862,Santa Monica Mountains,20.0,107.41,2020-05-14,2020-05-11,1.0,34.1203,-118.9318,
863,Saugus,4.0,2580.65,2020-05-14,2020-05-11,0.0,,,
864,Saugus/Canyon Country,0.0,0.0,2020-05-14,2020-05-11,0.0,,,
865,Shadow Hills,9.0,202.61,2020-05-14,2020-05-11,0.0,34.2575,-118.355,San Fernando Valley
866,Sherman Oaks,194.0,222.34,2020-05-14,2020-05-11,14.0,34.15,-118.4489,San Fernando Valley
867,Sierra Madre,8.0,72.8,2020-05-14,2020-05-11,2.0,34.1617,-118.0528,San Gabriel Valley
868,Signal Hill,15.0,127.15,2020-05-14,2020-05-11,6.0,33.8045,-118.1678,Harbor
869,Silverlake,152.0,344.8,2020-05-14,2020-05-11,14.0,34.0869,-118.2702,Central L.A.
870,South Antelope Valley,0.0,0.0,2020-05-14,2020-05-11,0.0,,,
871,South Carthay,27.0,254.84,2020-05-14,2020-05-11,2.0,34.0561,-118.3734,Central L.A.
872,South El Monte,50.0,229.83,2020-05-14,2020-05-11,5.0,34.0493,-118.0469,San Gabriel Valley
873,South Gate,342.0,348.43,2020-05-14,2020-05-11,28.0,33.955999999999996,-118.2113,Southeast
874,South Park,192.0,505.78,2020-05-14,2020-05-11,19.0,34.0418,-118.2639,Central L.A.
875,South Pasadena,109.0,418.38,2020-05-14,2020-05-11,9.0,34.1165,-118.1468,San Gabriel Valley
876,South San Gabriel,23.0,259.95,2020-05-14,2020-05-11,3.0,34.0492,-118.0949,San Gabriel Valley
877,South Whittier,93.0,157.04,2020-05-14,2020-05-11,9.0,33.9608,-118.0417,San Gabriel Valley
878,Southeast Antelope Valley,0.0,0.0,2020-05-14,2020-05-11,0.0,,,
879,St Elmo Village,33.0,719.9,2020-05-14,2020-05-11,6.0,34.0431,-118.34299999999999,Central L.A.
880,Stevenson Ranch,27.0,128.78,2020-05-14,2020-05-11,4.0,34.3873,-118.5802,Northwest County
881,Studio City,66.0,294.12,2020-05-14,2020-05-11,7.0,34.1413,-118.3878,San Fernando Valley
882,Sun Valley,215.0,409.66,2020-05-14,2020-05-11,22.0,34.2274,-118.3811,San Fernando Valley
883,Sun Village,8.0,132.54,2020-05-14,2020-05-11,1.0,,,
884,Sunland,115.0,563.5,2020-05-14,2020-05-11,4.0,34.266,-118.3114,Verdugos
885,Sunrise Village,2.0,154.32,2020-05-14,2020-05-11,1.0,,,
886,Sycamore Square,1.0,154.56,2020-05-14,2020-05-11,0.0,,,
887,Sylmar,560.0,679.63,2020-05-14,2020-05-11,62.0,34.3058,-118.4572,San Fernando Valley
888,Tarzana,99.0,320.64,2020-05-14,2020-05-11,7.0,34.1509,-118.5517,San Fernando Valley
889,Temple City,101.0,277.05,2020-05-14,2020-05-11,17.0,34.1072,-118.0579,San Gabriel Valley
890,Temple-Beaudry,225.0,569.88,2020-05-14,2020-05-11,23.0,34.0629,-118.2513,Central L.A.
891,Thai Town,24.0,244.67,2020-05-14,2020-05-11,4.0,34.1018,-118.3036,Central L.A.
892,Toluca Lake,16.0,183.82,2020-05-14,2020-05-11,3.0,34.1502,-118.355,San Fernando Valley
893,Toluca Terrace,3.0,229.71,2020-05-14,2020-05-11,0.0,,,
894,Toluca Woods,3.0,161.46,2020-05-14,2020-05-11,0.0,,,
895,Torrance,329.0,220.41,2020-05-14,2020-05-11,14.0,33.8408,-118.3454,South Bay
896,Tujunga,96.0,345.2,2020-05-14,2020-05-11,6.0,34.2633,-118.3027,Verdugos
897,Twin Lakes/Oat Mountain,4.0,241.25,2020-05-14,2020-05-11,0.0,,,
898,University Hills,9.0,262.47,2020-05-14,2020-05-11,1.0,,,
899,University Park,120.0,437.06,2020-05-14,2020-05-11,12.0,34.0315,-118.2797,South L.A.
900,Val Verde,12.0,362.65,2020-05-14,2020-05-11,8.0,,,
901,Valencia,6.0,195.31,2020-05-14,2020-05-11,0.0,,,
902,Valinda,41.0,175.43,2020-05-14,2020-05-11,6.0,34.0433,-117.9331,San Gabriel Valley
903,Valley Glen,105.0,349.81,2020-05-14,2020-05-11,5.0,34.1838,-118.4172,San Fernando Valley
904,Valley Village,174.0,703.88,2020-05-14,2020-05-11,4.0,34.1633,-118.3842,San Fernando Valley
905,Van Nuys,505.0,541.88,2020-05-14,2020-05-11,53.0,34.1899,-118.4514,San Fernando Valley
906,Venice,57.0,168.22,2020-05-14,2020-05-11,2.0,33.9764,-118.4667,
907,Vermont Knolls,92.0,534.88,2020-05-14,2020-05-11,15.0,33.9293,-118.2893,South L.A.
908,Vermont Square,66.0,861.96,2020-05-14,2020-05-11,4.0,34.0037,-118.3002,South L.A.
909,Vermont Vista,194.0,471.03,2020-05-14,2020-05-11,17.0,33.9465,-118.2826,South L.A.
910,Vernon,1.0,478.47,2020-05-14,2020-05-11,0.0,,,
911,Vernon Central,348.0,669.26,2020-05-14,2020-05-11,30.0,34.0043,-118.257,South L.A.
912,Victoria Park,44.0,523.87,2020-05-14,2020-05-11,1.0,34.047,-118.3319,Central L.A.
913,View Heights,8.0,216.57,2020-05-14,2020-05-11,0.0,33.9844,-118.3477,South L.A.
914,View Park/Windsor Hills,29.0,249.25,2020-05-14,2020-05-11,1.0,33.9943,-118.3447,South L.A.
915,Walnut,30.0,98.26,2020-05-14,2020-05-11,3.0,34.0203,-117.8653,San Gabriel Valley
916,Walnut Park,64.0,396.46,2020-05-14,2020-05-11,7.0,33.9689,-118.2224,Southeast
917,Watts,156.0,365.56,2020-05-14,2020-05-11,13.0,33.9386,-118.238,South L.A.
918,Wellington Square,16.0,325.53,2020-05-14,2020-05-11,0.0,34.0392,-118.3343,Central L.A.
919,West Adams,157.0,568.22,2020-05-14,2020-05-11,8.0,34.0342,-118.3623,Central L.A.
920,West Antelope Valley,2.0,132.36,2020-05-14,2020-05-11,0.0,,,
921,West Carson,80.0,362.22,2020-05-14,2020-05-11,4.0,33.8206,-118.2934,Harbor
922,West Chatsworth,0.0,0.0,2020-05-14,2020-05-11,0.0,,,
923,West Covina,193.0,178.32,2020-05-14,2020-05-11,18.0,34.0686,-117.939,San Gabriel Valley
924,West Hills,84.0,207.18,2020-05-14,2020-05-11,8.0,34.1973,-118.64399999999999,San Fernando Valley
925,West Hollywood,151.0,408.65,2020-05-14,2020-05-11,4.0,34.0907,-118.38600000000001,Central L.A.
926,West LA,21.0,2205.88,2020-05-14,2020-05-11,-1.0,,,
927,West Los Angeles,65.0,172.71,2020-05-14,2020-05-11,1.0,34.0399,-118.4422,Westside
928,West Puente Valley,29.0,294.87,2020-05-14,2020-05-11,2.0,34.0561,-117.9685,San Gabriel Valley
929,West Rancho Dominguez,4.0,294.33,2020-05-14,2020-05-11,1.0,,,
930,West Vernon,305.0,568.56,2020-05-14,2020-05-11,30.0,34.0039,-118.2301,Southeast
931,West Whittier/Los Nietos,77.0,285.98,2020-05-14,2020-05-11,22.0,33.976,-118.0691,Southeast
932,Westchester,82.0,158.91,2020-05-14,2020-05-11,3.0,33.9597,-118.4006,South Bay
933,Westfield/Academy Hills,0.0,0.0,2020-05-14,2020-05-11,0.0,,,
934,Westhills,0.0,0.0,2020-05-14,2020-05-11,0.0,,,
935,Westlake,456.0,768.26,2020-05-14,2020-05-11,74.0,34.1458,-118.8056,Santa Monica Mountains
936,Westlake Village,6.0,71.77,2020-05-14,2020-05-11,0.0,34.1466,-118.8074,Santa Monica Mountains
937,Westwood,59.0,109.04,2020-05-14,2020-05-11,1.0,34.0561,-118.4297,Westside
938,White Fence Farms,2.0,54.3,2020-05-14,2020-05-11,0.0,,,
939,Whittier,207.0,229.89,2020-05-14,2020-05-11,26.0,33.9679,-118.0189,San Gabriel Valley
940,Whittier Narrows,0.0,0.0,2020-05-14,2020-05-11,0.0,,,
941,Wholesale District,322.0,891.25,2020-05-14,2020-05-11,77.0,34.03,-118.2452,Central L.A.
942,Willowbrook,101.0,289.29,2020-05-14,2020-05-11,16.0,33.917,-118.2551,South L.A.
943,Wilmington,139.0,246.07,2020-05-14,2020-05-11,8.0,33.78,-118.2617,Harbor
944,Wilshire Center,164.0,326.89,2020-05-14,2020-05-11,11.0,34.0642,-118.2984,Central L.A.
945,Winnetka,220.0,424.83,2020-05-14,2020-05-11,10.0,34.2059,-118.5754,San Fernando Valley
946,Wiseburn,9.0,149.33,2020-05-14,2020-05-11,0.0,,,
947,Woodland Hills,134.0,196.9,2020-05-14,2020-05-11,3.0,34.1659,-118.6104,San Fernando Valley
948,Acton,8.0,100.36,2020-05-13,2020-05-10,0.0,34.47,-118.1967,Antelope Valley
949,Adams-Normandie,33.0,402.34,2020-05-13,2020-05-10,1.0,34.0343,-118.2993,South L.A.
950,Agoura Hills,32.0,153.23,2020-05-13,2020-05-10,1.0,34.1364,-118.7745,Santa Monica Mountains
951,Agua Dulce,3.0,72.15,2020-05-13,2020-05-10,1.0,,,
952,Alhambra,135.0,155.67,2020-05-13,2020-05-10,19.0,34.0953,-118.12700000000001,San Gabriel Valley
953,Alsace,37.0,297.31,2020-05-13,2020-05-10,2.0,33.9786,-118.4156,Westside
954,Altadena,114.0,261.35,2020-05-13,2020-05-10,15.0,34.1902,-118.1313,Verdugos
955,Anaverde,1.0,66.31,2020-05-13,2020-05-10,0.0,,,
956,Angeles National Forest,0.0,0.0,2020-05-13,2020-05-10,0.0,,,
957,Angelino Heights,11.0,439.65,2020-05-13,2020-05-10,1.0,34.0703,-118.2548,Central L.A.
958,Arcadia,66.0,107.35,2020-05-13,2020-05-10,9.0,34.1397,-118.0353,San Gabriel Valley
959,Arleta,177.0,514.98,2020-05-13,2020-05-10,26.0,34.2419,-118.4256,San Fernando Valley
960,Artesia,17.0,101.22,2020-05-13,2020-05-10,2.0,33.8658,-118.0831,Southeast
961,Athens Village,20.0,408.41,2020-05-13,2020-05-10,2.0,33.92,-118.2812,South L.A.
962,Athens-Westmont,147.0,346.36,2020-05-13,2020-05-10,14.0,33.9238,-118.3019,South L.A.
963,Atwater Village,38.0,259.1,2020-05-13,2020-05-10,4.0,34.1173,-118.2614,Northeast L.A.
964,Avalon,0.0,0.0,2020-05-13,2020-05-10,0.0,,,
965,Avocado Heights,14.0,206.64,2020-05-13,2020-05-10,0.0,34.0361,-117.9912,San Gabriel Valley
966,Azusa,147.0,226.09,2020-05-13,2020-05-10,14.0,34.1336,-117.9076,San Gabriel Valley
967,Baldwin Hills,99.0,318.07,2020-05-13,2020-05-10,7.0,34.0047,-118.3415,South L.A.
968,Baldwin Park,168.0,218.84,2020-05-13,2020-05-10,19.0,34.0853,-117.9609,San Gabriel Valley
969,Bassett,43.0,290.21,2020-05-13,2020-05-10,6.0,34.0758,-118.3678,Central L.A.
970,Bel Air,32.0,379.64,2020-05-13,2020-05-10,1.0,34.0833,-118.4487,Westside
971,Bell,177.0,487.17,2020-05-13,2020-05-10,24.0,33.9761,-118.1851,Southeast
972,Bell Gardens,149.0,345.94,2020-05-13,2020-05-10,16.0,33.9653,-118.1515,Southeast
973,Bellflower,216.0,277.87,2020-05-13,2020-05-10,36.0,33.88221,-118.118,Southeast
974,Beverly Crest,35.0,279.44,2020-05-13,2020-05-10,1.0,34.1024,-118.4163,Westside
975,Beverly Hills,120.0,347.62,2020-05-13,2020-05-10,1.0,34.0736,-118.4004,Westside
976,Beverlywood,34.0,258.1,2020-05-13,2020-05-10,1.0,34.0409,-118.3919,Westside
977,Bouquet Canyon,0.0,0.0,2020-05-13,2020-05-10,0.0,,,
978,Boyle Heights,349.0,401.69,2020-05-13,2020-05-10,36.0,34.0339,-118.2054,Eastside
979,Bradbury,2.0,187.09,2020-05-13,2020-05-10,0.0,,,
980,Brentwood,70.0,226.13,2020-05-13,2020-05-10,1.0,34.0519,-118.4731,Westside
981,Brookside,0.0,0.0,2020-05-13,2020-05-10,0.0,,,
982,Burbank,318.0,296.7,2020-05-13,2020-05-10,15.0,34.1808,-118.309,San Fernando Valley
983,Cadillac-Corning,25.0,351.07,2020-05-13,2020-05-10,3.0,34.040282,-118.38025,Central L.A.
984,Calabasas,48.0,197.34,2020-05-13,2020-05-10,1.0,34.1383,-118.6608,Santa Monica Mountains
985,Canoga Park,396.0,606.53,2020-05-13,2020-05-10,24.0,34.2011,-118.5981,San Fernando Valley
986,Canyon Country,30.0,388.2,2020-05-13,2020-05-10,2.0,34.4245,-118.4711,Northwest County
987,Carson,323.0,344.18,2020-05-13,2020-05-10,24.0,33.8374,-118.2559,Harbor
988,Carthay,71.0,494.33,2020-05-13,2020-05-10,3.0,34.0573,-118.3679,Central L.A.
989,Castaic,229.0,842.19,2020-05-13,2020-05-10,57.0,34.4889,-118.6229,Northwest County
990,Central,211.0,541.14,2020-05-13,2020-05-10,28.0,34.0833,-118.4487,Westside
991,Century City,33.0,257.97,2020-05-13,2020-05-10,2.0,34.0556,-118.4179,Westside
992,Century Palms/Cove,137.0,405.73,2020-05-13,2020-05-10,12.0,33.9461,-118.2732,South L.A.
993,Cerritos,78.0,155.79,2020-05-13,2020-05-10,9.0,33.8584,-118.0648,Southeast
994,Charter Oak,0.0,0.0,2020-05-13,2020-05-10,0.0,,,
995,Chatsworth,136.0,366.96,2020-05-13,2020-05-10,18.0,34.2506,-118.6148,San Fernando Valley
996,Cheviot Hills,18.0,196.27,2020-05-13,2020-05-10,0.0,34.0458,-118.4079,Westside
997,Chinatown,12.0,149.61,2020-05-13,2020-05-10,2.0,34.0623,-118.2383,Central L.A.
998,Claremont,30.0,82.23,2020-05-13,2020-05-10,1.0,34.1261,-117.7158,Pomona Valley
999,Cloverdale/Cochran,46.0,316.09,2020-05-13,2020-05-10,1.0,34.0626,-118.3465,Central L.A.
1000,Commerce,22.0,168.34,2020-05-13,2020-05-10,3.0,34.0006,-118.1598,Southeast
1001,Compton,313.0,313.3,2020-05-13,2020-05-10,33.0,33.8958,-118.2201,Southeast
1002,Country Club Park,79.0,521.35,2020-05-13,2020-05-10,2.0,34.0503,-118.3212,Central L.A.
1003,Covina,155.0,237.83,2020-05-13,2020-05-10,12.0,34.09,-117.8903,San Gabriel Valley
1004,Covina (Charter Oak),25.0,190.2,2020-05-13,2020-05-10,3.0,34.0994,-117.8464,San Gabriel Valley
1005,Crenshaw District,60.0,433.87,2020-05-13,2020-05-10,3.0,34.0158,-118.3453,South L.A.
1006,Crestview,77.0,677.34,2020-05-13,2020-05-10,5.0,34.0458,-118.3816,Westside
1007,Cudahy,109.0,447.69,2020-05-13,2020-05-10,11.0,33.9609,-118.1858,Southeast
1008,Culver City,121.0,303.52,2020-05-13,2020-05-10,5.0,34.0211,-118.3965,Westside
1009,Del Aire,11.0,250.4,2020-05-13,2020-05-10,1.0,33.9161,-118.3695,South Bay
1010,Del Rey,59.0,197.09,2020-05-13,2020-05-10,1.0,33.9878,-118.4229,Westside
1011,Del Sur,2.0,82.82,2020-05-13,2020-05-10,0.0,,,
1012,Desert View Highlands,5.0,200.56,2020-05-13,2020-05-10,1.0,,,
1013,Diamond Bar,45.0,78.24,2020-05-13,2020-05-10,1.0,34.0286,-117.8103,San Gabriel Valley
1014,Downey,331.0,289.68,2020-05-13,2020-05-10,42.0,33.9451,-118.1281,Southeast
1015,Downtown,95.0,345.37,2020-05-13,2020-05-10,8.0,34.0422,-118.2488,Central L.A.
1016,Duarte,104.0,426.96,2020-05-13,2020-05-10,9.0,34.1607,-117.9504,San Gabriel Valley
1017,Eagle Rock,139.0,351.11,2020-05-13,2020-05-10,19.0,34.1322,-118.2117,Northeast L.A.
1018,East Covina,0.0,0.0,2020-05-13,2020-05-10,0.0,,,
1019,East Hollywood,175.0,597.53,2020-05-13,2020-05-10,11.0,34.0948,-118.291,Central L.A.
1020,East La Mirada,9.0,170.07,2020-05-13,2020-05-10,0.0,,,
1021,East Lancaster,0.0,0.0,2020-05-13,2020-05-10,0.0,,,
1022,East Los Angeles,517.0,412.71,2020-05-13,2020-05-10,41.0,34.0316,-118.1724,Eastside
1023,East Pasadena,1.0,15.62,2020-05-13,2020-05-10,1.0,,,
1024,East Rancho Dominguez,27.0,176.38,2020-05-13,2020-05-10,2.0,33.898070000000004,-118.19535,Southeast
1025,East Whittier,6.0,113.08,2020-05-13,2020-05-10,1.0,,,
1026,Echo Park,34.0,238.5,2020-05-13,2020-05-10,7.0,34.0782,-118.2606,Central L.A.
1027,El Camino Village,14.0,159.25,2020-05-13,2020-05-10,1.0,33.8895,-118.3309,South Bay
1028,El Monte,273.0,232.8,2020-05-13,2020-05-10,43.0,34.0733,-118.0275,San Gabriel Valley
1029,El Segundo,30.0,178.72,2020-05-13,2020-05-10,0.0,33.9192,-118.4165,South Bay
1030,El Sereno,124.0,296.59,2020-05-13,2020-05-10,2.0,34.0875,-118.1715,Eastside
1031,Elizabeth Lake,3.0,180.61,2020-05-13,2020-05-10,2.0,,,
1032,Elysian Park,12.0,210.08,2020-05-13,2020-05-10,1.0,34.0838,-118.2366,Central L.A.
1033,Elysian Valley,34.0,334.28,2020-05-13,2020-05-10,7.0,34.0967,-118.2427,Central L.A.
1034,Encino,106.0,234.66,2020-05-13,2020-05-10,5.0,34.1517,-118.5214,San Fernando Valley
1035,Exposition,6.0,180.4,2020-05-13,2020-05-10,1.0,,,
1036,Exposition Park,188.0,418.55,2020-05-13,2020-05-10,25.0,34.0147,-118.2872,South L.A.
1037,Faircrest Heights,4.0,111.11,2020-05-13,2020-05-10,0.0,,,
1038,Figueroa Park Square,25.0,286.66,2020-05-13,2020-05-10,1.0,33.9602,-118.28399999999999,South L.A.
1039,Florence-Firestone,547.0,505.37,2020-05-13,2020-05-10,58.0,33.9632,-118.2426,South L.A.
1040,Franklin Canyon,0.0,0.0,2020-05-13,2020-05-10,0.0,,,
1041,Gardena,197.0,321.32,2020-05-13,2020-05-10,12.0,33.8938,-118.30799999999999,South Bay
1042,Glassell Park,144.0,455.64,2020-05-13,2020-05-10,6.0,34.1161,-118.229,Northeast L.A.
1043,Glendale,785.0,380.16,2020-05-13,2020-05-10,61.0,34.1425,-118.2551,Verdugos
1044,Glendora,81.0,303.03,2020-05-13,2020-05-10,9.0,34.1361,-117.8653,San Gabriel Valley
1045,Gramercy Place,44.0,408.77,2020-05-13,2020-05-10,4.0,34.0468,-118.3127,Central L.A.
1046,Granada Hills,183.0,314.48,2020-05-13,2020-05-10,19.0,34.2794,-118.5022,San Fernando Valley
1047,Green Meadows,98.0,455.71,2020-05-13,2020-05-10,9.0,33.9556,-118.2694,South L.A.
1048,Hacienda Heights,78.0,139.47,2020-05-13,2020-05-10,8.0,33.9931,-117.9687,San Gabriel Valley
1049,Hancock Park,72.0,422.56,2020-05-13,2020-05-10,2.0,34.0745,-118.3304,Central L.A.
1050,Harbor City,58.0,199.52,2020-05-13,2020-05-10,1.0,33.79,-118.2978,Harbor
1051,Harbor Gateway,90.0,206.42,2020-05-13,2020-05-10,6.0,33.8501,-118.2991,Harbor
1052,Harbor Pines,6.0,249.07,2020-05-13,2020-05-10,2.0,,,
1053,Harvard Heights,91.0,504.57,2020-05-13,2020-05-10,8.0,34.044000000000004,-118.3042,Central L.A.
1054,Harvard Park,190.0,500.86,2020-05-13,2020-05-10,16.0,33.9841,-118.3042,South L.A.
1055,Hawaiian Gardens,16.0,109.02,2020-05-13,2020-05-10,5.0,33.8314,-118.0728,Harbor
1056,Hawthorne,277.0,307.48,2020-05-13,2020-05-10,19.0,33.9194,-118.354,South Bay
1057,Hermosa Beach,25.0,127.1,2020-05-13,2020-05-10,0.0,33.8621,-118.4,South Bay
1058,Hi Vista,0.0,0.0,2020-05-13,2020-05-10,0.0,,,
1059,Hidden Hills,1.0,52.91,2020-05-13,2020-05-10,0.0,,,
