,neighborhood,current_cases,cases_per_100k,ds,ds_3_days_ago,new_cases_last_3_days,lat,long,region
4006,Palos Verdes Peninsula,0.0,0.0,2020-04-28,2020-04-25,0.0,,,
4007,Panorama City,244.0,324.25,2020-04-28,2020-04-25,42.0,34.2247,-118.4498,San Fernando Valley
4008,Paramount,118.0,210.63,2020-04-28,2020-04-25,5.0,33.8895,-118.1598,Southeast
4009,Park La Brea,11.0,81.0,2020-04-28,2020-04-25,0.0,34.0702,-118.3497,Central L.A.
4010,Pearblossom/Llano,2.0,102.25,2020-04-28,2020-04-25,0.0,,,
4011,Pellissier Village,0.0,0.0,2020-04-28,2020-04-25,0.0,,,
4012,Pico Rivera,147.0,228.67,2020-04-28,2020-04-25,14.0,33.9831,-118.0967,Southeast
4013,Pico-Union,171.0,408.68,2020-04-28,2020-04-25,16.0,34.0446,-118.277,Central L.A.
4014,Placerita Canyon,0.0,0.0,2020-04-28,2020-04-25,0.0,,,
4015,Playa Del Rey,1.0,31.29,2020-04-28,2020-04-25,0.0,,,
4016,Playa Vista,19.0,173.56,2020-04-28,2020-04-25,3.0,33.9728,-118.4276,Westside
4017,Pomona,151.0,96.84,2020-04-28,2020-04-25,20.0,34.0551,-117.75,Pomona Valley
4018,Porter Ranch,52.0,146.12,2020-04-28,2020-04-25,4.0,39.4346,-121.0205,
4019,Quartz Hill,26.0,201.46,2020-04-28,2020-04-25,1.0,34.6453,-118.2181,Antelope Valley
4020,Rancho Dominguez,10.0,375.8,2020-04-28,2020-04-25,0.0,33.8508,-118.2249,Harbor
4021,Rancho Palos Verdes,56.0,131.0,2020-04-28,2020-04-25,5.0,33.7445,-118.387,South Bay
4022,Rancho Park,11.0,167.68,2020-04-28,2020-04-25,0.0,34.0454,-118.4207,Westside
4023,Redondo Beach,103.0,149.93,2020-04-28,2020-04-25,5.0,33.8492,-118.3884,South Bay
4024,Regent Square,2.0,71.94,2020-04-28,2020-04-25,1.0,,,
4025,Reseda,178.0,232.32,2020-04-28,2020-04-25,18.0,34.2011,-118.536,San Fernando Valley
4026,Reseda Ranch,17.0,366.7,2020-04-28,2020-04-25,0.0,34.216,-118.5356,San Fernando Valley
4027,Reynier Village,8.0,189.21,2020-04-28,2020-04-25,1.0,34.0368,-118.3856,Central L.A.
4028,Rolling Hills,1.0,51.55,2020-04-28,2020-04-25,0.0,,,
4029,Rolling Hills Estates,13.0,160.24,2020-04-28,2020-04-25,0.0,33.7878,-118.3581,South Bay
4030,Roosevelt,0.0,0.0,2020-04-28,2020-04-25,0.0,,,
4031,Rosemead,30.0,54.2,2020-04-28,2020-04-25,2.0,34.0806,-118.0728,San Gabriel Valley
4032,Rosewood,3.0,233.28,2020-04-28,2020-04-25,0.0,,,
4033,Rosewood/East Gardena,0.0,0.0,2020-04-28,2020-04-25,0.0,,,
4034,Rosewood/West Rancho Dominguez,7.0,208.27,2020-04-28,2020-04-25,2.0,34.0057,-118.4304,Westside
4035,Rowland Heights,46.0,90.16,2020-04-28,2020-04-25,6.0,33.9761,-117.9053,San Gabriel Valley
4036,San Clemente Island,0.0,0.0,2020-04-28,2020-04-25,0.0,,,
4037,San Dimas,27.0,78.22,2020-04-28,2020-04-25,2.0,34.1067,-117.8067,San Gabriel Valley
4038,San Fernando,77.0,312.86,2020-04-28,2020-04-25,10.0,34.2819,-118.439,San Fernando Valley
4039,San Francisquito Canyon/Bouquet Canyon,0.0,0.0,2020-04-28,2020-04-25,0.0,,,
4040,San Gabriel,29.0,70.81,2020-04-28,2020-04-25,2.0,34.0968,-118.1057,San Gabriel Valley
4041,San Jose Hills,19.0,93.96,2020-04-28,2020-04-25,3.0,34.0592,-117.8426,San Gabriel Valley
4042,San Marino,11.0,82.85,2020-04-28,2020-04-25,0.0,34.1214,-118.1065,San Gabriel Valley
4043,San Pasqual,0.0,0.0,2020-04-28,2020-04-25,0.0,,,
4044,San Pedro,185.0,237.06,2020-04-28,2020-04-25,42.0,33.7361,-118.2922,Harbor
4045,Sand Canyon,0.0,0.0,2020-04-28,2020-04-25,0.0,,,
4046,Santa Catalina Island,2.0,749.06,2020-04-28,2020-04-25,0.0,,,
4047,Santa Clarita,332.0,150.62,2020-04-28,2020-04-25,28.0,34.3917,-118.5426,Northwest County
4048,Santa Fe Springs,17.0,92.57,2020-04-28,2020-04-25,1.0,33.9472,-118.0853,Southeast
4049,Santa Monica,156.0,168.75,2020-04-28,2020-04-25,7.0,34.0242,-118.4965,Westside
4050,Santa Monica Mountains,13.0,69.81,2020-04-28,2020-04-25,4.0,34.1203,-118.9318,
4051,Saugus,2.0,1290.32,2020-04-28,2020-04-25,0.0,,,
4052,Saugus/Canyon Country,0.0,0.0,2020-04-28,2020-04-25,0.0,,,
4053,Shadow Hills,10.0,225.12,2020-04-28,2020-04-25,-1.0,34.2575,-118.355,San Fernando Valley
4054,Sherman Oaks,119.0,136.38,2020-04-28,2020-04-25,3.0,34.15,-118.4489,San Fernando Valley
4055,Sierra Madre,5.0,45.5,2020-04-28,2020-04-25,0.0,34.1617,-118.0528,San Gabriel Valley
4056,Signal Hill,7.0,59.34,2020-04-28,2020-04-25,1.0,33.8045,-118.1678,Harbor
4057,Silverlake,107.0,242.72,2020-04-28,2020-04-25,3.0,34.0869,-118.2702,Central L.A.
4058,South Antelope Valley,0.0,0.0,2020-04-28,2020-04-25,0.0,,,
4059,South Carthay,24.0,226.52,2020-04-28,2020-04-25,2.0,34.0561,-118.3734,Central L.A.
4060,South Edwards,0.0,,2020-04-28,2020-04-25,0.0,,,
4061,South El Monte,23.0,105.34,2020-04-28,2020-04-25,9.0,34.0493,-118.0469,San Gabriel Valley
4062,South Gate,226.0,230.25,2020-04-28,2020-04-25,17.0,33.955999999999996,-118.2113,Southeast
4063,South Park,108.0,284.5,2020-04-28,2020-04-25,14.0,34.0418,-118.2639,Central L.A.
4064,South Pasadena,68.0,261.01,2020-04-28,2020-04-25,9.0,34.1165,-118.1468,San Gabriel Valley
4065,South San Gabriel,8.0,90.42,2020-04-28,2020-04-25,1.0,34.0492,-118.0949,San Gabriel Valley
4066,South Whittier,63.0,106.38,2020-04-28,2020-04-25,6.0,33.9608,-118.0417,San Gabriel Valley
4067,Southeast Antelope Valley,0.0,0.0,2020-04-28,2020-04-25,0.0,,,
4068,St Elmo Village,13.0,283.6,2020-04-28,2020-04-25,4.0,34.0431,-118.34299999999999,Central L.A.
4069,Stevenson Ranch,16.0,76.31,2020-04-28,2020-04-25,0.0,34.3873,-118.5802,Northwest County
4070,Studio City,36.0,160.43,2020-04-28,2020-04-25,4.0,34.1413,-118.3878,San Fernando Valley
4071,Sun Valley,107.0,203.88,2020-04-28,2020-04-25,16.0,34.2274,-118.3811,San Fernando Valley
4072,Sun Village,4.0,66.27,2020-04-28,2020-04-25,0.0,,,
4073,Sunland,72.0,352.8,2020-04-28,2020-04-25,10.0,34.266,-118.3114,Verdugos
4074,Sunrise Village,1.0,77.16,2020-04-28,2020-04-25,0.0,,,
4075,Sycamore Square,0.0,0.0,2020-04-28,2020-04-25,0.0,,,
4076,Sylmar,299.0,362.87,2020-04-28,2020-04-25,41.0,34.3058,-118.4572,San Fernando Valley
4077,Tarzana,71.0,229.95,2020-04-28,2020-04-25,2.0,34.1509,-118.5517,San Fernando Valley
4078,Temple City,48.0,131.67,2020-04-28,2020-04-25,3.0,34.1072,-118.0579,San Gabriel Valley
4079,Temple-Beaudry,142.0,359.66,2020-04-28,2020-04-25,13.0,34.0629,-118.2513,Central L.A.
4080,Thai Town,12.0,122.34,2020-04-28,2020-04-25,0.0,34.1018,-118.3036,Central L.A.
4081,Toluca Lake,9.0,103.4,2020-04-28,2020-04-25,0.0,34.1502,-118.355,San Fernando Valley
4082,Toluca Terrace,2.0,153.14,2020-04-28,2020-04-25,1.0,,,
4083,Toluca Woods,3.0,161.46,2020-04-28,2020-04-25,0.0,,,
4084,Torrance,245.0,164.13,2020-04-28,2020-04-25,12.0,33.8408,-118.3454,South Bay
4085,Tujunga,63.0,226.54,2020-04-28,2020-04-25,12.0,34.2633,-118.3027,Verdugos
4086,Twin Lakes/Oat Mountain,4.0,241.25,2020-04-28,2020-04-25,0.0,,,
4087,Universal City,0.0,,2020-04-28,2020-04-25,0.0,,,
4088,University Hills,4.0,116.65,2020-04-28,2020-04-25,0.0,,,
4089,University Park,73.0,265.88,2020-04-28,2020-04-25,9.0,34.0315,-118.2797,South L.A.
4090,Val Verde,36.0,1087.94,2020-04-28,2020-04-25,32.0,,,
4091,Valencia,4.0,130.21,2020-04-28,2020-04-25,0.0,,,
4092,Valinda,27.0,115.53,2020-04-28,2020-04-25,1.0,34.0433,-117.9331,San Gabriel Valley
4093,Valley Glen,79.0,263.19,2020-04-28,2020-04-25,5.0,34.1838,-118.4172,San Fernando Valley
4094,Valley Village,86.0,347.9,2020-04-28,2020-04-25,11.0,34.1633,-118.3842,San Fernando Valley
4095,Van Nuys,257.0,275.77,2020-04-28,2020-04-25,26.0,34.1899,-118.4514,San Fernando Valley
4096,Venice,44.0,129.85,2020-04-28,2020-04-25,2.0,33.9764,-118.4667,
4097,Vermont Knolls,51.0,296.51,2020-04-28,2020-04-25,4.0,33.9293,-118.2893,South L.A.
4098,Vermont Square,37.0,483.22,2020-04-28,2020-04-25,3.0,34.0037,-118.3002,South L.A.
4099,Vermont Vista,102.0,247.66,2020-04-28,2020-04-25,15.0,33.9465,-118.2826,South L.A.
4100,Vernon,0.0,0.0,2020-04-28,2020-04-25,0.0,,,
4101,Vernon Central,164.0,315.4,2020-04-28,2020-04-25,24.0,34.0043,-118.257,South L.A.
4102,Victoria Park,33.0,392.9,2020-04-28,2020-04-25,3.0,34.047,-118.3319,Central L.A.
4103,View Heights,7.0,189.5,2020-04-28,2020-04-25,0.0,33.9844,-118.3477,South L.A.
4104,View Park/Windsor Hills,25.0,214.87,2020-04-28,2020-04-25,3.0,33.9943,-118.3447,South L.A.
4105,Walnut,23.0,75.33,2020-04-28,2020-04-25,1.0,34.0203,-117.8653,San Gabriel Valley
4106,Walnut Park,41.0,253.98,2020-04-28,2020-04-25,2.0,33.9689,-118.2224,Southeast
4107,Watts,85.0,199.18,2020-04-28,2020-04-25,9.0,33.9386,-118.238,South L.A.
4108,Wellington Square,11.0,223.8,2020-04-28,2020-04-25,2.0,34.0392,-118.3343,Central L.A.
4109,West Adams,105.0,380.02,2020-04-28,2020-04-25,11.0,34.0342,-118.3623,Central L.A.
4110,West Antelope Valley,2.0,132.36,2020-04-28,2020-04-25,0.0,,,
4111,West Carson,56.0,253.55,2020-04-28,2020-04-25,4.0,33.8206,-118.2934,Harbor
4112,West Chatsworth,0.0,0.0,2020-04-28,2020-04-25,0.0,,,
4113,West Covina,119.0,109.95,2020-04-28,2020-04-25,15.0,34.0686,-117.939,San Gabriel Valley
4114,West Hills,46.0,113.45,2020-04-28,2020-04-25,1.0,34.1973,-118.64399999999999,San Fernando Valley
4115,West Hollywood,134.0,362.64,2020-04-28,2020-04-25,4.0,34.0907,-118.38600000000001,Central L.A.
4116,West LA,18.0,1890.76,2020-04-28,2020-04-25,-1.0,,,
4117,West Los Angeles,53.0,140.82,2020-04-28,2020-04-25,2.0,34.0399,-118.4422,Westside
4118,West Puente Valley,15.0,152.52,2020-04-28,2020-04-25,5.0,34.0561,-117.9685,San Gabriel Valley
4119,West Rancho Dominguez,2.0,147.17,2020-04-28,2020-04-25,0.0,,,
4120,West Vernon,178.0,331.82,2020-04-28,2020-04-25,20.0,34.0039,-118.2301,Southeast
4121,West Whittier/Los Nietos,31.0,115.13,2020-04-28,2020-04-25,2.0,33.976,-118.0691,Southeast
4122,Westchester,61.0,118.21,2020-04-28,2020-04-25,3.0,33.9597,-118.4006,South Bay
4123,Westfield/Academy Hills,0.0,0.0,2020-04-28,2020-04-25,0.0,,,
4124,Westhills,0.0,0.0,2020-04-28,2020-04-25,0.0,,,
4125,Westlake,230.0,387.5,2020-04-28,2020-04-25,26.0,34.1458,-118.8056,Santa Monica Mountains
4126,Westlake Village,6.0,71.77,2020-04-28,2020-04-25,0.0,34.1466,-118.8074,Santa Monica Mountains
4127,Westwood,45.0,83.17,2020-04-28,2020-04-25,2.0,34.0561,-118.4297,Westside
4128,White Fence Farms,2.0,54.3,2020-04-28,2020-04-25,0.0,,,
4129,Whittier,112.0,123.52,2020-04-28,2020-04-25,14.0,33.9679,-118.0189,San Gabriel Valley
4130,Whittier Narrows,0.0,0.0,2020-04-28,2020-04-25,0.0,,,
4131,Wholesale District,85.0,235.27,2020-04-28,2020-04-25,26.0,34.03,-118.2452,Central L.A.
4132,Willowbrook,42.0,120.3,2020-04-28,2020-04-25,1.0,33.917,-118.2551,South L.A.
4133,Wilmington,85.0,150.48,2020-04-28,2020-04-25,12.0,33.78,-118.2617,Harbor
4134,Wilshire Center,100.0,199.32,2020-04-28,2020-04-25,10.0,34.0642,-118.2984,Central L.A.
4135,Winnetka,135.0,260.69,2020-04-28,2020-04-25,17.0,34.2059,-118.5754,San Fernando Valley
4136,Wiseburn,5.0,82.96,2020-04-28,2020-04-25,1.0,,,
4137,Woodland Hills,103.0,151.35,2020-04-28,2020-04-25,1.0,34.1659,-118.6104,San Fernando Valley
4138,Acton,8.0,100.36,2020-04-27,2020-04-24,0.0,34.47,-118.1967,Antelope Valley
4139,Adams-Normandie,24.0,292.61,2020-04-27,2020-04-24,2.0,34.0343,-118.2993,South L.A.
4140,Agoura Hills,30.0,143.66,2020-04-27,2020-04-24,1.0,34.1364,-118.7745,Santa Monica Mountains
4141,Agua Dulce,1.0,24.05,2020-04-27,2020-04-24,1.0,,,
4142,Alhambra,75.0,86.48,2020-04-27,2020-04-24,7.0,34.0953,-118.12700000000001,San Gabriel Valley
4143,Alsace,26.0,208.92,2020-04-27,2020-04-24,1.0,33.9786,-118.4156,Westside
4144,Altadena,62.0,142.14,2020-04-27,2020-04-24,5.0,34.1902,-118.1313,Verdugos
4145,Anaverde,1.0,66.31,2020-04-27,2020-04-24,1.0,,,
4146,Angeles National Forest,1.0,80.32,2020-04-27,2020-04-24,1.0,,,
4147,Angelino Heights,6.0,239.81,2020-04-27,2020-04-24,0.0,34.0703,-118.2548,Central L.A.
4148,Arcadia,40.0,62.33,2020-04-27,2020-04-24,6.0,34.1397,-118.0353,San Gabriel Valley
4149,Arleta,86.0,250.22,2020-04-27,2020-04-24,12.0,34.2419,-118.4256,San Fernando Valley
4150,Artesia,13.0,77.4,2020-04-27,2020-04-24,1.0,33.8658,-118.0831,Southeast
4151,Athens Village,13.0,265.47,2020-04-27,2020-04-24,0.0,33.92,-118.2812,South L.A.
4152,Athens-Westmont,90.0,212.05,2020-04-27,2020-04-24,10.0,33.9238,-118.3019,South L.A.
4153,Atwater Village,22.0,150.01,2020-04-27,2020-04-24,2.0,34.1173,-118.2614,Northeast L.A.
4154,Avalon,0.0,0.0,2020-04-27,2020-04-24,0.0,,,
4155,Avocado Heights,13.0,191.88,2020-04-27,2020-04-24,4.0,34.0361,-117.9912,San Gabriel Valley
4156,Azusa,70.0,109.91,2020-04-27,2020-04-24,11.0,34.1336,-117.9076,San Gabriel Valley
4157,Baldwin Hills,53.0,170.28,2020-04-27,2020-04-24,3.0,34.0047,-118.3415,South L.A.
4158,Baldwin Park,73.0,95.09,2020-04-27,2020-04-24,6.0,34.0853,-117.9609,San Gabriel Valley
4159,Bandini Islands,0.0,,2020-04-27,2020-04-24,0.0,,,
4160,Bassett,26.0,175.47,2020-04-27,2020-04-24,1.0,34.0758,-118.3678,Central L.A.
4161,Bel Air,28.0,332.19,2020-04-27,2020-04-24,0.0,34.0833,-118.4487,Westside
4162,Bell,117.0,322.03,2020-04-27,2020-04-24,0.0,33.9761,-118.1851,Southeast
4163,Bell Gardens,84.0,195.03,2020-04-27,2020-04-24,4.0,33.9653,-118.1515,Southeast
4164,Bellflower,111.0,142.79,2020-04-27,2020-04-24,9.0,33.88221,-118.118,Southeast
4165,Beverly Crest,32.0,255.49,2020-04-27,2020-04-24,1.0,34.1024,-118.4163,Westside
4166,Beverly Hills,105.0,304.17,2020-04-27,2020-04-24,2.0,34.0736,-118.4004,Westside
4167,Beverlywood,30.0,227.74,2020-04-27,2020-04-24,0.0,34.0409,-118.3919,Westside
4168,Bouquet Canyon,0.0,0.0,2020-04-27,2020-04-24,0.0,,,
4169,Boyle Heights,170.0,195.66,2020-04-27,2020-04-24,22.0,34.0339,-118.2054,Eastside
4170,Bradbury,1.0,93.55,2020-04-27,2020-04-24,1.0,,,
4171,Brentwood,63.0,203.52,2020-04-27,2020-04-24,1.0,34.0519,-118.4731,Westside
4172,Brookside,0.0,0.0,2020-04-27,2020-04-24,0.0,,,
4173,Burbank,222.0,207.13,2020-04-27,2020-04-24,19.0,34.1808,-118.309,San Fernando Valley
4174,Cadillac-Corning,16.0,224.69,2020-04-27,2020-04-24,2.0,34.040282,-118.38025,Central L.A.
4175,Calabasas,34.0,139.79,2020-04-27,2020-04-24,1.0,34.1383,-118.6608,Santa Monica Mountains
4176,Canoga Park,216.0,330.84,2020-04-27,2020-04-24,24.0,34.2011,-118.5981,San Fernando Valley
4177,Canyon Country,21.0,271.74,2020-04-27,2020-04-24,0.0,34.4245,-118.4711,Northwest County
4178,Carson,220.0,234.43,2020-04-27,2020-04-24,16.0,33.8374,-118.2559,Harbor
4179,Carthay,64.0,445.59,2020-04-27,2020-04-24,6.0,34.0573,-118.3679,Central L.A.
4180,Castaic,18.0,66.2,2020-04-27,2020-04-24,1.0,34.4889,-118.6229,Northwest County
4181,Central,100.0,256.46,2020-04-27,2020-04-24,8.0,34.0833,-118.4487,Westside
4182,Century City,30.0,234.52,2020-04-27,2020-04-24,0.0,34.0556,-118.4179,Westside
4183,Century Palms/Cove,77.0,228.04,2020-04-27,2020-04-24,11.0,33.9461,-118.2732,South L.A.
4184,Cerritos,48.0,95.87,2020-04-27,2020-04-24,1.0,33.8584,-118.0648,Southeast
4185,Charter Oak,0.0,0.0,2020-04-27,2020-04-24,0.0,,,
4186,Chatsworth,72.0,194.27,2020-04-27,2020-04-24,6.0,34.2506,-118.6148,San Fernando Valley
4187,Cheviot Hills,16.0,174.46,2020-04-27,2020-04-24,0.0,34.0458,-118.4079,Westside
4188,Chinatown,9.0,112.21,2020-04-27,2020-04-24,2.0,34.0623,-118.2383,Central L.A.
4189,Claremont,22.0,60.3,2020-04-27,2020-04-24,0.0,34.1261,-117.7158,Pomona Valley
4190,Cloverdale/Cochran,31.0,213.01,2020-04-27,2020-04-24,3.0,34.0626,-118.3465,Central L.A.
4191,Commerce,10.0,76.52,2020-04-27,2020-04-24,0.0,34.0006,-118.1598,Southeast
4192,Compton,183.0,183.18,2020-04-27,2020-04-24,16.0,33.8958,-118.2201,Southeast
4193,Country Club Park,56.0,369.56,2020-04-27,2020-04-24,4.0,34.0503,-118.3212,Central L.A.
4194,Covina,105.0,175.4,2020-04-27,2020-04-24,6.0,34.09,-117.8903,San Gabriel Valley
4195,Covina (Charter Oak),13.0,98.9,2020-04-27,2020-04-24,0.0,34.0994,-117.8464,San Gabriel Valley
4196,Crenshaw District,44.0,318.17,2020-04-27,2020-04-24,0.0,34.0158,-118.3453,South L.A.
4197,Crestview,59.0,519.0,2020-04-27,2020-04-24,0.0,34.0458,-118.3816,Westside
4198,Cudahy,60.0,246.44,2020-04-27,2020-04-24,6.0,33.9609,-118.1858,Southeast
4199,Culver City,58.0,145.49,2020-04-27,2020-04-24,5.0,34.0211,-118.3965,Westside
4200,Del Aire,7.0,159.34,2020-04-27,2020-04-24,1.0,33.9161,-118.3695,South Bay
4201,Del Rey,46.0,153.66,2020-04-27,2020-04-24,2.0,33.9878,-118.4229,Westside
4202,Del Sur,2.0,82.82,2020-04-27,2020-04-24,2.0,,,
4203,Desert View Highlands,2.0,80.22,2020-04-27,2020-04-24,2.0,,,
4204,Diamond Bar,34.0,59.12,2020-04-27,2020-04-24,2.0,34.0286,-117.8103,San Gabriel Valley
4205,Downey,193.0,168.91,2020-04-27,2020-04-24,14.0,33.9451,-118.1281,Southeast
4206,Downtown,57.0,207.22,2020-04-27,2020-04-24,8.0,34.0422,-118.2488,Central L.A.
4207,Duarte,55.0,218.02,2020-04-27,2020-04-24,3.0,34.1607,-117.9504,San Gabriel Valley
4208,Eagle Rock,80.0,202.08,2020-04-27,2020-04-24,6.0,34.1322,-118.2117,Northeast L.A.
4209,East Covina,0.0,0.0,2020-04-27,2020-04-24,0.0,,,
4210,East Hollywood,113.0,385.84,2020-04-27,2020-04-24,13.0,34.0948,-118.291,Central L.A.
4211,East La Mirada,7.0,132.28,2020-04-27,2020-04-24,1.0,,,
4212,East Lancaster,0.0,0.0,2020-04-27,2020-04-24,0.0,,,
4213,East Los Angeles,328.0,261.84,2020-04-27,2020-04-24,31.0,34.0316,-118.1724,Eastside
4214,East Pasadena,0.0,0.0,2020-04-27,2020-04-24,0.0,,,
4215,East Rancho Dominguez,19.0,124.12,2020-04-27,2020-04-24,3.0,33.898070000000004,-118.19535,Southeast
4216,East Whittier,4.0,75.39,2020-04-27,2020-04-24,4.0,,,
4217,Echo Park,17.0,119.25,2020-04-27,2020-04-24,0.0,34.0782,-118.2606,Central L.A.
4218,El Camino Village,7.0,79.63,2020-04-27,2020-04-24,1.0,33.8895,-118.3309,South Bay
4219,El Monte,129.0,110.0,2020-04-27,2020-04-24,15.0,34.0733,-118.0275,San Gabriel Valley
4220,El Segundo,27.0,160.85,2020-04-27,2020-04-24,2.0,33.9192,-118.4165,South Bay
4221,El Sereno,87.0,208.09,2020-04-27,2020-04-24,12.0,34.0875,-118.1715,Eastside
4222,Elizabeth Lake,1.0,60.2,2020-04-27,2020-04-24,1.0,,,
4223,Elysian Park,9.0,157.56,2020-04-27,2020-04-24,2.0,34.0838,-118.2366,Central L.A.
4224,Elysian Valley,18.0,176.97,2020-04-27,2020-04-24,0.0,34.0967,-118.2427,Central L.A.
4225,Encino,78.0,172.67,2020-04-27,2020-04-24,2.0,34.1517,-118.5214,San Fernando Valley
4226,Exposition,3.0,90.2,2020-04-27,2020-04-24,3.0,,,
4227,Exposition Park,118.0,262.71,2020-04-27,2020-04-24,15.0,34.0147,-118.2872,South L.A.
4228,Faircrest Heights,2.0,55.56,2020-04-27,2020-04-24,2.0,,,
4229,Figueroa Park Square,20.0,229.33,2020-04-27,2020-04-24,2.0,33.9602,-118.28399999999999,South L.A.
4230,Florence-Firestone,273.0,253.46,2020-04-27,2020-04-24,29.0,33.9632,-118.2426,South L.A.
4231,Franklin Canyon,0.0,0.0,2020-04-27,2020-04-24,0.0,,,
4232,Gardena,140.0,228.35,2020-04-27,2020-04-24,10.0,33.8938,-118.30799999999999,South Bay
4233,Glassell Park,100.0,316.42,2020-04-27,2020-04-24,6.0,34.1161,-118.229,Northeast L.A.
4234,Glendale,488.0,236.33,2020-04-27,2020-04-24,26.0,34.1425,-118.2551,Verdugos
4235,Glendora,40.0,151.52,2020-04-27,2020-04-24,2.0,34.1361,-117.8653,San Gabriel Valley
4236,Gramercy Place,25.0,232.26,2020-04-27,2020-04-24,1.0,34.0468,-118.3127,Central L.A.
4237,Granada Hills,106.0,182.16,2020-04-27,2020-04-24,7.0,34.2794,-118.5022,San Fernando Valley
4238,Green Meadows,49.0,227.85,2020-04-27,2020-04-24,0.0,33.9556,-118.2694,South L.A.
4239,Hacienda Heights,47.0,84.04,2020-04-27,2020-04-24,2.0,33.9931,-117.9687,San Gabriel Valley
4240,Hancock Park,61.0,358.0,2020-04-27,2020-04-24,1.0,34.0745,-118.3304,Central L.A.
4241,Harbor City,42.0,144.48,2020-04-27,2020-04-24,3.0,33.79,-118.2978,Harbor
4242,Harbor Gateway,57.0,130.73,2020-04-27,2020-04-24,4.0,33.8501,-118.2991,Harbor
4243,Harbor Pines,0.0,0.0,2020-04-27,2020-04-24,0.0,,,
4244,Harvard Heights,50.0,277.24,2020-04-27,2020-04-24,7.0,34.044000000000004,-118.3042,Central L.A.
4245,Harvard Park,109.0,287.33,2020-04-27,2020-04-24,14.0,33.9841,-118.3042,South L.A.
4246,Hawaiian Gardens,9.0,61.32,2020-04-27,2020-04-24,0.0,33.8314,-118.0728,Harbor
4247,Hawthorne,163.0,180.21,2020-04-27,2020-04-24,13.0,33.9194,-118.354,South Bay
4248,Hermosa Beach,23.0,116.93,2020-04-27,2020-04-24,0.0,33.8621,-118.4,South Bay
4249,Hi Vista,0.0,0.0,2020-04-27,2020-04-24,0.0,,,
4250,Hidden Hills,0.0,0.0,2020-04-27,2020-04-24,0.0,,,
4251,Highland Park,75.0,154.99,2020-04-27,2020-04-24,8.0,34.1145,-118.1842,Northeast L.A.
4252,Historic Filipinotown,53.0,382.12,2020-04-27,2020-04-24,4.0,34.0703,-118.26799999999999,Central L.A.
4253,Hollywood,179.0,262.26,2020-04-27,2020-04-24,5.0,34.1016,-118.3337,Central L.A.
4254,Hollywood Hills,57.0,193.65,2020-04-27,2020-04-24,1.0,34.1341,-118.3215,Central L.A.
4255,Huntington Park,130.0,218.55,2020-04-27,2020-04-24,16.0,33.9849,-118.2278,Southeast
4256,Hyde Park,53.0,185.7,2020-04-27,2020-04-24,7.0,33.9819,-118.3309,South L.A.
4257,Industry,1.0,228.83,2020-04-27,2020-04-24,1.0,,,
4258,Inglewood,285.0,250.92,2020-04-27,2020-04-24,25.0,33.961,-118.3554,South Bay
4259,Irwindale,2.0,137.08,2020-04-27,2020-04-24,2.0,,,
4260,Jefferson Park,18.0,222.97,2020-04-27,2020-04-24,4.0,34.0272,-118.3176,South L.A.
4261,Kagel/Lopez Canyons,1.0,70.82,2020-04-27,2020-04-24,1.0,,,
4262,Koreatown,116.0,224.4,2020-04-27,2020-04-24,3.0,34.0578,-118.3009,Central L.A.
4263,La Canada Flintridge,37.0,178.8,2020-04-27,2020-04-24,-1.0,34.2091,-118.2001,Verdugos
4264,La Crescenta-Montrose,16.0,80.8,2020-04-27,2020-04-24,0.0,34.2288,-118.2351,Verdugos
4265,La Habra Heights,2.0,36.66,2020-04-27,2020-04-24,2.0,,,
4266,La Mirada,52.0,104.84,2020-04-27,2020-04-24,8.0,33.919000000000004,-118.0105,Southeast
4267,La Puente,34.0,83.54,2020-04-27,2020-04-24,1.0,34.02,-117.9495,San Gabriel Valley
4268,La Rambla,6.0,289.16,2020-04-27,2020-04-24,0.0,33.744119,-118.301353,Harbor
4269,La Verne,17.0,49.02,2020-04-27,2020-04-24,1.0,34.1202,-117.7704,Pomona Valley
4270,Ladera Heights,15.0,212.13,2020-04-27,2020-04-24,-1.0,33.9878,-118.3704,Westside
4271,Lafayette Square,12.0,263.22,2020-04-27,2020-04-24,2.0,34.0431,-118.3319,Central L.A.
4272,Lake Balboa,74.0,175.33,2020-04-27,2020-04-24,14.0,34.1839,-118.4954,San Fernando Valley
4273,Lake Hughes,0.0,0.0,2020-04-27,2020-04-24,0.0,,,
4274,Lake Los Angeles,16.0,123.13,2020-04-27,2020-04-24,2.0,34.6125,-117.8281,Antelope Valley
4275,Lake Manor,3.0,182.59,2020-04-27,2020-04-24,3.0,,,
4276,Lakeview Terrace,47.0,357.88,2020-04-27,2020-04-24,5.0,34.2764,-118.3612,San Fernando Valley
4277,Lakewood,75.0,93.33,2020-04-27,2020-04-24,3.0,33.8536,-118.134,Harbor
4278,Lancaster,275.0,170.2,2020-04-27,2020-04-24,44.0,34.6868,-118.1542,Antelope Valley
4279,Lawndale,53.0,157.67,2020-04-27,2020-04-24,4.0,33.8881,-118.3535,South Bay
4280,Leimert Park,31.0,203.48,2020-04-27,2020-04-24,3.0,34.0118,-118.3234,South L.A.
4281,Lennox,41.0,181.88,2020-04-27,2020-04-24,6.0,33.9397,-118.3529,South Bay
4282,Leona Valley,1.0,57.11,2020-04-27,2020-04-24,1.0,,,
