,neighborhood,current_cases,cases_per_100k,ds,ds_3_days_ago,new_cases_last_3_days,lat,long,region
127,La Puente,66.0,162.17,2020-05-18,2020-05-15,2.0,34.02,-117.9495,San Gabriel Valley
128,La Rambla,7.0,337.35,2020-05-18,2020-05-15,0.0,33.744119,-118.301353,Harbor
129,La Verne,27.0,147.06,2020-05-18,2020-05-15,0.0,34.1202,-117.7704,Pomona Valley
130,Ladera Heights,17.0,240.42,2020-05-18,2020-05-15,-1.0,33.9878,-118.3704,Westside
131,Lafayette Square,15.0,329.02,2020-05-18,2020-05-15,-1.0,34.0431,-118.3319,Central L.A.
132,Lake Balboa,156.0,369.62,2020-05-18,2020-05-15,11.0,34.1839,-118.4954,San Fernando Valley
133,Lake Hughes,0.0,0.0,2020-05-18,2020-05-15,0.0,,,
134,Lake Los Angeles,27.0,207.79,2020-05-18,2020-05-15,1.0,34.6125,-117.8281,Antelope Valley
135,Lake Manor,3.0,182.59,2020-05-18,2020-05-15,0.0,,,
136,Lakeview Terrace,89.0,677.68,2020-05-18,2020-05-15,9.0,34.2764,-118.3612,San Fernando Valley
137,Lakewood,137.0,170.48,2020-05-18,2020-05-15,11.0,33.8536,-118.134,Harbor
138,Lancaster,480.0,297.08,2020-05-18,2020-05-15,27.0,34.6868,-118.1542,Antelope Valley
139,Lawndale,90.0,267.75,2020-05-18,2020-05-15,8.0,33.8881,-118.3535,South Bay
140,Leimert Park,46.0,301.94,2020-05-18,2020-05-15,2.0,34.0118,-118.3234,South L.A.
141,Lennox,82.0,363.77,2020-05-18,2020-05-15,2.0,33.9397,-118.3529,South Bay
142,Leona Valley,2.0,114.22,2020-05-18,2020-05-15,0.0,,,
143,Lincoln Heights,183.0,561.4,2020-05-18,2020-05-15,14.0,34.0706,-118.2051,Eastside
144,Little Armenia,167.0,2081.0,2020-05-18,2020-05-15,1.0,34.0981,-118.3005,Central L.A.
145,Little Bangladesh,104.0,366.93,2020-05-18,2020-05-15,0.0,34.0691,-118.2956,Central L.A.
146,Little Tokyo,11.0,351.1,2020-05-18,2020-05-15,1.0,34.0523,-118.2395,Central L.A.
147,Littlerock,14.0,348.17,2020-05-18,2020-05-15,0.0,,,
148,Littlerock/Juniper Hills,2.0,154.2,2020-05-18,2020-05-15,0.0,,,
149,Littlerock/Pearblossom,15.0,420.29,2020-05-18,2020-05-15,2.0,34.5211,-117.9837,Antelope Valley
150,Llano,1.0,114.03,2020-05-18,2020-05-15,0.0,,,
151,Lomita,46.0,221.91,2020-05-18,2020-05-15,1.0,33.7922,-118.3151,South Bay
152,Longwood,17.0,394.98,2020-05-18,2020-05-15,0.0,34.055296000000006,-118.33941499999999,Central L.A.
153,Los Feliz,43.0,199.0,2020-05-18,2020-05-15,-1.0,34.1124,-118.2851,Central L.A.
154,Lynwood,339.0,470.53,2020-05-18,2020-05-15,28.0,33.9293,-118.2139,Southeast
155,Malibu,35.0,270.04,2020-05-18,2020-05-15,2.0,34.0259,-118.7798,Santa Monica Mountains
156,Manchester Square,18.0,210.87,2020-05-18,2020-05-15,0.0,33.8993,-118.2977,South Bay
157,Mandeville Canyon,1.0,32.01,2020-05-18,2020-05-15,0.0,,,
158,Manhattan Beach,73.0,202.78,2020-05-18,2020-05-15,-1.0,33.8812,-118.4072,South Bay
159,Mar Vista,72.0,169.53,2020-05-18,2020-05-15,4.0,34.0037,-118.469,Westside
160,Marina Peninsula,9.0,206.42,2020-05-18,2020-05-15,0.0,33.9797,-118.4657,Westside
161,Marina del Rey,14.0,148.76,2020-05-18,2020-05-15,1.0,33.9803,-118.4517,Westside
162,Maywood,132.0,470.61,2020-05-18,2020-05-15,9.0,33.9885,-118.1874,Southeast
163,Melrose,460.0,592.05,2020-05-18,2020-05-15,12.0,34.0837,-118.3366,Central L.A.
164,Mid-city,44.0,292.75,2020-05-18,2020-05-15,0.0,34.0429,-118.3344,Central L.A.
165,Miracle Mile,39.0,216.85,2020-05-18,2020-05-15,0.0,34.0597,-118.35,Central L.A.
166,Mission Hills,122.0,505.72,2020-05-18,2020-05-15,8.0,34.2723,-118.4689,San Fernando Valley
167,Monrovia,140.0,438.03,2020-05-18,2020-05-15,11.0,34.1481,-117.999,San Gabriel Valley
168,Montebello,253.0,393.01,2020-05-18,2020-05-15,12.0,34.0095,-118.1054,Southeast
169,Monterey Park,119.0,191.13,2020-05-18,2020-05-15,2.0,34.0625,-118.1228,San Gabriel Valley
170,Mt. Washington,70.0,289.92,2020-05-18,2020-05-15,3.0,34.1003,-118.2097,Northeast L.A.
171,Newhall,0.0,0.0,2020-05-18,2020-05-15,0.0,,,
172,North Hills,321.0,521.32,2020-05-18,2020-05-15,21.0,34.2362,-118.4851,San Fernando Valley
173,North Hollywood,565.0,373.13,2020-05-18,2020-05-15,26.0,34.187,-118.3813,San Fernando Valley
174,North Lancaster,4.0,333.89,2020-05-18,2020-05-15,0.0,,,
175,North Whittier,9.0,107.66,2020-05-18,2020-05-15,2.0,34.0396,-117.9991,San Gabriel Valley
176,Northeast San Gabriel,30.0,124.81,2020-05-18,2020-05-15,3.0,34.0961,-118.1058,San Gabriel Valley
177,Northridge,251.0,359.61,2020-05-18,2020-05-15,11.0,34.2379,-118.5302,San Fernando Valley
178,Norwalk,294.0,273.18,2020-05-18,2020-05-15,15.0,33.9022,-118.0817,Southeast
179,Pacific Palisades,45.0,211.36,2020-05-18,2020-05-15,4.0,34.0481,-118.5265,Westside
180,Pacoima,531.0,689.8,2020-05-18,2020-05-15,46.0,34.2625,-118.427,San Fernando Valley
181,Palisades Highlands,3.0,78.0,2020-05-18,2020-05-15,0.0,,,
182,Palmdale,580.0,475.06,2020-05-18,2020-05-15,33.0,34.5794,-118.1093,Antelope Valley
183,Palms,171.0,389.73,2020-05-18,2020-05-15,6.0,34.0237,-118.4151,Westside
184,Palos Verdes Estates,42.0,310.6,2020-05-18,2020-05-15,2.0,33.7871,-118.3976,South Bay
185,Palos Verdes Peninsula,0.0,0.0,2020-05-18,2020-05-15,0.0,,,
186,Panorama City,568.0,754.82,2020-05-18,2020-05-15,38.0,34.2247,-118.4498,San Fernando Valley
187,Paramount,205.0,365.92,2020-05-18,2020-05-15,10.0,33.8895,-118.1598,Southeast
188,Park La Brea,16.0,117.82,2020-05-18,2020-05-15,1.0,34.0702,-118.3497,Central L.A.
189,Pearblossom/Llano,2.0,102.25,2020-05-18,2020-05-15,0.0,,,
190,Pellissier Village,0.0,0.0,2020-05-18,2020-05-15,0.0,,,
191,Pico Rivera,336.0,522.68,2020-05-18,2020-05-15,38.0,33.9831,-118.0967,Southeast
192,Pico-Union,430.0,1027.68,2020-05-18,2020-05-15,17.0,34.0446,-118.277,Central L.A.
193,Placerita Canyon,0.0,0.0,2020-05-18,2020-05-15,0.0,,,
194,Playa Del Rey,2.0,62.58,2020-05-18,2020-05-15,0.0,,,
195,Playa Vista,22.0,200.97,2020-05-18,2020-05-15,0.0,33.9728,-118.4276,Westside
196,Pomona,305.0,194.96,2020-05-18,2020-05-15,18.0,34.0551,-117.75,Pomona Valley
197,Porter Ranch,72.0,202.32,2020-05-18,2020-05-15,4.0,39.4346,-121.0205,
198,Quartz Hill,31.0,240.2,2020-05-18,2020-05-15,1.0,34.6453,-118.2181,Antelope Valley
199,Rancho Dominguez,13.0,488.54,2020-05-18,2020-05-15,0.0,33.8508,-118.2249,Harbor
200,Rancho Palos Verdes,80.0,187.15,2020-05-18,2020-05-15,4.0,33.7445,-118.387,South Bay
201,Rancho Park,12.0,182.93,2020-05-18,2020-05-15,0.0,34.0454,-118.4207,Westside
202,Redondo Beach,126.0,183.41,2020-05-18,2020-05-15,5.0,33.8492,-118.3884,South Bay
203,Regent Square,3.0,107.91,2020-05-18,2020-05-15,0.0,,,
204,Reseda,399.0,520.77,2020-05-18,2020-05-15,27.0,34.2011,-118.536,San Fernando Valley
205,Reseda Ranch,29.0,625.54,2020-05-18,2020-05-15,4.0,34.216,-118.5356,San Fernando Valley
206,Reynier Village,10.0,236.52,2020-05-18,2020-05-15,1.0,34.0368,-118.3856,Central L.A.
207,Rolling Hills,2.0,103.09,2020-05-18,2020-05-15,0.0,,,
208,Rolling Hills Estates,13.0,160.24,2020-05-18,2020-05-15,0.0,33.7878,-118.3581,South Bay
209,Roosevelt,0.0,0.0,2020-05-18,2020-05-15,0.0,,,
210,Rosemead,68.0,122.85,2020-05-18,2020-05-15,3.0,34.0806,-118.0728,San Gabriel Valley
211,Rosewood,5.0,388.8,2020-05-18,2020-05-15,0.0,,,
212,Rosewood/East Gardena,0.0,0.0,2020-05-18,2020-05-15,0.0,,,
213,Rosewood/West Rancho Dominguez,15.0,446.3,2020-05-18,2020-05-15,0.0,34.0057,-118.4304,Westside
214,Rowland Heights,82.0,160.71,2020-05-18,2020-05-15,2.0,33.9761,-117.9053,San Gabriel Valley
215,San Clemente Island,0.0,0.0,2020-05-18,2020-05-15,0.0,,,
216,San Dimas,39.0,112.99,2020-05-18,2020-05-15,1.0,34.1067,-117.8067,San Gabriel Valley
217,San Fernando,161.0,654.15,2020-05-18,2020-05-15,11.0,34.2819,-118.439,San Fernando Valley
218,San Francisquito Canyon/Bouquet Canyon,0.0,0.0,2020-05-18,2020-05-15,0.0,,,
219,San Gabriel,82.0,200.22,2020-05-18,2020-05-15,1.0,34.0968,-118.1057,San Gabriel Valley
220,San Jose Hills,40.0,197.81,2020-05-18,2020-05-15,4.0,34.0592,-117.8426,San Gabriel Valley
221,San Marino,19.0,143.1,2020-05-18,2020-05-15,1.0,34.1214,-118.1065,San Gabriel Valley
222,San Pasqual,1.0,49.14,2020-05-18,2020-05-15,0.0,,,
223,San Pedro,799.0,1023.86,2020-05-18,2020-05-15,17.0,33.7361,-118.2922,Harbor
224,Sand Canyon,0.0,0.0,2020-05-18,2020-05-15,0.0,,,
225,Santa Catalina Island,2.0,749.06,2020-05-18,2020-05-15,0.0,,,
226,Santa Clarita,583.0,264.49,2020-05-18,2020-05-15,22.0,34.3917,-118.5426,Northwest County
227,Santa Fe Springs,39.0,212.37,2020-05-18,2020-05-15,3.0,33.9472,-118.0853,Southeast
228,Santa Monica,241.0,260.69,2020-05-18,2020-05-15,6.0,34.0242,-118.4965,Westside
229,Santa Monica Mountains,20.0,107.41,2020-05-18,2020-05-15,0.0,34.1203,-118.9318,
230,Saugus,4.0,2580.65,2020-05-18,2020-05-15,0.0,,,
231,Saugus/Canyon Country,0.0,0.0,2020-05-18,2020-05-15,0.0,,,
232,Shadow Hills,10.0,225.12,2020-05-18,2020-05-15,1.0,34.2575,-118.355,San Fernando Valley
233,Sherman Oaks,201.0,230.36,2020-05-18,2020-05-15,7.0,34.15,-118.4489,San Fernando Valley
234,Sierra Madre,8.0,72.8,2020-05-18,2020-05-15,0.0,34.1617,-118.0528,San Gabriel Valley
235,Signal Hill,18.0,152.58,2020-05-18,2020-05-15,3.0,33.8045,-118.1678,Harbor
236,Silverlake,154.0,349.34,2020-05-18,2020-05-15,1.0,34.0869,-118.2702,Central L.A.
237,South Antelope Valley,0.0,0.0,2020-05-18,2020-05-15,0.0,,,
238,South Carthay,28.0,264.28,2020-05-18,2020-05-15,1.0,34.0561,-118.3734,Central L.A.
239,South El Monte,56.0,258.56,2020-05-18,2020-05-15,3.0,34.0493,-118.0469,San Gabriel Valley
240,South Gate,370.0,376.95,2020-05-18,2020-05-15,21.0,33.955999999999996,-118.2113,Southeast
241,South Park,223.0,587.45,2020-05-18,2020-05-15,27.0,34.0418,-118.2639,Central L.A.
242,South Pasadena,111.0,426.05,2020-05-18,2020-05-15,2.0,34.1165,-118.1468,San Gabriel Valley
243,South San Gabriel,24.0,271.25,2020-05-18,2020-05-15,1.0,34.0492,-118.0949,San Gabriel Valley
244,South Whittier,105.0,177.3,2020-05-18,2020-05-15,9.0,33.9608,-118.0417,San Gabriel Valley
245,Southeast Antelope Valley,0.0,0.0,2020-05-18,2020-05-15,0.0,,,
246,St Elmo Village,37.0,807.16,2020-05-18,2020-05-15,2.0,34.0431,-118.34299999999999,Central L.A.
247,Stevenson Ranch,28.0,133.55,2020-05-18,2020-05-15,1.0,34.3873,-118.5802,Northwest County
248,Studio City,67.0,298.57,2020-05-18,2020-05-15,1.0,34.1413,-118.3878,San Fernando Valley
249,Sun Valley,236.0,449.67,2020-05-18,2020-05-15,14.0,34.2274,-118.3811,San Fernando Valley
250,Sun Village,10.0,165.67,2020-05-18,2020-05-15,2.0,,,
251,Sunland,120.0,588.0,2020-05-18,2020-05-15,4.0,34.266,-118.3114,Verdugos
252,Sunrise Village,2.0,154.32,2020-05-18,2020-05-15,0.0,,,
253,Sycamore Square,1.0,154.56,2020-05-18,2020-05-15,0.0,,,
254,Sylmar,602.0,730.6,2020-05-18,2020-05-15,29.0,34.3058,-118.4572,San Fernando Valley
255,Tarzana,108.0,349.79,2020-05-18,2020-05-15,6.0,34.1509,-118.5517,San Fernando Valley
256,Temple City,107.0,293.51,2020-05-18,2020-05-15,3.0,34.1072,-118.0579,San Gabriel Valley
257,Temple-Beaudry,237.0,600.27,2020-05-18,2020-05-15,9.0,34.0629,-118.2513,Central L.A.
258,Thai Town,25.0,254.87,2020-05-18,2020-05-15,1.0,34.1018,-118.3036,Central L.A.
259,Toluca Lake,16.0,183.82,2020-05-18,2020-05-15,0.0,34.1502,-118.355,San Fernando Valley
260,Toluca Terrace,4.0,306.28,2020-05-18,2020-05-15,0.0,,,
261,Toluca Woods,3.0,161.46,2020-05-18,2020-05-15,0.0,,,
262,Torrance,339.0,227.11,2020-05-18,2020-05-15,4.0,33.8408,-118.3454,South Bay
263,Tujunga,100.0,359.58,2020-05-18,2020-05-15,4.0,34.2633,-118.3027,Verdugos
264,Twin Lakes/Oat Mountain,4.0,241.25,2020-05-18,2020-05-15,0.0,,,
265,University Hills,9.0,262.47,2020-05-18,2020-05-15,0.0,,,
266,University Park,133.0,484.41,2020-05-18,2020-05-15,7.0,34.0315,-118.2797,South L.A.
267,Val Verde,14.0,423.09,2020-05-18,2020-05-15,1.0,,,
268,Valencia,7.0,227.86,2020-05-18,2020-05-15,1.0,,,
269,Valinda,51.0,218.22,2020-05-18,2020-05-15,9.0,34.0433,-117.9331,San Gabriel Valley
270,Valley Glen,109.0,363.14,2020-05-18,2020-05-15,3.0,34.1838,-118.4172,San Fernando Valley
271,Valley Village,179.0,724.11,2020-05-18,2020-05-15,4.0,34.1633,-118.3842,San Fernando Valley
272,Van Nuys,552.0,592.31,2020-05-18,2020-05-15,37.0,34.1899,-118.4514,San Fernando Valley
273,Venice,60.0,177.07,2020-05-18,2020-05-15,2.0,33.9764,-118.4667,
274,Vermont Knolls,108.0,627.91,2020-05-18,2020-05-15,15.0,33.9293,-118.2893,South L.A.
275,Vermont Square,69.0,901.14,2020-05-18,2020-05-15,4.0,34.0037,-118.3002,South L.A.
276,Vermont Vista,233.0,565.73,2020-05-18,2020-05-15,30.0,33.9465,-118.2826,South L.A.
277,Vernon,1.0,478.47,2020-05-18,2020-05-15,0.0,,,
278,Vernon Central,387.0,744.26,2020-05-18,2020-05-15,30.0,34.0043,-118.257,South L.A.
