,neighborhood,current_cases,cases_per_100k,ds,ds_3_days_ago,new_cases_last_3_days,lat,long,region
75,East Rancho Dominguez,33.0,215.57,2020-05-17,2020-05-14,5.0,33.898070000000004,-118.19535,Southeast
76,East Whittier,7.0,131.93,2020-05-17,2020-05-14,1.0,,,
77,Echo Park,40.0,280.58,2020-05-17,2020-05-14,6.0,34.0782,-118.2606,Central L.A.
78,El Camino Village,16.0,182.0,2020-05-17,2020-05-14,2.0,33.8895,-118.3309,South Bay
79,El Monte,323.0,275.44,2020-05-17,2020-05-14,34.0,34.0733,-118.0275,San Gabriel Valley
80,El Segundo,32.0,190.64,2020-05-17,2020-05-14,2.0,33.9192,-118.4165,South Bay
81,El Sereno,135.0,322.9,2020-05-17,2020-05-14,8.0,34.0875,-118.1715,Eastside
82,Elizabeth Lake,3.0,180.61,2020-05-17,2020-05-14,0.0,,,
83,Elysian Park,13.0,227.59,2020-05-17,2020-05-14,1.0,34.0838,-118.2366,Central L.A.
84,Elysian Valley,38.0,373.61,2020-05-17,2020-05-14,3.0,34.0967,-118.2427,Central L.A.
85,Encino,112.0,247.94,2020-05-17,2020-05-14,4.0,34.1517,-118.5214,San Fernando Valley
86,Exposition,6.0,180.4,2020-05-17,2020-05-14,0.0,,,
87,Exposition Park,201.0,447.49,2020-05-17,2020-05-14,10.0,34.0147,-118.2872,South L.A.
88,Faircrest Heights,4.0,111.11,2020-05-17,2020-05-14,0.0,,,
89,Figueroa Park Square,27.0,309.6,2020-05-17,2020-05-14,2.0,33.9602,-118.28399999999999,South L.A.
90,Florence-Firestone,622.0,564.1,2020-05-17,2020-05-14,60.0,33.9632,-118.2426,South L.A.
91,Franklin Canyon,0.0,0.0,2020-05-17,2020-05-14,0.0,,,
92,Gardena,207.0,337.63,2020-05-17,2020-05-14,5.0,33.8938,-118.30799999999999,South Bay
93,Glassell Park,152.0,480.95,2020-05-17,2020-05-14,6.0,34.1161,-118.229,Northeast L.A.
94,Glendale,852.0,412.6,2020-05-17,2020-05-14,50.0,34.1425,-118.2551,Verdugos
95,Glendora,94.0,303.03,2020-05-17,2020-05-14,10.0,34.1361,-117.8653,San Gabriel Valley
96,Gramercy Place,51.0,473.8,2020-05-17,2020-05-14,5.0,34.0468,-118.3127,Central L.A.
97,Granada Hills,220.0,378.07,2020-05-17,2020-05-14,22.0,34.2794,-118.5022,San Fernando Valley
98,Green Meadows,114.0,530.11,2020-05-17,2020-05-14,11.0,33.9556,-118.2694,South L.A.
99,Hacienda Heights,86.0,153.77,2020-05-17,2020-05-14,7.0,33.9931,-117.9687,San Gabriel Valley
100,Hancock Park,71.0,416.69,2020-05-17,2020-05-14,-1.0,34.0745,-118.3304,Central L.A.
101,Harbor City,64.0,220.16,2020-05-17,2020-05-14,1.0,33.79,-118.2978,Harbor
102,Harbor Gateway,100.0,229.36,2020-05-17,2020-05-14,3.0,33.8501,-118.2991,Harbor
103,Harbor Pines,8.0,332.09,2020-05-17,2020-05-14,2.0,,,
104,Harvard Heights,95.0,526.75,2020-05-17,2020-05-14,3.0,34.044000000000004,-118.3042,Central L.A.
105,Harvard Park,205.0,540.4,2020-05-17,2020-05-14,10.0,33.9841,-118.3042,South L.A.
106,Hawaiian Gardens,23.0,156.72,2020-05-17,2020-05-14,7.0,33.8314,-118.0728,Harbor
107,Hawthorne,309.0,343.52,2020-05-17,2020-05-14,22.0,33.9194,-118.354,South Bay
108,Hermosa Beach,26.0,132.18,2020-05-17,2020-05-14,1.0,33.8621,-118.4,South Bay
109,Hi Vista,0.0,0.0,2020-05-17,2020-05-14,0.0,,,
110,Hidden Hills,1.0,52.91,2020-05-17,2020-05-14,0.0,,,
111,Highland Park,142.0,293.44,2020-05-17,2020-05-14,10.0,34.1145,-118.1842,Northeast L.A.
112,Historic Filipinotown,96.0,692.14,2020-05-17,2020-05-14,6.0,34.0703,-118.26799999999999,Central L.A.
113,Hollywood,231.0,338.44,2020-05-17,2020-05-14,3.0,34.1016,-118.3337,Central L.A.
114,Hollywood Hills,76.0,258.2,2020-05-17,2020-05-14,2.0,34.1341,-118.3215,Central L.A.
115,Huntington Park,264.0,443.82,2020-05-17,2020-05-14,26.0,33.9849,-118.2278,Southeast
116,Hyde Park,112.0,392.42,2020-05-17,2020-05-14,10.0,33.9819,-118.3309,South L.A.
117,Industry,10.0,2288.33,2020-05-17,2020-05-14,-1.0,,,
118,Inglewood,480.0,422.6,2020-05-17,2020-05-14,27.0,33.961,-118.3554,South Bay
119,Irwindale,4.0,274.16,2020-05-17,2020-05-14,0.0,,,
120,Jefferson Park,29.0,359.22,2020-05-17,2020-05-14,1.0,34.0272,-118.3176,South L.A.
121,Kagel/Lopez Canyons,4.0,283.29,2020-05-17,2020-05-14,0.0,,,
122,Koreatown,210.0,406.24,2020-05-17,2020-05-14,6.0,34.0578,-118.3009,Central L.A.
123,La Canada Flintridge,47.0,227.13,2020-05-17,2020-05-14,1.0,34.2091,-118.2001,Verdugos
124,La Crescenta-Montrose,24.0,121.21,2020-05-17,2020-05-14,0.0,34.2288,-118.2351,Verdugos
125,La Habra Heights,8.0,146.65,2020-05-17,2020-05-14,1.0,,,
126,La Mirada,127.0,256.05,2020-05-17,2020-05-14,42.0,33.919000000000004,-118.0105,Southeast
127,La Puente,65.0,159.72,2020-05-17,2020-05-14,1.0,34.02,-117.9495,San Gabriel Valley
128,La Rambla,7.0,337.35,2020-05-17,2020-05-14,0.0,33.744119,-118.301353,Harbor
129,La Verne,27.0,147.06,2020-05-17,2020-05-14,0.0,34.1202,-117.7704,Pomona Valley
130,Ladera Heights,17.0,240.42,2020-05-17,2020-05-14,-1.0,33.9878,-118.3704,Westside
131,Lafayette Square,15.0,329.02,2020-05-17,2020-05-14,-1.0,34.0431,-118.3319,Central L.A.
132,Lake Balboa,155.0,367.25,2020-05-17,2020-05-14,15.0,34.1839,-118.4954,San Fernando Valley
133,Lake Hughes,0.0,0.0,2020-05-17,2020-05-14,0.0,,,
134,Lake Los Angeles,27.0,207.79,2020-05-17,2020-05-14,1.0,34.6125,-117.8281,Antelope Valley
135,Lake Manor,3.0,182.59,2020-05-17,2020-05-14,0.0,,,
136,Lakeview Terrace,86.0,654.84,2020-05-17,2020-05-14,6.0,34.2764,-118.3612,San Fernando Valley
137,Lakewood,136.0,169.23,2020-05-17,2020-05-14,14.0,33.8536,-118.134,Harbor
138,Lancaster,469.0,290.28,2020-05-17,2020-05-14,23.0,34.6868,-118.1542,Antelope Valley
139,Lawndale,86.0,255.85,2020-05-17,2020-05-14,4.0,33.8881,-118.3535,South Bay
140,Leimert Park,45.0,295.37,2020-05-17,2020-05-14,2.0,34.0118,-118.3234,South L.A.
141,Lennox,81.0,359.33,2020-05-17,2020-05-14,1.0,33.9397,-118.3529,South Bay
142,Leona Valley,2.0,114.22,2020-05-17,2020-05-14,0.0,,,
143,Lincoln Heights,182.0,558.33,2020-05-17,2020-05-14,16.0,34.0706,-118.2051,Eastside
144,Little Armenia,165.0,2056.07,2020-05-17,2020-05-14,0.0,34.0981,-118.3005,Central L.A.
145,Little Bangladesh,105.0,370.46,2020-05-17,2020-05-14,3.0,34.0691,-118.2956,Central L.A.
146,Little Tokyo,10.0,319.18,2020-05-17,2020-05-14,0.0,34.0523,-118.2395,Central L.A.
147,Littlerock,14.0,348.17,2020-05-17,2020-05-14,0.0,,,
148,Littlerock/Juniper Hills,2.0,154.2,2020-05-17,2020-05-14,0.0,,,
149,Littlerock/Pearblossom,15.0,420.29,2020-05-17,2020-05-14,2.0,34.5211,-117.9837,Antelope Valley
150,Llano,1.0,114.03,2020-05-17,2020-05-14,0.0,,,
151,Lomita,46.0,221.91,2020-05-17,2020-05-14,3.0,33.7922,-118.3151,South Bay
152,Longwood,17.0,394.98,2020-05-17,2020-05-14,0.0,34.055296000000006,-118.33941499999999,Central L.A.
153,Los Feliz,43.0,199.0,2020-05-17,2020-05-14,-1.0,34.1124,-118.2851,Central L.A.
154,Lynwood,333.0,462.2,2020-05-17,2020-05-14,30.0,33.9293,-118.2139,Southeast
155,Malibu,35.0,270.04,2020-05-17,2020-05-14,2.0,34.0259,-118.7798,Santa Monica Mountains
156,Manchester Square,18.0,210.87,2020-05-17,2020-05-14,0.0,33.8993,-118.2977,South Bay
157,Mandeville Canyon,1.0,32.01,2020-05-17,2020-05-14,0.0,,,
158,Manhattan Beach,73.0,202.78,2020-05-17,2020-05-14,1.0,33.8812,-118.4072,South Bay
159,Mar Vista,72.0,169.53,2020-05-17,2020-05-14,5.0,34.0037,-118.469,Westside
160,Marina Peninsula,9.0,206.42,2020-05-17,2020-05-14,0.0,33.9797,-118.4657,Westside
161,Marina del Rey,14.0,148.76,2020-05-17,2020-05-14,1.0,33.9803,-118.4517,Westside
162,Maywood,130.0,463.47,2020-05-17,2020-05-14,15.0,33.9885,-118.1874,Southeast
163,Melrose,457.0,588.19,2020-05-17,2020-05-14,14.0,34.0837,-118.3366,Central L.A.
164,Mid-city,44.0,292.75,2020-05-17,2020-05-14,0.0,34.0429,-118.3344,Central L.A.
165,Miracle Mile,39.0,216.85,2020-05-17,2020-05-14,1.0,34.0597,-118.35,Central L.A.
166,Mission Hills,120.0,497.43,2020-05-17,2020-05-14,11.0,34.2723,-118.4689,San Fernando Valley
167,Monrovia,140.0,438.03,2020-05-17,2020-05-14,17.0,34.1481,-117.999,San Gabriel Valley
168,Montebello,250.0,388.35,2020-05-17,2020-05-14,15.0,34.0095,-118.1054,Southeast
169,Monterey Park,119.0,191.13,2020-05-17,2020-05-14,6.0,34.0625,-118.1228,San Gabriel Valley
170,Mt. Washington,69.0,285.77,2020-05-17,2020-05-14,2.0,34.1003,-118.2097,Northeast L.A.
171,Newhall,0.0,0.0,2020-05-17,2020-05-14,0.0,,,
172,North Hills,318.0,516.44,2020-05-17,2020-05-14,32.0,34.2362,-118.4851,San Fernando Valley
173,North Hollywood,559.0,369.17,2020-05-17,2020-05-14,29.0,34.187,-118.3813,San Fernando Valley
174,North Lancaster,4.0,333.89,2020-05-17,2020-05-14,0.0,,,
175,North Whittier,8.0,95.69,2020-05-17,2020-05-14,1.0,34.0396,-117.9991,San Gabriel Valley
176,Northeast San Gabriel,28.0,116.49,2020-05-17,2020-05-14,4.0,34.0961,-118.1058,San Gabriel Valley
177,Northridge,246.0,352.45,2020-05-17,2020-05-14,11.0,34.2379,-118.5302,San Fernando Valley
178,Norwalk,289.0,268.53,2020-05-17,2020-05-14,15.0,33.9022,-118.0817,Southeast
179,Pacific Palisades,44.0,206.66,2020-05-17,2020-05-14,4.0,34.0481,-118.5265,Westside
180,Pacoima,519.0,674.21,2020-05-17,2020-05-14,52.0,34.2625,-118.427,San Fernando Valley
181,Palisades Highlands,3.0,78.0,2020-05-17,2020-05-14,0.0,,,
182,Palmdale,570.0,475.06,2020-05-17,2020-05-14,29.0,34.5794,-118.1093,Antelope Valley
183,Palms,171.0,389.73,2020-05-17,2020-05-14,8.0,34.0237,-118.4151,Westside
184,Palos Verdes Estates,42.0,310.6,2020-05-17,2020-05-14,2.0,33.7871,-118.3976,South Bay
185,Palos Verdes Peninsula,0.0,0.0,2020-05-17,2020-05-14,0.0,,,
186,Panorama City,559.0,742.86,2020-05-17,2020-05-14,47.0,34.2247,-118.4498,San Fernando Valley
187,Paramount,201.0,358.78,2020-05-17,2020-05-14,9.0,33.8895,-118.1598,Southeast
188,Park La Brea,16.0,117.82,2020-05-17,2020-05-14,2.0,34.0702,-118.3497,Central L.A.
189,Pearblossom/Llano,2.0,102.25,2020-05-17,2020-05-14,0.0,,,
190,Pellissier Village,0.0,0.0,2020-05-17,2020-05-14,0.0,,,
191,Pico Rivera,325.0,505.57,2020-05-17,2020-05-14,31.0,33.9831,-118.0967,Southeast
192,Pico-Union,422.0,1008.56,2020-05-17,2020-05-14,19.0,34.0446,-118.277,Central L.A.
193,Placerita Canyon,0.0,0.0,2020-05-17,2020-05-14,0.0,,,
194,Playa Del Rey,2.0,62.58,2020-05-17,2020-05-14,0.0,,,
195,Playa Vista,22.0,200.97,2020-05-17,2020-05-14,0.0,33.9728,-118.4276,Westside
196,Pomona,299.0,191.11,2020-05-17,2020-05-14,15.0,34.0551,-117.75,Pomona Valley
197,Porter Ranch,72.0,202.32,2020-05-17,2020-05-14,5.0,39.4346,-121.0205,
198,Quartz Hill,31.0,240.2,2020-05-17,2020-05-14,2.0,34.6453,-118.2181,Antelope Valley
199,Rancho Dominguez,13.0,488.54,2020-05-17,2020-05-14,0.0,33.8508,-118.2249,Harbor
200,Rancho Palos Verdes,78.0,182.47,2020-05-17,2020-05-14,2.0,33.7445,-118.387,South Bay
201,Rancho Park,12.0,182.93,2020-05-17,2020-05-14,0.0,34.0454,-118.4207,Westside
202,Redondo Beach,123.0,179.05,2020-05-17,2020-05-14,3.0,33.8492,-118.3884,South Bay
203,Regent Square,3.0,107.91,2020-05-17,2020-05-14,0.0,,,
204,Reseda,393.0,512.94,2020-05-17,2020-05-14,33.0,34.2011,-118.536,San Fernando Valley
205,Reseda Ranch,27.0,582.4,2020-05-17,2020-05-14,3.0,34.216,-118.5356,San Fernando Valley
206,Reynier Village,10.0,236.52,2020-05-17,2020-05-14,1.0,34.0368,-118.3856,Central L.A.
207,Rolling Hills,2.0,103.09,2020-05-17,2020-05-14,0.0,,,
208,Rolling Hills Estates,13.0,160.24,2020-05-17,2020-05-14,0.0,33.7878,-118.3581,South Bay
209,Roosevelt,0.0,0.0,2020-05-17,2020-05-14,0.0,,,
210,Rosemead,67.0,121.05,2020-05-17,2020-05-14,5.0,34.0806,-118.0728,San Gabriel Valley
211,Rosewood,5.0,388.8,2020-05-17,2020-05-14,0.0,,,
212,Rosewood/East Gardena,0.0,0.0,2020-05-17,2020-05-14,0.0,,,
213,Rosewood/West Rancho Dominguez,15.0,446.3,2020-05-17,2020-05-14,0.0,34.0057,-118.4304,Westside
214,Rowland Heights,82.0,160.71,2020-05-17,2020-05-14,3.0,33.9761,-117.9053,San Gabriel Valley
215,San Clemente Island,0.0,0.0,2020-05-17,2020-05-14,0.0,,,
216,San Dimas,39.0,112.99,2020-05-17,2020-05-14,1.0,34.1067,-117.8067,San Gabriel Valley
217,San Fernando,160.0,650.09,2020-05-17,2020-05-14,16.0,34.2819,-118.439,San Fernando Valley
218,San Francisquito Canyon/Bouquet Canyon,0.0,0.0,2020-05-17,2020-05-14,0.0,,,
219,San Gabriel,81.0,197.78,2020-05-17,2020-05-14,1.0,34.0968,-118.1057,San Gabriel Valley
220,San Jose Hills,40.0,197.81,2020-05-17,2020-05-14,4.0,34.0592,-117.8426,San Gabriel Valley
221,San Marino,19.0,143.1,2020-05-17,2020-05-14,1.0,34.1214,-118.1065,San Gabriel Valley
222,San Pasqual,1.0,49.14,2020-05-17,2020-05-14,0.0,,,
223,San Pedro,799.0,1023.86,2020-05-17,2020-05-14,27.0,33.7361,-118.2922,Harbor
224,Sand Canyon,0.0,0.0,2020-05-17,2020-05-14,0.0,,,
225,Santa Catalina Island,2.0,749.06,2020-05-17,2020-05-14,0.0,,,
226,Santa Clarita,579.0,262.68,2020-05-17,2020-05-14,30.0,34.3917,-118.5426,Northwest County
227,Santa Fe Springs,39.0,212.37,2020-05-17,2020-05-14,4.0,33.9472,-118.0853,Southeast
228,Santa Monica,241.0,260.69,2020-05-17,2020-05-14,17.0,34.0242,-118.4965,Westside
229,Santa Monica Mountains,20.0,107.41,2020-05-17,2020-05-14,0.0,34.1203,-118.9318,
230,Saugus,4.0,2580.65,2020-05-17,2020-05-14,0.0,,,
231,Saugus/Canyon Country,0.0,0.0,2020-05-17,2020-05-14,0.0,,,
232,Shadow Hills,10.0,225.12,2020-05-17,2020-05-14,1.0,34.2575,-118.355,San Fernando Valley
233,Sherman Oaks,199.0,228.07,2020-05-17,2020-05-14,5.0,34.15,-118.4489,San Fernando Valley
234,Sierra Madre,8.0,72.8,2020-05-17,2020-05-14,0.0,34.1617,-118.0528,San Gabriel Valley
235,Signal Hill,17.0,144.1,2020-05-17,2020-05-14,2.0,33.8045,-118.1678,Harbor
236,Silverlake,153.0,347.07,2020-05-17,2020-05-14,1.0,34.0869,-118.2702,Central L.A.
237,South Antelope Valley,0.0,0.0,2020-05-17,2020-05-14,0.0,,,
238,South Carthay,28.0,264.28,2020-05-17,2020-05-14,1.0,34.0561,-118.3734,Central L.A.
239,South El Monte,56.0,258.56,2020-05-17,2020-05-14,6.0,34.0493,-118.0469,San Gabriel Valley
240,South Gate,365.0,371.86,2020-05-17,2020-05-14,23.0,33.955999999999996,-118.2113,Southeast
241,South Park,219.0,576.91,2020-05-17,2020-05-14,27.0,34.0418,-118.2639,Central L.A.
242,South Pasadena,110.0,422.22,2020-05-17,2020-05-14,1.0,34.1165,-118.1468,San Gabriel Valley
243,South San Gabriel,23.0,259.95,2020-05-17,2020-05-14,0.0,34.0492,-118.0949,San Gabriel Valley
244,South Whittier,102.0,172.23,2020-05-17,2020-05-14,9.0,33.9608,-118.0417,San Gabriel Valley
245,Southeast Antelope Valley,0.0,0.0,2020-05-17,2020-05-14,0.0,,,
246,St Elmo Village,37.0,807.16,2020-05-17,2020-05-14,4.0,34.0431,-118.34299999999999,Central L.A.
247,Stevenson Ranch,28.0,133.55,2020-05-17,2020-05-14,1.0,34.3873,-118.5802,Northwest County
248,Studio City,67.0,298.57,2020-05-17,2020-05-14,1.0,34.1413,-118.3878,San Fernando Valley
249,Sun Valley,234.0,445.86,2020-05-17,2020-05-14,19.0,34.2274,-118.3811,San Fernando Valley
250,Sun Village,10.0,165.67,2020-05-17,2020-05-14,2.0,,,
251,Sunland,119.0,583.1,2020-05-17,2020-05-14,4.0,34.266,-118.3114,Verdugos
252,Sunrise Village,2.0,154.32,2020-05-17,2020-05-14,0.0,,,
253,Sycamore Square,1.0,154.56,2020-05-17,2020-05-14,0.0,,,
254,Sylmar,589.0,714.82,2020-05-17,2020-05-14,29.0,34.3058,-118.4572,San Fernando Valley
255,Tarzana,105.0,340.07,2020-05-17,2020-05-14,6.0,34.1509,-118.5517,San Fernando Valley
256,Temple City,107.0,293.51,2020-05-17,2020-05-14,6.0,34.1072,-118.0579,San Gabriel Valley
257,Temple-Beaudry,234.0,592.68,2020-05-17,2020-05-14,9.0,34.0629,-118.2513,Central L.A.
258,Thai Town,25.0,254.87,2020-05-17,2020-05-14,1.0,34.1018,-118.3036,Central L.A.
259,Toluca Lake,16.0,183.82,2020-05-17,2020-05-14,0.0,34.1502,-118.355,San Fernando Valley
260,Toluca Terrace,4.0,306.28,2020-05-17,2020-05-14,1.0,,,
261,Toluca Woods,3.0,161.46,2020-05-17,2020-05-14,0.0,,,
262,Torrance,338.0,226.44,2020-05-17,2020-05-14,9.0,33.8408,-118.3454,South Bay
263,Tujunga,98.0,352.39,2020-05-17,2020-05-14,2.0,34.2633,-118.3027,Verdugos
264,Twin Lakes/Oat Mountain,4.0,241.25,2020-05-17,2020-05-14,0.0,,,
265,University Hills,9.0,262.47,2020-05-17,2020-05-14,0.0,,,
266,University Park,130.0,473.48,2020-05-17,2020-05-14,10.0,34.0315,-118.2797,South L.A.
267,Val Verde,14.0,423.09,2020-05-17,2020-05-14,2.0,,,
268,Valencia,7.0,227.86,2020-05-17,2020-05-14,1.0,,,
269,Valinda,48.0,205.38,2020-05-17,2020-05-14,7.0,34.0433,-117.9331,San Gabriel Valley
270,Valley Glen,108.0,359.81,2020-05-17,2020-05-14,3.0,34.1838,-118.4172,San Fernando Valley
271,Valley Village,179.0,724.11,2020-05-17,2020-05-14,5.0,34.1633,-118.3842,San Fernando Valley
272,Van Nuys,543.0,582.66,2020-05-17,2020-05-14,38.0,34.1899,-118.4514,San Fernando Valley
273,Venice,60.0,177.07,2020-05-17,2020-05-14,3.0,33.9764,-118.4667,
274,Vermont Knolls,104.0,604.65,2020-05-17,2020-05-14,12.0,33.9293,-118.2893,South L.A.
275,Vermont Square,69.0,901.14,2020-05-17,2020-05-14,3.0,34.0037,-118.3002,South L.A.
276,Vermont Vista,229.0,556.01,2020-05-17,2020-05-14,35.0,33.9465,-118.2826,South L.A.
277,Vernon,1.0,478.47,2020-05-17,2020-05-14,0.0,,,
278,Vernon Central,383.0,736.57,2020-05-17,2020-05-14,35.0,34.0043,-118.257,South L.A.
