,ds,region,current_cases,new_cases,cases_7_day_avg,population_2010,cases_per_100k_7_day_avg
374,2020-04-18,Northeast L.A.,198.0,9.0,8.29,167674.0,4.944117752305068
375,2020-04-19,Northeast L.A.,199.0,1.0,7.86,167674.0,4.6876677362023935
376,2020-04-20,Northeast L.A.,227.0,28.0,11.0,167674.0,6.560349249138209
377,2020-04-21,Northeast L.A.,244.0,17.0,10.57,167674.0,6.3038992330355335
378,2020-04-22,Northeast L.A.,269.0,25.0,13.14,167674.0,7.836635375788734
379,2020-04-23,Northeast L.A.,276.0,7.0,13.57,167674.0,8.093085391891409
380,2020-04-24,Northeast L.A.,287.0,11.0,14.0,167674.0,8.349535407994084
381,2020-04-25,Northeast L.A.,295.0,8.0,13.86,167674.0,8.266040053914143
382,2020-04-26,Northeast L.A.,302.0,7.0,14.71,167674.0,8.772976132256641
383,2020-04-27,Northeast L.A.,311.0,9.0,12.0,167674.0,7.156744635423501
384,2020-04-28,Northeast L.A.,320.0,9.0,10.86,167674.0,6.476853895058268
385,2020-04-29,Northeast L.A.,336.0,16.0,9.57,167674.0,5.707503846750242
386,2020-04-30,Northeast L.A.,340.0,4.0,9.14,167674.0,5.451053830647567
387,2020-05-01,Northeast L.A.,375.0,35.0,12.57,167674.0,7.496690005606117
388,2020-05-03,Northeast L.A.,384.0,9.0,12.71,167674.0,7.580185359686058
389,2020-05-04,Northeast L.A.,388.0,4.0,12.29,167674.0,7.3296992974462345
390,2020-05-05,Northeast L.A.,409.0,21.0,14.0,167674.0,8.349535407994084
391,2020-05-06,Northeast L.A.,421.0,12.0,14.43,167674.0,8.60598542409676
392,2020-05-07,Northeast L.A.,430.0,9.0,13.43,167674.0,8.009590037811467
393,2020-05-08,Northeast L.A.,440.0,10.0,14.29,167674.0,8.522490070016818
394,2020-05-09,Northeast L.A.,458.0,18.0,11.86,167674.0,7.07324928134356
395,2020-05-10,Northeast L.A.,465.0,7.0,11.57,167674.0,6.900294619320825
396,2020-05-11,Northeast L.A.,470.0,5.0,11.71,167674.0,6.983789973400767
397,2020-05-12,Northeast L.A.,493.0,23.0,12.0,167674.0,7.156744635423501
398,2020-05-13,Northeast L.A.,515.0,22.0,13.43,167674.0,8.009590037811467
399,2020-05-14,Northeast L.A.,524.0,9.0,13.43,167674.0,8.009590037811467
400,2020-05-15,Northeast L.A.,528.0,4.0,12.57,167674.0,7.496690005606117
401,2020-05-16,Northeast L.A.,539.0,11.0,11.57,167674.0,6.900294619320825
402,2020-05-17,Northeast L.A.,546.0,7.0,11.57,167674.0,6.900294619320825
403,2020-05-18,Northeast L.A.,550.0,4.0,11.43,167674.0,6.816799265240884
404,2020-05-19,Northeast L.A.,566.0,16.0,10.43,167674.0,6.220403878955593
405,2020-05-20,Northeast L.A.,576.0,10.0,8.71,167674.0,5.194603814544892
406,2020-05-21,Northeast L.A.,590.0,14.0,9.43,167674.0,5.624008492670301
407,2020-05-22,Northeast L.A.,603.0,13.0,10.71,167674.0,6.387394587115475
408,2020-05-23,Northeast L.A.,617.0,14.0,11.14,167674.0,6.643844603218151
409,2020-05-24,Northeast L.A.,625.0,8.0,11.29,167674.0,6.733303911160943
410,2020-05-25,Northeast L.A.,639.0,14.0,12.71,167674.0,7.580185359686058
411,2020-05-26,Northeast L.A.,674.0,35.0,15.43,167674.0,9.202380810382051
412,2020-03-18,Northwest County,2.0,0.0,,205279.0,
413,2020-03-19,Northwest County,5.0,3.0,,205279.0,
414,2020-03-20,Northwest County,6.0,1.0,,205279.0,
415,2020-03-21,Northwest County,6.0,0.0,,205279.0,
416,2020-03-22,Northwest County,6.0,0.0,,205279.0,
417,2020-03-23,Northwest County,10.0,4.0,,205279.0,
418,2020-03-24,Northwest County,12.0,2.0,1.43,205279.0,0.6966129024400938
419,2020-03-25,Northwest County,15.0,3.0,1.86,205279.0,0.9060839150619402
420,2020-03-26,Northwest County,22.0,7.0,2.43,205279.0,1.1837547922583411
421,2020-03-27,Northwest County,27.0,5.0,3.0,205279.0,1.461425669454742
422,2020-03-28,Northwest County,36.0,9.0,4.29,205279.0,2.0898387073202813
423,2020-03-29,Northwest County,42.0,6.0,5.14,205279.0,2.5039093136657913
424,2020-03-30,Northwest County,44.0,2.0,4.86,205279.0,2.3675095845166823
425,2020-03-31,Northwest County,51.0,7.0,5.57,205279.0,2.713380326287638
426,2020-04-01,Northwest County,53.0,2.0,5.43,205279.0,2.645180461713083
427,2020-04-02,Northwest County,74.0,21.0,7.43,205279.0,3.619464241349578
428,2020-04-03,Northwest County,93.0,19.0,9.43,205279.0,4.593748020986073
429,2020-04-04,Northwest County,108.0,15.0,10.29,205279.0,5.012690046229765
430,2020-04-05,Northwest County,122.0,14.0,11.43,205279.0,5.568031800622568
431,2020-04-06,Northwest County,128.0,6.0,12.0,205279.0,5.845702677818968
432,2020-04-07,Northwest County,135.0,7.0,12.0,205279.0,5.845702677818968
433,2020-04-08,Northwest County,149.0,14.0,13.71,205279.0,6.678715309408172
434,2020-04-09,Northwest County,155.0,6.0,11.57,205279.0,5.636231665197123
435,2020-04-10,Northwest County,161.0,6.0,9.71,205279.0,4.730147750135183
436,2020-04-11,Northwest County,168.0,7.0,8.57,205279.0,4.17480599574238
437,2020-04-12,Northwest County,177.0,9.0,7.86,205279.0,3.8289352539714248
438,2020-04-13,Northwest County,184.0,7.0,8.0,205279.0,3.8971351185459793
439,2020-04-14,Northwest County,191.0,7.0,8.0,205279.0,3.8971351185459793
440,2020-04-15,Northwest County,200.0,9.0,7.29,205279.0,3.5512643767750234
441,2020-04-16,Northwest County,213.0,13.0,8.29,205279.0,4.03840626659327
442,2020-04-17,Northwest County,224.0,11.0,9.0,205279.0,4.384277008364227
443,2020-04-18,Northwest County,234.0,10.0,9.43,205279.0,4.593748020986073
444,2020-04-19,Northwest County,239.0,5.0,8.86,205279.0,4.316077143789672
445,2020-04-20,Northwest County,262.0,23.0,11.14,205279.0,5.426760652575276
446,2020-04-21,Northwest County,292.0,30.0,14.43,205279.0,7.029457470077309
447,2020-04-22,Northwest County,326.0,34.0,18.0,205279.0,8.768554016728453
448,2020-04-23,Northwest County,336.0,10.0,17.57,205279.0,8.559083004106606
449,2020-04-24,Northwest County,351.0,15.0,18.14,205279.0,8.836753881303007
450,2020-04-25,Northwest County,359.0,8.0,17.86,205279.0,8.700354152153897
451,2020-04-26,Northwest County,361.0,2.0,17.43,205279.0,8.490883139532052
452,2020-04-27,Northwest County,381.0,20.0,17.0,205279.0,8.281412126910206
453,2020-04-28,Northwest County,387.0,6.0,13.57,205279.0,6.610515444833617
454,2020-04-29,Northwest County,415.0,28.0,12.71,205279.0,6.191573419589925
455,2020-04-30,Northwest County,421.0,6.0,12.14,205279.0,5.913902542393523
456,2020-05-01,Northwest County,440.0,19.0,12.71,205279.0,6.191573419589925
457,2020-05-03,Northwest County,467.0,27.0,15.43,205279.0,7.516599359895557
458,2020-05-04,Northwest County,471.0,4.0,15.71,205279.0,7.652999089044667
459,2020-05-05,Northwest County,504.0,33.0,17.57,205279.0,8.559083004106606
460,2020-05-06,Northwest County,518.0,14.0,18.71,205279.0,9.114424758499409
461,2020-05-07,Northwest County,534.0,16.0,17.0,205279.0,8.281412126910206
462,2020-05-08,Northwest County,675.0,141.0,36.29,205279.0,17.678379181504198
463,2020-05-09,Northwest County,698.0,23.0,36.86,205279.0,17.956050058700598
464,2020-05-10,Northwest County,707.0,9.0,34.29,205279.0,16.704095401867704
465,2020-05-11,Northwest County,719.0,12.0,35.43,205279.0,17.259437156260503
466,2020-05-12,Northwest County,768.0,49.0,37.71,205279.0,18.37012066504611
467,2020-05-13,Northwest County,815.0,47.0,42.43,205279.0,20.669430384988235
468,2020-05-14,Northwest County,859.0,44.0,46.43,205279.0,22.617997944261226
469,2020-05-15,Northwest County,882.0,23.0,29.57,205279.0,14.404785681925576
470,2020-05-16,Northwest County,903.0,21.0,29.29,205279.0,14.268385952776466
471,2020-05-17,Northwest County,916.0,13.0,29.86,205279.0,14.546056829972867
472,2020-05-18,Northwest County,920.0,4.0,28.71,205279.0,13.985843656681883
473,2020-05-19,Northwest County,935.0,15.0,23.86,205279.0,11.623205491063382
474,2020-05-20,Northwest County,954.0,19.0,19.86,205279.0,9.674637931790393
475,2020-05-21,Northwest County,974.0,20.0,16.43,205279.0,8.003741249713805
476,2020-05-22,Northwest County,987.0,13.0,15.0,205279.0,7.307128347273711
477,2020-05-23,Northwest County,1014.0,27.0,15.86,205279.0,7.726070372517404
478,2020-05-24,Northwest County,1029.0,15.0,16.14,205279.0,7.8624701016665135
479,2020-05-25,Northwest County,1061.0,32.0,20.14,205279.0,9.811037660939503
480,2020-05-26,Northwest County,1080.0,19.0,20.71,205279.0,10.088708538135904
481,2020-03-21,Pomona Valley,1.0,0.0,,218783.0,
482,2020-03-22,Pomona Valley,2.0,1.0,,218783.0,
483,2020-03-23,Pomona Valley,2.0,0.0,,218783.0,
484,2020-03-24,Pomona Valley,3.0,1.0,,218783.0,
485,2020-03-25,Pomona Valley,4.0,1.0,,218783.0,
486,2020-03-26,Pomona Valley,6.0,2.0,,218783.0,
487,2020-03-27,Pomona Valley,6.0,0.0,0.71,218783.0,0.3245224720385039
488,2020-03-28,Pomona Valley,6.0,0.0,0.71,218783.0,0.3245224720385039
489,2020-03-29,Pomona Valley,6.0,0.0,0.57,218783.0,0.26053212543936227
490,2020-03-30,Pomona Valley,8.0,2.0,0.86,218783.0,0.39308355768044134
491,2020-03-31,Pomona Valley,14.0,6.0,1.57,218783.0,0.7176060297189453
492,2020-04-01,Pomona Valley,18.0,4.0,2.0,218783.0,0.914147808559166
493,2020-04-02,Pomona Valley,20.0,2.0,2.0,218783.0,0.914147808559166
494,2020-04-03,Pomona Valley,28.0,8.0,3.14,218783.0,1.4352120594378905
495,2020-04-04,Pomona Valley,31.0,3.0,3.57,218783.0,1.6317538382781112
496,2020-04-05,Pomona Valley,36.0,5.0,4.29,218783.0,1.960847049359411
497,2020-04-06,Pomona Valley,43.0,7.0,5.0,218783.0,2.285369521397915
498,2020-04-07,Pomona Valley,48.0,5.0,4.86,218783.0,2.2213791747987734
499,2020-04-08,Pomona Valley,55.0,7.0,5.29,218783.0,2.417920953638994
500,2020-04-09,Pomona Valley,61.0,6.0,5.86,218783.0,2.6784530790783565
501,2020-04-10,Pomona Valley,63.0,2.0,5.0,218783.0,2.285369521397915
502,2020-04-11,Pomona Valley,65.0,2.0,4.86,218783.0,2.2213791747987734
503,2020-04-12,Pomona Valley,68.0,3.0,4.57,218783.0,2.088827742557694
504,2020-04-13,Pomona Valley,70.0,2.0,3.86,218783.0,1.7643052705191902
505,2020-04-14,Pomona Valley,78.0,8.0,4.29,218783.0,1.960847049359411
506,2020-04-15,Pomona Valley,80.0,2.0,3.57,218783.0,1.6317538382781112
507,2020-04-16,Pomona Valley,85.0,5.0,3.43,218783.0,1.5677634916789698
508,2020-04-17,Pomona Valley,93.0,8.0,4.29,218783.0,1.960847049359411
509,2020-04-18,Pomona Valley,97.0,4.0,4.57,218783.0,2.088827742557694
510,2020-04-19,Pomona Valley,98.0,1.0,4.29,218783.0,1.960847049359411
511,2020-04-20,Pomona Valley,110.0,12.0,5.71,218783.0,2.6098919934364186
512,2020-04-21,Pomona Valley,129.0,19.0,7.29,218783.0,3.3320687621981597
513,2020-04-22,Pomona Valley,145.0,16.0,9.29,218783.0,4.246216570757325
514,2020-04-23,Pomona Valley,157.0,12.0,10.29,218783.0,4.7032904750369084
515,2020-04-24,Pomona Valley,164.0,7.0,10.14,218783.0,4.6347293893949715
516,2020-04-25,Pomona Valley,170.0,6.0,10.43,218783.0,4.76728082163605
517,2020-04-26,Pomona Valley,171.0,1.0,10.43,218783.0,4.76728082163605
518,2020-04-27,Pomona Valley,188.0,17.0,11.14,218783.0,5.0918032936745545
519,2020-04-28,Pomona Valley,190.0,2.0,8.71,218783.0,3.9811137062751683
520,2020-04-29,Pomona Valley,210.0,20.0,9.29,218783.0,4.246216570757325
521,2020-04-30,Pomona Valley,212.0,2.0,7.86,218783.0,3.592600887637522
522,2020-05-01,Pomona Valley,218.0,6.0,7.71,218783.0,3.5240398019955848
523,2020-05-03,Pomona Valley,235.0,17.0,9.29,218783.0,4.246216570757325
524,2020-05-04,Pomona Valley,240.0,5.0,9.86,218783.0,4.506748696196688
525,2020-05-05,Pomona Valley,259.0,19.0,10.14,218783.0,4.6347293893949715
526,2020-05-06,Pomona Valley,268.0,9.0,11.14,218783.0,5.0918032936745545
527,2020-05-07,Pomona Valley,280.0,12.0,10.0,218783.0,4.57073904279583
528,2020-05-08,Pomona Valley,288.0,8.0,10.86,218783.0,4.963822600476271
529,2020-05-09,Pomona Valley,305.0,17.0,12.43,218783.0,5.681428630195216
530,2020-05-10,Pomona Valley,311.0,6.0,10.86,218783.0,4.963822600476271
531,2020-05-11,Pomona Valley,319.0,8.0,11.29,218783.0,5.1603643793164915
532,2020-05-12,Pomona Valley,326.0,7.0,9.57,218783.0,4.374197263955609
533,2020-05-13,Pomona Valley,336.0,10.0,9.71,218783.0,4.438187610554751
534,2020-05-14,Pomona Valley,341.0,5.0,8.71,218783.0,3.9811137062751683
535,2020-05-15,Pomona Valley,344.0,3.0,8.0,218783.0,3.656591234236664
536,2020-05-16,Pomona Valley,355.0,11.0,7.14,218783.0,3.2635076765562223
537,2020-05-17,Pomona Valley,357.0,2.0,6.57,218783.0,3.0029755511168603
538,2020-05-18,Pomona Valley,364.0,7.0,6.43,218783.0,2.9389852045177185
539,2020-05-19,Pomona Valley,370.0,6.0,6.29,218783.0,2.874994857918577
540,2020-05-20,Pomona Valley,381.0,11.0,6.43,218783.0,2.9389852045177185
541,2020-05-21,Pomona Valley,390.0,9.0,7.0,218783.0,3.199517329957081
542,2020-05-22,Pomona Valley,401.0,11.0,8.14,218783.0,3.720581580835806
543,2020-05-23,Pomona Valley,417.0,16.0,8.86,218783.0,4.049674791917105
544,2020-05-24,Pomona Valley,426.0,9.0,9.86,218783.0,4.506748696196688
545,2020-05-25,Pomona Valley,442.0,16.0,11.14,218783.0,5.0918032936745545
546,2020-05-26,Pomona Valley,470.0,28.0,14.29,218783.0,6.531586092155241
547,2020-03-18,San Fernando Valley,29.0,0.0,,1435854.0,
548,2020-03-19,San Fernando Valley,38.0,9.0,,1435854.0,
549,2020-03-20,San Fernando Valley,51.0,13.0,,1435854.0,
550,2020-03-21,San Fernando Valley,64.0,13.0,,1435854.0,
551,2020-03-22,San Fernando Valley,66.0,2.0,,1435854.0,
552,2020-03-23,San Fernando Valley,84.0,18.0,,1435854.0,
553,2020-03-24,San Fernando Valley,97.0,13.0,9.71,1435854.0,0.6762525994982778
554,2020-03-25,San Fernando Valley,114.0,17.0,12.14,1435854.0,0.8454898617826047
555,2020-03-26,San Fernando Valley,164.0,50.0,18.0,1435854.0,1.2536093502542738
556,2020-03-27,San Fernando Valley,184.0,20.0,19.0,1435854.0,1.323254314157289
557,2020-03-28,San Fernando Valley,248.0,64.0,26.29,1435854.0,1.8309661010102698
558,2020-03-29,San Fernando Valley,297.0,49.0,33.0,1435854.0,2.298283808799502
559,2020-03-30,San Fernando Valley,341.0,44.0,36.71,1435854.0,2.5566666248796883
560,2020-03-31,San Fernando Valley,402.0,61.0,43.57,1435854.0,3.0344310772543728
561,2020-04-01,San Fernando Valley,479.0,77.0,52.14,1435854.0,3.631288417903213
562,2020-04-02,San Fernando Valley,556.0,77.0,56.0,1435854.0,3.900117978568852
563,2020-04-03,San Fernando Valley,646.0,90.0,66.0,1435854.0,4.596567617599004
564,2020-04-04,San Fernando Valley,786.0,140.0,76.86,1435854.0,5.352911925585749
565,2020-04-05,San Fernando Valley,885.0,99.0,84.0,1435854.0,5.850176967853278
566,2020-04-06,San Fernando Valley,959.0,74.0,88.29,1435854.0,6.148953862997214
567,2020-04-07,San Fernando Valley,1064.0,105.0,94.57,1435854.0,6.5863242363081484
568,2020-04-08,San Fernando Valley,1148.0,84.0,95.57,1435854.0,6.655969200211163
569,2020-04-09,San Fernando Valley,1221.0,73.0,95.0,1435854.0,6.616271570786445
570,2020-04-10,San Fernando Valley,1288.0,67.0,91.71,1435854.0,6.387139639545524
571,2020-04-11,San Fernando Valley,1364.0,76.0,82.57,1435854.0,5.750584669471966
572,2020-04-12,San Fernando Valley,1417.0,53.0,76.0,1435854.0,5.293017256629156
573,2020-04-13,San Fernando Valley,1463.0,46.0,72.0,1435854.0,5.014437401017095
574,2020-04-14,San Fernando Valley,1557.0,94.0,70.43,1435854.0,4.905094807689362
575,2020-04-15,San Fernando Valley,1648.0,91.0,71.43,1435854.0,4.974739771592377
576,2020-04-16,San Fernando Valley,1706.0,58.0,69.29,1435854.0,4.825699548839925
577,2020-04-17,San Fernando Valley,1799.0,93.0,73.0,1435854.0,5.084082364920111
578,2020-04-18,San Fernando Valley,1911.0,112.0,78.14,1435854.0,5.442057479381608
579,2020-04-19,San Fernando Valley,1947.0,36.0,75.71,1435854.0,5.272820217097281
580,2020-04-20,San Fernando Valley,2188.0,241.0,103.57,1435854.0,7.213128911435285
581,2020-04-21,San Fernando Valley,2501.0,313.0,134.86,1435854.0,9.392319831960632
582,2020-04-22,San Fernando Valley,2790.0,289.0,163.14,1435854.0,11.3618794111379
583,2020-04-23,San Fernando Valley,2991.0,201.0,183.57,1435854.0,12.784726023676502
584,2020-04-24,San Fernando Valley,3175.0,184.0,196.57,1435854.0,13.6901105544157
585,2020-04-25,San Fernando Valley,3271.0,96.0,194.29,1435854.0,13.531320036716824
586,2020-04-26,San Fernando Valley,3355.0,84.0,201.14,1435854.0,14.008388039452479
587,2020-04-27,San Fernando Valley,3588.0,233.0,200.0,1435854.0,13.928992780603043
588,2020-04-28,San Fernando Valley,3693.0,105.0,170.29,1435854.0,11.859840903044459
589,2020-04-29,San Fernando Valley,3982.0,289.0,170.29,1435854.0,11.859840903044459
590,2020-04-30,San Fernando Valley,4093.0,111.0,157.43,1435854.0,10.964206667251686
591,2020-05-01,San Fernando Valley,4357.0,264.0,168.86,1435854.0,11.760248604663149
592,2020-05-03,San Fernando Valley,4662.0,305.0,198.71,1435854.0,13.839150777168154
593,2020-05-04,San Fernando Valley,4771.0,109.0,202.29,1435854.0,14.088479747940946
594,2020-05-05,San Fernando Valley,5249.0,478.0,237.29,1435854.0,16.52605348454648
595,2020-05-06,San Fernando Valley,5387.0,138.0,242.0,1435854.0,16.854081264529682
596,2020-05-07,San Fernando Valley,5543.0,156.0,223.0,1435854.0,15.530826950372392
597,2020-05-08,San Fernando Valley,5658.0,115.0,223.57,1435854.0,15.57052457979711
598,2020-05-09,San Fernando Valley,5845.0,187.0,212.57,1435854.0,14.804429976863943
599,2020-05-10,San Fernando Valley,5900.0,55.0,176.86,1435854.0,12.31740831588727
600,2020-05-11,San Fernando Valley,6058.0,158.0,183.86,1435854.0,12.804923063208378
601,2020-05-12,San Fernando Valley,6234.0,176.0,140.71,1435854.0,9.79974287079327
602,2020-05-13,San Fernando Valley,6428.0,194.0,148.71,1435854.0,10.356902582017392
603,2020-05-14,San Fernando Valley,6632.0,204.0,155.57,1435854.0,10.834667034392076
604,2020-05-15,San Fernando Valley,6816.0,184.0,165.43,1435854.0,11.521366378475808
605,2020-05-16,San Fernando Valley,7014.0,198.0,167.0,1435854.0,11.630708971803541
606,2020-05-17,San Fernando Valley,7139.0,125.0,177.0,1435854.0,12.327158610833692
607,2020-05-18,San Fernando Valley,7250.0,111.0,170.29,1435854.0,11.859840903044459
608,2020-05-19,San Fernando Valley,7395.0,145.0,165.86,1435854.0,11.551313712954103
609,2020-05-20,San Fernando Valley,7540.0,145.0,158.86,1435854.0,11.063798965632998
610,2020-05-21,San Fernando Valley,7689.0,149.0,151.0,1435854.0,10.516389549355297
611,2020-05-22,San Fernando Valley,7853.0,164.0,148.14,1435854.0,10.317204952592672
612,2020-05-23,San Fernando Valley,8078.0,225.0,152.0,1435854.0,10.586034513258312
613,2020-05-24,San Fernando Valley,8226.0,148.0,155.29,1435854.0,10.815166444499232
614,2020-05-25,San Fernando Valley,8370.0,144.0,160.0,1435854.0,11.143194224482434
615,2020-05-26,San Fernando Valley,8567.0,197.0,167.43,1435854.0,11.660656306281837
616,2020-03-18,San Gabriel Valley,10.0,0.0,,1433429.0,
617,2020-03-19,San Gabriel Valley,15.0,5.0,,1433429.0,
618,2020-03-20,San Gabriel Valley,19.0,4.0,,1433429.0,
619,2020-03-21,San Gabriel Valley,20.0,1.0,,1433429.0,
620,2020-03-22,San Gabriel Valley,23.0,3.0,,1433429.0,
621,2020-03-23,San Gabriel Valley,27.0,4.0,,1433429.0,
622,2020-03-24,San Gabriel Valley,34.0,7.0,3.43,1433429.0,0.23928635460842498
623,2020-03-25,San Gabriel Valley,43.0,9.0,4.71,1433429.0,0.3285827201765836
624,2020-03-26,San Gabriel Valley,65.0,22.0,7.14,1433429.0,0.49810628918488464
625,2020-03-27,San Gabriel Valley,58.0,-7.0,5.57,1433429.0,0.38857871579269015
626,2020-03-28,San Gabriel Valley,73.0,15.0,7.57,1433429.0,0.528104286992938
627,2020-03-29,San Gabriel Valley,93.0,20.0,10.0,1433429.0,0.697627856001239
628,2020-03-30,San Gabriel Valley,98.0,5.0,10.14,1433429.0,0.7073946459852564
629,2020-03-31,San Gabriel Valley,122.0,24.0,12.57,1433429.0,0.8769182149935575
630,2020-04-01,San Gabriel Valley,159.0,37.0,16.57,1433429.0,1.155969357394053
631,2020-04-02,San Gabriel Valley,186.0,27.0,17.29,1433429.0,1.2061985630261423
632,2020-04-03,San Gabriel Valley,211.0,25.0,21.86,1433429.0,1.5250144932187084
633,2020-04-04,San Gabriel Valley,261.0,50.0,26.86,1433429.0,1.873828421219328
634,2020-04-05,San Gabriel Valley,313.0,52.0,31.43,1433429.0,2.1926443514118943
635,2020-04-06,San Gabriel Valley,365.0,52.0,38.14,1433429.0,2.660752642788726
636,2020-04-07,San Gabriel Valley,400.0,35.0,39.71,1433429.0,2.7702802161809204
637,2020-04-08,San Gabriel Valley,419.0,19.0,37.14,1433429.0,2.590989857188602
638,2020-04-09,San Gabriel Valley,470.0,51.0,40.57,1433429.0,2.8302762117970266
639,2020-04-10,San Gabriel Valley,518.0,48.0,43.86,1433429.0,3.0597957764214345
640,2020-04-11,San Gabriel Valley,572.0,54.0,44.43,1433429.0,3.099560564213505
641,2020-04-12,San Gabriel Valley,594.0,22.0,40.14,1433429.0,2.8002782139889733
642,2020-04-13,San Gabriel Valley,615.0,21.0,35.71,1433429.0,2.4912290737804246
643,2020-04-14,San Gabriel Valley,657.0,42.0,36.71,1433429.0,2.5609918593805485
644,2020-04-15,San Gabriel Valley,692.0,35.0,39.0,1433429.0,2.720748638404832
645,2020-04-16,San Gabriel Valley,718.0,26.0,35.43,1433429.0,2.4716954938123896
646,2020-04-17,San Gabriel Valley,772.0,54.0,36.29,1433429.0,2.5316914894284963
647,2020-04-18,San Gabriel Valley,816.0,44.0,34.86,1433429.0,2.431930706020319
648,2020-04-19,San Gabriel Valley,843.0,27.0,35.57,1433429.0,2.4814622837964073
649,2020-04-20,San Gabriel Valley,911.0,68.0,42.29,1433429.0,2.95026820302924
650,2020-04-21,San Gabriel Valley,1033.0,122.0,53.71,1433429.0,3.7469592145826547
651,2020-04-22,San Gabriel Valley,1169.0,136.0,68.14,1433429.0,4.753636210792442
652,2020-04-23,San Gabriel Valley,1265.0,96.0,78.14,1433429.0,5.451264066793682
653,2020-04-24,San Gabriel Valley,1341.0,76.0,81.29,1433429.0,5.6710168414340725
654,2020-04-25,San Gabriel Valley,1404.0,63.0,84.0,1433429.0,5.860073990410408
655,2020-04-26,San Gabriel Valley,1438.0,34.0,85.0,1433429.0,5.929836776010531
656,2020-04-27,San Gabriel Valley,1500.0,62.0,84.14,1433429.0,5.8698407803944255
657,2020-04-28,San Gabriel Valley,1564.0,64.0,75.86,1433429.0,5.292204915625399
658,2020-04-29,San Gabriel Valley,1652.0,88.0,69.0,1433429.0,4.813632206408549
659,2020-04-30,San Gabriel Valley,1705.0,53.0,62.86,1433429.0,4.385288702823789
660,2020-05-01,San Gabriel Valley,1769.0,64.0,61.14,1433429.0,4.265296711591575
661,2020-05-03,San Gabriel Valley,1886.0,117.0,68.86,1433429.0,4.803865416424532
662,2020-05-04,San Gabriel Valley,1930.0,44.0,70.29,1433429.0,4.9036261998327095
663,2020-05-05,San Gabriel Valley,2045.0,115.0,77.86,1433429.0,5.431730486825647
664,2020-05-06,San Gabriel Valley,2122.0,77.0,79.71,1433429.0,5.560791640185876
665,2020-05-07,San Gabriel Valley,2227.0,105.0,82.14,1433429.0,5.730315209194178
666,2020-05-08,San Gabriel Valley,2288.0,61.0,83.29,1433429.0,5.81054241263432
667,2020-05-09,San Gabriel Valley,2390.0,102.0,88.71,1433429.0,6.188656710586991
668,2020-05-10,San Gabriel Valley,2434.0,44.0,78.29,1433429.0,5.461728484633701
669,2020-05-11,San Gabriel Valley,2508.0,74.0,82.57,1433429.0,5.7603132070022305
670,2020-05-12,San Gabriel Valley,2631.0,123.0,83.71,1433429.0,5.839842782586372
671,2020-05-13,San Gabriel Valley,2784.0,153.0,94.57,1433429.0,6.597466634203717
672,2020-05-14,San Gabriel Valley,2865.0,81.0,91.14,1433429.0,6.358180279595293
673,2020-05-15,San Gabriel Valley,2935.0,70.0,92.43,1433429.0,6.448174273019453
674,2020-05-16,San Gabriel Valley,3031.0,96.0,91.57,1433429.0,6.3881782774033455
675,2020-05-17,San Gabriel Valley,3079.0,48.0,92.14,1433429.0,6.427943065195416
676,2020-05-18,San Gabriel Valley,3110.0,31.0,86.0,1433429.0,5.999599561610656
677,2020-05-19,San Gabriel Valley,3244.0,134.0,87.57,1433429.0,6.10912713500285
678,2020-05-20,San Gabriel Valley,3418.0,174.0,90.57,1433429.0,6.318415491803221
679,2020-05-21,San Gabriel Valley,3536.0,118.0,95.86,1433429.0,6.687460627627877
680,2020-05-22,San Gabriel Valley,3666.0,130.0,104.43,1433429.0,7.28532770022094
681,2020-05-23,San Gabriel Valley,3792.0,126.0,108.71,1433429.0,7.583912422589469
682,2020-05-24,San Gabriel Valley,3880.0,88.0,114.43,1433429.0,7.982955556222179
683,2020-05-25,San Gabriel Valley,3967.0,87.0,122.43,1433429.0,8.54105784102317
684,2020-05-26,San Gabriel Valley,4187.0,220.0,134.71,1433429.0,9.39774484819269
685,2020-03-19,Santa Monica Mountains,1.0,0.0,,82860.0,
686,2020-03-20,Santa Monica Mountains,1.0,0.0,,82860.0,
687,2020-03-21,Santa Monica Mountains,2.0,1.0,,82860.0,
688,2020-03-22,Santa Monica Mountains,3.0,1.0,,82860.0,
689,2020-03-23,Santa Monica Mountains,5.0,2.0,,82860.0,
690,2020-03-24,Santa Monica Mountains,8.0,3.0,,82860.0,
691,2020-03-25,Santa Monica Mountains,8.0,0.0,1.0,82860.0,1.2068549360366885
692,2020-03-26,Santa Monica Mountains,11.0,3.0,1.43,82860.0,1.7258025585324643
693,2020-03-27,Santa Monica Mountains,14.0,3.0,1.86,82860.0,2.2447501810282406
694,2020-03-28,Santa Monica Mountains,21.0,7.0,2.71,82860.0,3.2705768766594256
695,2020-03-29,Santa Monica Mountains,24.0,3.0,3.0,82860.0,3.620564808110065
696,2020-03-30,Santa Monica Mountains,27.0,3.0,3.14,82860.0,3.7895244991552017
697,2020-03-31,Santa Monica Mountains,34.0,7.0,3.71,82860.0,4.477431812696114
698,2020-04-01,Santa Monica Mountains,36.0,2.0,4.0,82860.0,4.827419744146754
699,2020-04-02,Santa Monica Mountains,52.0,16.0,5.86,82860.0,7.072169925174994
700,2020-04-03,Santa Monica Mountains,62.0,10.0,6.86,82860.0,8.279024861211683
701,2020-04-04,Santa Monica Mountains,68.0,6.0,6.71,82860.0,8.097996620806178
