,neighborhood,current_cases,cases_per_100k,ds,ds_3_days_ago,new_cases_last_3_days,lat,long,region
20,Baldwin Park,393.0,511.93,2020-06-05,2020-06-02,26.0,34.0853,-117.9609,San Gabriel Valley
21,Bassett,119.0,803.13,2020-06-05,2020-06-02,23.0,34.0758,-118.3678,Central L.A.
22,Bel Air,38.0,450.82,2020-06-05,2020-06-02,2.0,34.0833,-118.4487,Westside
23,Bell,400.0,1100.96,2020-06-05,2020-06-02,50.0,33.9761,-118.1851,Southeast
24,Bell Gardens,358.0,831.19,2020-06-05,2020-06-02,23.0,33.9653,-118.1515,Southeast
25,Bellflower,446.0,573.74,2020-06-05,2020-06-02,19.0,33.88221,-118.118,Southeast
26,Beverly Crest,37.0,295.41,2020-06-05,2020-06-02,0.0,34.1024,-118.4163,Westside
27,Beverly Hills,144.0,417.15,2020-06-05,2020-06-02,5.0,34.0736,-118.4004,Westside
28,Beverlywood,37.0,280.88,2020-06-05,2020-06-02,0.0,34.0409,-118.3919,Westside
29,Bouquet Canyon,1.0,93.2,2020-06-05,2020-06-02,0.0,,,
30,Boyle Heights,888.0,1022.05,2020-06-05,2020-06-02,61.0,34.0339,-118.2054,Eastside
31,Bradbury,4.0,374.18,2020-06-05,2020-06-02,0.0,,,
32,Brentwood,85.0,274.59,2020-06-05,2020-06-02,3.0,34.0519,-118.4731,Westside
33,Brookside,0.0,0.0,2020-06-05,2020-06-02,0.0,,,
34,Burbank,408.0,380.67,2020-06-05,2020-06-02,3.0,34.1808,-118.309,San Fernando Valley
35,Cadillac-Corning,34.0,477.46,2020-06-05,2020-06-02,3.0,34.040282,-118.38025,Central L.A.
36,Calabasas,87.0,357.69,2020-06-05,2020-06-02,3.0,34.1383,-118.6608,Santa Monica Mountains
37,Canoga Park,548.0,839.35,2020-06-05,2020-06-02,21.0,34.2011,-118.5981,San Fernando Valley
38,Canyon Country,36.0,465.84,2020-06-05,2020-06-02,-4.0,34.4245,-118.4711,Northwest County
39,Carson,458.0,488.03,2020-06-05,2020-06-02,23.0,33.8374,-118.2559,Harbor
40,Carthay,89.0,619.65,2020-06-05,2020-06-02,7.0,34.0573,-118.3679,Central L.A.
41,Castaic,1045.0,3843.18,2020-06-05,2020-06-02,290.0,34.4889,-118.6229,Northwest County
42,Central,514.0,1318.22,2020-06-05,2020-06-02,46.0,34.0833,-118.4487,Westside
43,Century City,36.0,281.43,2020-06-05,2020-06-02,1.0,34.0556,-118.4179,Westside
44,Century Palms/Cove,352.0,1042.47,2020-06-05,2020-06-02,31.0,33.9461,-118.2732,South L.A.
45,Cerritos,135.0,269.64,2020-06-05,2020-06-02,6.0,33.8584,-118.0648,Southeast
46,Charter Oak,0.0,0.0,2020-06-05,2020-06-02,0.0,,,
47,Chatsworth,210.0,566.63,2020-06-05,2020-06-02,6.0,34.2506,-118.6148,San Fernando Valley
48,Cheviot Hills,22.0,239.89,2020-06-05,2020-06-02,0.0,34.0458,-118.4079,Westside
49,Chinatown,26.0,324.15,2020-06-05,2020-06-02,1.0,34.0623,-118.2383,Central L.A.
50,Claremont,58.0,158.97,2020-06-05,2020-06-02,9.0,34.1261,-117.7158,Pomona Valley
51,Cloverdale/Cochran,80.0,549.71,2020-06-05,2020-06-02,3.0,34.0626,-118.3465,Central L.A.
52,Commerce,85.0,650.39,2020-06-05,2020-06-02,6.0,34.0006,-118.1598,Southeast
53,Compton,725.0,725.7,2020-06-05,2020-06-02,73.0,33.8958,-118.2201,Southeast
54,Country Club Park,105.0,692.93,2020-06-05,2020-06-02,3.0,34.0503,-118.3212,Central L.A.
55,Covina,266.0,414.02,2020-06-05,2020-06-02,23.0,34.09,-117.8903,San Gabriel Valley
56,Covina (Charter Oak),50.0,380.4,2020-06-05,2020-06-02,4.0,34.0994,-117.8464,San Gabriel Valley
57,Crenshaw District,82.0,592.96,2020-06-05,2020-06-02,7.0,34.0158,-118.3453,South L.A.
58,Crestview,92.0,809.29,2020-06-05,2020-06-02,2.0,34.0458,-118.3816,Westside
59,Cudahy,286.0,1174.68,2020-06-05,2020-06-02,21.0,33.9609,-118.1858,Southeast
60,Culver City,162.0,406.37,2020-06-05,2020-06-02,1.0,34.0211,-118.3965,Westside
61,Del Aire,16.0,364.22,2020-06-05,2020-06-02,0.0,33.9161,-118.3695,South Bay
62,Del Rey,85.0,314.47,2020-06-05,2020-06-02,2.0,33.9878,-118.4229,Westside
63,Del Sur,2.0,82.82,2020-06-05,2020-06-02,0.0,,,
64,Desert View Highlands,6.0,240.67,2020-06-05,2020-06-02,0.0,,,
65,Diamond Bar,76.0,132.14,2020-06-05,2020-06-02,6.0,34.0286,-117.8103,San Gabriel Valley
66,Downey,829.0,725.52,2020-06-05,2020-06-02,63.0,33.9451,-118.1281,Southeast
67,Downtown,163.0,592.58,2020-06-05,2020-06-02,5.0,34.0422,-118.2488,Central L.A.
68,Duarte,152.0,613.19,2020-06-05,2020-06-02,7.0,34.1607,-117.9504,San Gabriel Valley
69,Eagle Rock,193.0,487.51,2020-06-05,2020-06-02,9.0,34.1322,-118.2117,Northeast L.A.
70,East Covina,0.0,0.0,2020-06-05,2020-06-02,0.0,,,
71,East Hollywood,237.0,809.23,2020-06-05,2020-06-02,7.0,34.0948,-118.291,Central L.A.
72,East La Mirada,18.0,340.14,2020-06-05,2020-06-02,2.0,,,
73,East Lancaster,0.0,0.0,2020-06-05,2020-06-02,0.0,,,
74,East Los Angeles,1240.0,989.87,2020-06-05,2020-06-02,123.0,34.0316,-118.1724,Eastside
75,East Pasadena,4.0,62.47,2020-06-05,2020-06-02,0.0,,,
76,East Rancho Dominguez,72.0,470.34,2020-06-05,2020-06-02,9.0,33.898070000000004,-118.19535,Southeast
77,East Whittier,12.0,226.16,2020-06-05,2020-06-02,2.0,,,
78,Echo Park,50.0,350.73,2020-06-05,2020-06-02,0.0,34.0782,-118.2606,Central L.A.
79,El Camino Village,44.0,500.51,2020-06-05,2020-06-02,3.0,33.8895,-118.3309,South Bay
80,El Monte,663.0,565.37,2020-06-05,2020-06-02,83.0,34.0733,-118.0275,San Gabriel Valley
81,El Segundo,37.0,220.42,2020-06-05,2020-06-02,1.0,33.9192,-118.4165,South Bay
82,El Sereno,201.0,480.77,2020-06-05,2020-06-02,15.0,34.0875,-118.1715,Eastside
83,Elizabeth Lake,3.0,180.61,2020-06-05,2020-06-02,0.0,,,
84,Elysian Park,16.0,280.11,2020-06-05,2020-06-02,0.0,34.0838,-118.2366,Central L.A.
85,Elysian Valley,62.0,609.58,2020-06-05,2020-06-02,-1.0,34.0967,-118.2427,Central L.A.
86,Encino,143.0,316.57,2020-06-05,2020-06-02,10.0,34.1517,-118.5214,San Fernando Valley
87,Exposition,12.0,360.79,2020-06-05,2020-06-02,-1.0,,,
88,Exposition Park,286.0,636.73,2020-06-05,2020-06-02,7.0,34.0147,-118.2872,South L.A.
89,Faircrest Heights,5.0,138.89,2020-06-05,2020-06-02,1.0,,,
90,Figueroa Park Square,42.0,481.6,2020-06-05,2020-06-02,2.0,33.9602,-118.28399999999999,South L.A.
91,Florence-Firestone,1189.0,1083.38,2020-06-05,2020-06-02,96.0,33.9632,-118.2426,South L.A.
92,Franklin Canyon,0.0,0.0,2020-06-05,2020-06-02,0.0,,,
93,Gardena,304.0,495.84,2020-06-05,2020-06-02,15.0,33.8938,-118.30799999999999,South Bay
94,Glassell Park,195.0,617.01,2020-06-05,2020-06-02,6.0,34.1161,-118.229,Northeast L.A.
95,Glendale,1040.0,503.65,2020-06-05,2020-06-02,50.0,34.1425,-118.2551,Verdugos
96,Glendora,165.0,454.55,2020-06-05,2020-06-02,12.0,34.1361,-117.8653,San Gabriel Valley
97,Gramercy Place,74.0,687.48,2020-06-05,2020-06-02,0.0,34.0468,-118.3127,Central L.A.
98,Granada Hills,383.0,658.18,2020-06-05,2020-06-02,39.0,34.2794,-118.5022,San Fernando Valley
99,Green Meadows,203.0,943.97,2020-06-05,2020-06-02,10.0,33.9556,-118.2694,South L.A.
100,Hacienda Heights,171.0,305.76,2020-06-05,2020-06-02,14.0,33.9931,-117.9687,San Gabriel Valley
101,Hancock Park,83.0,487.12,2020-06-05,2020-06-02,1.0,34.0745,-118.3304,Central L.A.
102,Harbor City,113.0,388.72,2020-06-05,2020-06-02,7.0,33.79,-118.2978,Harbor
103,Harbor Gateway,165.0,378.44,2020-06-05,2020-06-02,11.0,33.8501,-118.2991,Harbor
104,Harbor Pines,9.0,373.6,2020-06-05,2020-06-02,0.0,,,
105,Harvard Heights,152.0,842.81,2020-06-05,2020-06-02,12.0,34.044000000000004,-118.3042,Central L.A.
106,Harvard Park,361.0,951.63,2020-06-05,2020-06-02,23.0,33.9841,-118.3042,South L.A.
107,Hawaiian Gardens,84.0,572.36,2020-06-05,2020-06-02,9.0,33.8314,-118.0728,Harbor
108,Hawthorne,442.0,491.06,2020-06-05,2020-06-02,18.0,33.9194,-118.354,South Bay
109,Hermosa Beach,36.0,183.02,2020-06-05,2020-06-02,6.0,33.8621,-118.4,South Bay
110,Hi Vista,1.0,91.07,2020-06-05,2020-06-02,0.0,,,
111,Hidden Hills,3.0,158.73,2020-06-05,2020-06-02,0.0,,,
112,Highland Park,228.0,471.16,2020-06-05,2020-06-02,16.0,34.1145,-118.1842,Northeast L.A.
113,Historic Filipinotown,149.0,1074.26,2020-06-05,2020-06-02,6.0,34.0703,-118.26799999999999,Central L.A.
114,Hollywood,294.0,430.74,2020-06-05,2020-06-02,9.0,34.1016,-118.3337,Central L.A.
115,Hollywood Hills,87.0,295.58,2020-06-05,2020-06-02,2.0,34.1341,-118.3215,Central L.A.
116,Huntington Park,598.0,1005.31,2020-06-05,2020-06-02,61.0,33.9849,-118.2278,Southeast
117,Hyde Park,176.0,616.66,2020-06-05,2020-06-02,13.0,33.9819,-118.3309,South L.A.
118,Industry,12.0,2746.0,2020-06-05,2020-06-02,0.0,,,
119,Inglewood,667.0,587.24,2020-06-05,2020-06-02,24.0,33.961,-118.3554,South Bay
120,Irwindale,4.0,274.16,2020-06-05,2020-06-02,0.0,,,
121,Jefferson Park,45.0,557.41,2020-06-05,2020-06-02,2.0,34.0272,-118.3176,South L.A.
122,Kagel/Lopez Canyons,8.0,566.57,2020-06-05,2020-06-02,0.0,,,
123,Koreatown,322.0,622.91,2020-06-05,2020-06-02,24.0,34.0578,-118.3009,Central L.A.
124,La Canada Flintridge,52.0,251.29,2020-06-05,2020-06-02,1.0,34.2091,-118.2001,Verdugos
125,La Crescenta-Montrose,33.0,166.66,2020-06-05,2020-06-02,1.0,34.2288,-118.2351,Verdugos
126,La Habra Heights,10.0,183.32,2020-06-05,2020-06-02,1.0,,,
127,La Mirada,205.0,413.31,2020-06-05,2020-06-02,15.0,33.919000000000004,-118.0105,Southeast
128,La Puente,149.0,366.12,2020-06-05,2020-06-02,10.0,34.02,-117.9495,San Gabriel Valley
129,La Rambla,13.0,626.51,2020-06-05,2020-06-02,2.0,33.744119,-118.301353,Harbor
130,La Verne,39.0,245.1,2020-06-05,2020-06-02,2.0,34.1202,-117.7704,Pomona Valley
131,Ladera Heights,20.0,282.85,2020-06-05,2020-06-02,0.0,33.9878,-118.3704,Westside
132,Lafayette Square,21.0,460.63,2020-06-05,2020-06-02,3.0,34.0431,-118.3319,Central L.A.
133,Lake Balboa,219.0,518.88,2020-06-05,2020-06-02,5.0,34.1839,-118.4954,San Fernando Valley
134,Lake Hughes,1.0,149.7,2020-06-05,2020-06-02,0.0,,,
135,Lake Los Angeles,32.0,246.27,2020-06-05,2020-06-02,0.0,34.6125,-117.8281,Antelope Valley
136,Lake Manor,4.0,243.46,2020-06-05,2020-06-02,0.0,,,
137,Lakeview Terrace,121.0,921.34,2020-06-05,2020-06-02,6.0,34.2764,-118.3612,San Fernando Valley
138,Lakewood,214.0,266.3,2020-06-05,2020-06-02,12.0,33.8536,-118.134,Harbor
139,Lancaster,662.0,409.73,2020-06-05,2020-06-02,35.0,34.6868,-118.1542,Antelope Valley
140,Lawndale,135.0,401.62,2020-06-05,2020-06-02,4.0,33.8881,-118.3535,South Bay
141,Leimert Park,62.0,406.96,2020-06-05,2020-06-02,1.0,34.0118,-118.3234,South L.A.
142,Lennox,124.0,550.08,2020-06-05,2020-06-02,21.0,33.9397,-118.3529,South Bay
143,Leona Valley,3.0,171.33,2020-06-05,2020-06-02,0.0,,,
144,Lincoln Heights,302.0,926.47,2020-06-05,2020-06-02,9.0,34.0706,-118.2051,Eastside
145,Little Armenia,213.0,2654.21,2020-06-05,2020-06-02,8.0,34.0981,-118.3005,Central L.A.
146,Little Bangladesh,161.0,568.04,2020-06-05,2020-06-02,14.0,34.0691,-118.2956,Central L.A.
147,Little Tokyo,23.0,734.12,2020-06-05,2020-06-02,1.0,34.0523,-118.2395,Central L.A.
148,Littlerock,16.0,397.91,2020-06-05,2020-06-02,2.0,,,
149,Littlerock/Juniper Hills,2.0,154.2,2020-06-05,2020-06-02,0.0,,,
150,Littlerock/Pearblossom,21.0,588.4,2020-06-05,2020-06-02,1.0,34.5211,-117.9837,Antelope Valley
151,Llano,1.0,114.03,2020-06-05,2020-06-02,0.0,,,
152,Lomita,53.0,255.68,2020-06-05,2020-06-02,1.0,33.7922,-118.3151,South Bay
153,Longwood,28.0,650.56,2020-06-05,2020-06-02,3.0,34.055296000000006,-118.33941499999999,Central L.A.
154,Los Feliz,56.0,259.16,2020-06-05,2020-06-02,2.0,34.1124,-118.2851,Central L.A.
155,Lynwood,719.0,997.96,2020-06-05,2020-06-02,61.0,33.9293,-118.2139,Southeast
156,Malibu,39.0,300.9,2020-06-05,2020-06-02,1.0,34.0259,-118.7798,Santa Monica Mountains
157,Manchester Square,27.0,316.31,2020-06-05,2020-06-02,1.0,33.8993,-118.2977,South Bay
158,Mandeville Canyon,2.0,64.02,2020-06-05,2020-06-02,0.0,,,
159,Manhattan Beach,82.0,227.78,2020-06-05,2020-06-02,2.0,33.8812,-118.4072,South Bay
160,Mar Vista,88.0,207.2,2020-06-05,2020-06-02,4.0,34.0037,-118.469,Westside
161,Marina Peninsula,15.0,344.04,2020-06-05,2020-06-02,1.0,33.9797,-118.4657,Westside
162,Marina del Rey,15.0,159.39,2020-06-05,2020-06-02,0.0,33.9803,-118.4517,Westside
163,Maywood,343.0,1222.86,2020-06-05,2020-06-02,31.0,33.9885,-118.1874,Southeast
164,Melrose,601.0,773.53,2020-06-05,2020-06-02,16.0,34.0837,-118.3366,Central L.A.
165,Mid-city,124.0,825.02,2020-06-05,2020-06-02,6.0,34.0429,-118.3344,Central L.A.
166,Miracle Mile,44.0,244.65,2020-06-05,2020-06-02,1.0,34.0597,-118.35,Central L.A.
167,Mission Hills,175.0,725.42,2020-06-05,2020-06-02,10.0,34.2723,-118.4689,San Fernando Valley
168,Monrovia,192.0,566.86,2020-06-05,2020-06-02,7.0,34.1481,-117.999,San Gabriel Valley
169,Montebello,454.0,705.24,2020-06-05,2020-06-02,28.0,34.0095,-118.1054,Southeast
170,Monterey Park,179.0,287.49,2020-06-05,2020-06-02,10.0,34.0625,-118.1228,San Gabriel Valley
171,Mt. Washington,113.0,468.01,2020-06-05,2020-06-02,4.0,34.1003,-118.2097,Northeast L.A.
172,Newhall,1.0,454.55,2020-06-05,2020-06-02,0.0,,,
173,North Hills,520.0,844.5,2020-06-05,2020-06-02,19.0,34.2362,-118.4851,San Fernando Valley
174,North Hollywood,780.0,515.12,2020-06-05,2020-06-02,29.0,34.187,-118.3813,San Fernando Valley
175,North Lancaster,6.0,500.83,2020-06-05,2020-06-02,0.0,,,
176,North Whittier,15.0,179.43,2020-06-05,2020-06-02,3.0,34.0396,-117.9991,San Gabriel Valley
177,Northeast San Gabriel,63.0,262.11,2020-06-05,2020-06-02,3.0,34.0961,-118.1058,San Gabriel Valley
178,Northridge,383.0,548.73,2020-06-05,2020-06-02,17.0,34.2379,-118.5302,San Fernando Valley
179,Norwalk,578.0,537.06,2020-06-05,2020-06-02,73.0,33.9022,-118.0817,Southeast
180,Pacific Palisades,61.0,286.51,2020-06-05,2020-06-02,4.0,34.0481,-118.5265,Westside
181,Pacoima,849.0,1102.9,2020-06-05,2020-06-02,33.0,34.2625,-118.427,San Fernando Valley
182,Palisades Highlands,4.0,104.0,2020-06-05,2020-06-02,0.0,,,
183,Palmdale,805.0,503.87,2020-06-05,2020-06-02,25.0,34.5794,-118.1093,Antelope Valley
184,Palms,196.0,446.7,2020-06-05,2020-06-02,3.0,34.0237,-118.4151,Westside
185,Palos Verdes Estates,43.0,318.0,2020-06-05,2020-06-02,1.0,33.7871,-118.3976,South Bay
186,Palos Verdes Peninsula,0.0,0.0,2020-06-05,2020-06-02,0.0,,,
187,Panorama City,869.0,1154.82,2020-06-05,2020-06-02,38.0,34.2247,-118.4498,San Fernando Valley
188,Paramount,416.0,742.55,2020-06-05,2020-06-02,47.0,33.8895,-118.1598,Southeast
189,Park La Brea,21.0,154.64,2020-06-05,2020-06-02,0.0,34.0702,-118.3497,Central L.A.
190,Pearblossom/Llano,3.0,153.37,2020-06-05,2020-06-02,0.0,,,
191,Pellissier Village,1.0,161.55,2020-06-05,2020-06-02,0.0,,,
192,Pico Rivera,595.0,925.58,2020-06-05,2020-06-02,48.0,33.9831,-118.0967,Southeast
193,Pico-Union,637.0,1522.39,2020-06-05,2020-06-02,42.0,34.0446,-118.277,Central L.A.
194,Placerita Canyon,0.0,0.0,2020-06-05,2020-06-02,0.0,,,
195,Playa Del Rey,3.0,93.87,2020-06-05,2020-06-02,0.0,,,
196,Playa Vista,32.0,292.32,2020-06-05,2020-06-02,3.0,33.9728,-118.4276,Westside
197,Pomona,621.0,396.33,2020-06-05,2020-06-02,80.0,34.0551,-117.75,Pomona Valley
198,Porter Ranch,95.0,266.94,2020-06-05,2020-06-02,2.0,39.4346,-121.0205,
199,Quartz Hill,46.0,356.42,2020-06-05,2020-06-02,0.0,34.6453,-118.2181,Antelope Valley
200,Rancho Dominguez,20.0,751.6,2020-06-05,2020-06-02,2.0,33.8508,-118.2249,Harbor
201,Rancho Palos Verdes,96.0,224.58,2020-06-05,2020-06-02,0.0,33.7445,-118.387,South Bay
202,Rancho Park,19.0,289.63,2020-06-05,2020-06-02,1.0,34.0454,-118.4207,Westside
203,Redondo Beach,147.0,213.98,2020-06-05,2020-06-02,4.0,33.8492,-118.3884,South Bay
204,Regent Square,4.0,143.88,2020-06-05,2020-06-02,0.0,,,
205,Reseda,682.0,890.14,2020-06-05,2020-06-02,33.0,34.2011,-118.536,San Fernando Valley
206,Reseda Ranch,30.0,647.11,2020-06-05,2020-06-02,0.0,34.216,-118.5356,San Fernando Valley
207,Reynier Village,12.0,283.82,2020-06-05,2020-06-02,0.0,34.0368,-118.3856,Central L.A.
208,Rolling Hills,2.0,103.09,2020-06-05,2020-06-02,0.0,,,
209,Rolling Hills Estates,14.0,172.56,2020-06-05,2020-06-02,0.0,33.7878,-118.3581,South Bay
210,Roosevelt,0.0,0.0,2020-06-05,2020-06-02,0.0,,,
211,Rosemead,138.0,249.32,2020-06-05,2020-06-02,13.0,34.0806,-118.0728,San Gabriel Valley
212,Rosewood,8.0,622.08,2020-06-05,2020-06-02,1.0,,,
213,Rosewood/East Gardena,0.0,0.0,2020-06-05,2020-06-02,0.0,,,
214,Rosewood/West Rancho Dominguez,28.0,833.09,2020-06-05,2020-06-02,0.0,34.0057,-118.4304,Westside
215,Rowland Heights,160.0,313.59,2020-06-05,2020-06-02,16.0,33.9761,-117.9053,San Gabriel Valley
216,San Clemente Island,0.0,0.0,2020-06-05,2020-06-02,0.0,,,
217,San Dimas,71.0,205.7,2020-06-05,2020-06-02,8.0,34.1067,-117.8067,San Gabriel Valley
218,San Fernando,206.0,836.99,2020-06-05,2020-06-02,11.0,34.2819,-118.439,San Fernando Valley
219,San Francisquito Canyon/Bouquet Canyon,0.0,0.0,2020-06-05,2020-06-02,0.0,,,
220,San Gabriel,153.0,373.59,2020-06-05,2020-06-02,12.0,34.0968,-118.1057,San Gabriel Valley
221,San Jose Hills,84.0,415.41,2020-06-05,2020-06-02,13.0,34.0592,-117.8426,San Gabriel Valley
222,San Marino,23.0,173.23,2020-06-05,2020-06-02,0.0,34.1214,-118.1065,San Gabriel Valley
223,San Pasqual,1.0,49.14,2020-06-05,2020-06-02,0.0,,,
224,San Pedro,937.0,1200.7,2020-06-05,2020-06-02,13.0,33.7361,-118.2922,Harbor
225,Sand Canyon,0.0,0.0,2020-06-05,2020-06-02,0.0,,,
226,Santa Catalina Island,2.0,749.06,2020-06-05,2020-06-02,0.0,,,
227,Santa Clarita,822.0,372.92,2020-06-05,2020-06-02,37.0,34.3917,-118.5426,Northwest County
228,Santa Fe Springs,81.0,441.08,2020-06-05,2020-06-02,8.0,33.9472,-118.0853,Southeast
229,Santa Monica,300.0,324.51,2020-06-05,2020-06-02,16.0,34.0242,-118.4965,Westside
230,Santa Monica Mountains,26.0,139.63,2020-06-05,2020-06-02,1.0,34.1203,-118.9318,
231,Saugus,4.0,2580.65,2020-06-05,2020-06-02,0.0,,,
232,Saugus/Canyon Country,0.0,0.0,2020-06-05,2020-06-02,0.0,,,
233,Shadow Hills,11.0,247.64,2020-06-05,2020-06-02,-1.0,34.2575,-118.355,San Fernando Valley
234,Sherman Oaks,251.0,287.67,2020-06-05,2020-06-02,9.0,34.15,-118.4489,San Fernando Valley
235,Sierra Madre,12.0,109.2,2020-06-05,2020-06-02,0.0,34.1617,-118.0528,San Gabriel Valley
236,Signal Hill,37.0,313.64,2020-06-05,2020-06-02,0.0,33.8045,-118.1678,Harbor
237,Silverlake,204.0,462.76,2020-06-05,2020-06-02,11.0,34.0869,-118.2702,Central L.A.
238,South Antelope Valley,1.0,219.78,2020-06-05,2020-06-02,0.0,,,
239,South Carthay,37.0,349.22,2020-06-05,2020-06-02,1.0,34.0561,-118.3734,Central L.A.
240,South El Monte,114.0,502.75,2020-06-05,2020-06-02,11.0,34.0493,-118.0469,San Gabriel Valley
241,South Gate,778.0,792.62,2020-06-05,2020-06-02,91.0,33.955999999999996,-118.2113,Southeast
242,South Park,459.0,1209.14,2020-06-05,2020-06-02,34.0,34.0418,-118.2639,Central L.A.
243,South Pasadena,134.0,514.34,2020-06-05,2020-06-02,5.0,34.1165,-118.1468,San Gabriel Valley
244,South San Gabriel,42.0,474.68,2020-06-05,2020-06-02,2.0,34.0492,-118.0949,San Gabriel Valley
245,South Whittier,188.0,317.45,2020-06-05,2020-06-02,14.0,33.9608,-118.0417,San Gabriel Valley
246,Southeast Antelope Valley,0.0,0.0,2020-06-05,2020-06-02,0.0,,,
247,St Elmo Village,48.0,1047.12,2020-06-05,2020-06-02,1.0,34.0431,-118.34299999999999,Central L.A.
248,Stevenson Ranch,35.0,166.94,2020-06-05,2020-06-02,0.0,34.3873,-118.5802,Northwest County
249,Studio City,86.0,383.24,2020-06-05,2020-06-02,4.0,34.1413,-118.3878,San Fernando Valley
250,Sun Valley,341.0,649.73,2020-06-05,2020-06-02,9.0,34.2274,-118.3811,San Fernando Valley
251,Sun Village,21.0,347.91,2020-06-05,2020-06-02,1.0,,,
252,Sunland,163.0,798.71,2020-06-05,2020-06-02,1.0,34.266,-118.3114,Verdugos
253,Sunrise Village,5.0,385.8,2020-06-05,2020-06-02,0.0,,,
254,Sycamore Square,1.0,154.56,2020-06-05,2020-06-02,0.0,,,
255,Sylmar,883.0,1071.63,2020-06-05,2020-06-02,19.0,34.3058,-118.4572,San Fernando Valley
256,Tarzana,235.0,761.11,2020-06-05,2020-06-02,56.0,34.1509,-118.5517,San Fernando Valley
257,Temple City,174.0,477.3,2020-06-05,2020-06-02,8.0,34.1072,-118.0579,San Gabriel Valley
258,Temple-Beaudry,355.0,899.14,2020-06-05,2020-06-02,10.0,34.0629,-118.2513,Central L.A.
259,Thai Town,33.0,336.43,2020-06-05,2020-06-02,1.0,34.1018,-118.3036,Central L.A.
260,Toluca Lake,20.0,229.78,2020-06-05,2020-06-02,0.0,34.1502,-118.355,San Fernando Valley
261,Toluca Terrace,6.0,459.42,2020-06-05,2020-06-02,0.0,,,
262,Toluca Woods,3.0,161.46,2020-06-05,2020-06-02,0.0,,,
263,Torrance,409.0,274.0,2020-06-05,2020-06-02,11.0,33.8408,-118.3454,South Bay
264,Tujunga,131.0,471.05,2020-06-05,2020-06-02,3.0,34.2633,-118.3027,Verdugos
265,Twin Lakes/Oat Mountain,4.0,241.25,2020-06-05,2020-06-02,0.0,,,
266,University Hills,14.0,408.28,2020-06-05,2020-06-02,2.0,,,
267,University Park,230.0,837.7,2020-06-05,2020-06-02,14.0,34.0315,-118.2797,South L.A.
268,Val Verde,27.0,815.96,2020-06-05,2020-06-02,0.0,,,
269,Valencia,9.0,292.97,2020-06-05,2020-06-02,0.0,,,
270,Valinda,108.0,462.11,2020-06-05,2020-06-02,12.0,34.0433,-117.9331,San Gabriel Valley
271,Valley Glen,148.0,493.07,2020-06-05,2020-06-02,10.0,34.1838,-118.4172,San Fernando Valley
272,Valley Village,222.0,898.06,2020-06-05,2020-06-02,3.0,34.1633,-118.3842,San Fernando Valley
273,Van Nuys,821.0,880.96,2020-06-05,2020-06-02,50.0,34.1899,-118.4514,San Fernando Valley
274,Venice,68.0,200.68,2020-06-05,2020-06-02,-1.0,33.9764,-118.4667,
275,Vermont Knolls,186.0,1081.4,2020-06-05,2020-06-02,12.0,33.9293,-118.2893,South L.A.
276,Vermont Square,90.0,1175.4,2020-06-05,2020-06-02,4.0,34.0037,-118.3002,South L.A.
277,Vermont Vista,401.0,973.63,2020-06-05,2020-06-02,27.0,33.9465,-118.2826,South L.A.
278,Vernon,4.0,1913.88,2020-06-05,2020-06-02,0.0,,,
